Tm	Rec_ID	AvgTSi00	AvgTSi10NE	AvgTSi20NE	AvgTSi30NE	AvgTSi40NE	AvgTSi90E	AvgTSi90S	AvgTSi90W	AvgTSi90N	AvgGSi00	AvgGSi10NE	AvgGSi20NE	AvgGSi30NE	AvgGSi40NE	AvgGSi90E	AvgGSi90S	AvgGSi90W	AvgGSi90N	AvgSPN1Glob	AvgCMP11	AvgSPN1Diff	AvgTamb	AvgHamb	AvgWindSp	AvgTcab	AvgHcab	AvgWindDir	AvgP	AvgGaSi00	AvgTaSi00
2015-07-27 06:04:00	435801	25.926	25.895	25.965	26.089	26.162	27.157	27.002	27.027	27.016	-0.200	-0.128	-0.501	-0.486	0.337	0.460	-0.150	-0.187	0.012	2.667	-0.269	0.886	27.542	83.246	0.313	33.886	54.923	142.620	1005.971	-0.189	25.960
2015-07-27 06:05:00	435802	25.948	25.936	26.004	26.121	26.187	27.160	27.005	27.021	27.032	-0.420	-0.099	-0.491	-0.493	0.315	0.657	0.009	-0.180	-0.317	2.740	-0.266	1.010	27.535	83.161	0.126	33.887	54.948	160.831	1005.982	-0.191	25.998
2015-07-27 06:06:00	435803	25.945	25.928	25.997	26.120	26.194	27.153	26.995	27.012	27.022	-0.315	-0.110	-0.506	-0.502	0.300	0.531	-0.047	-0.181	-0.235	2.673	-0.278	0.859	27.528	83.251	0.142	33.889	54.940	115.781	1005.991	-0.065	25.994
2015-07-27 06:07:00	435804	25.963	25.955	26.018	26.138	26.208	27.158	26.997	27.009	27.035	0.083	-0.118	-0.504	-0.508	0.316	0.405	0.009	-0.181	-0.526	2.591	-0.280	0.848	27.524	83.176	0.057	33.893	54.874	151.736	1006.018	-0.181	26.016
2015-07-27 06:08:00	435805	25.947	25.935	26.000	26.124	26.206	27.155	26.992	27.007	27.031	-0.393	-0.107	-0.503	-0.507	0.322	0.466	0.145	-0.178	-0.439	2.603	-0.263	0.849	27.524	83.301	0.006	33.897	54.893	166.811	1006.054	-0.027	26.000
2015-07-27 06:09:00	435806	25.946	25.932	25.994	26.117	26.197	27.157	26.991	27.005	27.030	-0.250	-0.129	-0.543	-0.483	0.321	0.538	-0.112	-0.190	-0.356	2.716	-0.276	0.877	27.524	83.276	-0.128	33.900	54.829	158.190	1006.066	-0.103	26.000
2015-07-27 06:10:00	435807	25.927	25.906	25.977	26.101	26.183	27.156	26.990	27.002	27.021	-0.248	-0.127	-0.503	-0.518	0.306	0.432	-0.024	-0.198	-0.462	2.778	-0.273	0.862	27.528	83.204	-0.174	33.902	54.876	197.399	1006.055	-0.165	25.976
2015-07-27 06:11:00	435808	25.902	25.875	25.952	26.078	26.159	27.134	26.962	26.980	27.001	-0.477	-0.133	-0.490	-0.482	0.329	0.526	-0.143	-0.181	-0.242	2.888	-0.280	0.951	27.526	83.178	-0.147	33.904	55.211	107.901	1006.075	-0.104	25.945
2015-07-27 06:12:00	435809	25.915	25.905	25.971	26.093	26.159	27.126	26.953	26.966	27.001	-0.424	-0.153	-0.484	-0.522	0.306	0.552	-0.039	-0.205	-0.428	2.651	-0.276	0.870	27.508	83.150	0.577	33.905	54.913	94.433	1006.059	-0.046	25.960
2015-07-27 06:13:00	435810	25.948	25.956	26.014	26.129	26.191	27.130	26.959	26.963	27.020	-0.233	-0.115	-0.520	-0.504	0.302	0.516	-0.125	-0.193	-0.070	2.671	-0.276	0.908	27.493	83.389	0.249	33.904	54.908	128.904	1006.061	-0.179	26.008
2015-07-27 06:14:00	435811	25.957	25.964	26.020	26.139	26.203	27.129	26.957	26.954	27.015	-0.126	-0.113	-0.523	-0.488	0.301	0.492	0.068	-0.191	0.429	2.668	-0.270	0.871	27.480	83.543	0.272	33.905	54.851	124.826	1006.063	-0.119	26.028
2015-07-27 06:15:00	435812	25.978	26.003	26.046	26.162	26.217	27.127	26.964	26.949	27.017	-0.157	-0.101	-0.511	-0.493	0.282	0.498	-0.062	-0.188	0.085	2.731	-0.279	0.838	27.463	83.611	0.326	33.905	54.891	107.713	1006.081	-0.111	26.070
2015-07-27 06:16:00	435813	26.004	26.029	26.070	26.183	26.236	27.136	26.970	26.953	27.025	-0.204	-0.132	-0.501	-0.528	0.308	0.563	-0.135	-0.154	-0.019	2.593	-0.262	0.865	27.450	83.490	-0.122	33.907	54.892	139.253	1006.081	-0.107	26.101
2015-07-27 06:17:00	435814	25.990	25.995	26.047	26.165	26.234	27.140	26.971	26.956	27.022	-0.202	-0.129	-0.490	-0.474	0.321	0.463	0.007	-0.178	-0.919	2.645	-0.272	0.846	27.456	83.659	-0.147	33.907	54.924	187.314	1006.067	-0.203	26.082
2015-07-27 06:18:00	435815	25.972	25.947	26.007	26.138	26.215	27.136	26.967	26.965	27.019	-0.148	-0.099	-0.497	-0.475	0.319	0.540	0.022	-0.165	0.282	2.658	-0.268	0.938	27.464	83.615	0.087	33.905	54.875	222.492	1006.091	-0.159	26.040
2015-07-27 06:19:00	435816	25.998	25.985	26.039	26.167	26.230	27.157	26.987	26.981	27.025	-0.404	-0.153	-0.508	-0.496	0.336	0.522	-0.072	-0.195	-1.093	2.623	-0.269	0.843	27.471	83.297	0.400	33.902	54.957	137.549	1006.074	-0.202	26.052
2015-07-27 06:20:00	435817	26.017	26.009	26.069	26.192	26.259	27.174	27.009	26.991	27.033	-0.363	-0.149	-0.498	-0.467	0.316	0.517	-0.066	-0.173	0.675	2.583	-0.283	0.852	27.481	83.066	0.068	33.900	54.950	154.172	1006.089	-0.188	26.080
2015-07-27 06:21:00	435818	26.022	26.027	26.089	26.208	26.275	27.173	27.008	26.990	27.038	-0.336	-0.119	-0.505	-0.502	0.301	0.451	-0.057	-0.167	0.157	2.631	-0.282	0.816	27.497	83.314	-0.047	33.899	54.878	119.182	1006.110	-0.167	26.102
2015-07-27 06:22:00	435819	26.009	25.993	26.064	26.183	26.266	27.164	26.996	26.982	27.034	-0.305	-0.146	-0.497	-0.520	0.311	0.419	-0.197	-0.188	-0.282	2.602	-0.265	0.834	27.500	83.511	-0.024	33.900	54.936	106.497	1006.106	-0.162	26.081
2015-07-27 06:23:00	435820	25.989	25.962	26.036	26.163	26.247	27.160	26.990	26.983	27.026	-0.292	-0.102	-0.475	-0.509	0.336	0.470	-0.226	-0.176	-0.589	2.714	-0.269	0.838	27.494	83.399	0.302	33.898	54.954	175.148	1006.118	-0.141	26.045
2015-07-27 06:24:00	435821	26.039	26.031	26.098	26.219	26.281	27.193	27.020	27.007	27.034	-0.393	-0.125	-0.483	-0.504	0.319	0.473	-0.133	-0.203	-0.865	2.680	-0.276	0.820	27.503	83.312	0.225	33.895	54.916	183.686	1006.123	-0.119	26.092
2015-07-27 06:25:00	435822	26.040	26.027	26.099	26.221	26.299	27.198	27.027	27.019	27.040	-0.242	-0.138	-0.504	-0.486	0.314	0.491	-0.161	-0.168	-0.621	2.617	-0.259	0.878	27.519	83.061	-0.120	33.894	55.009	156.598	1006.132	-0.095	26.102
2015-07-27 06:26:00	435823	26.026	26.015	26.090	26.214	26.291	27.189	27.017	27.019	27.039	-0.247	-0.100	-0.467	-0.491	0.311	0.486	-0.091	-0.180	-0.144	2.627	-0.278	0.781	27.527	83.093	-0.007	33.893	55.063	94.349	1006.159	-0.157	26.085
2015-07-27 06:27:00	435824	26.006	26.005	26.084	26.209	26.287	27.178	27.001	27.006	27.037	-0.399	-0.137	-0.525	-0.498	0.307	0.496	-0.192	-0.176	-0.385	2.684	-0.259	0.837	27.527	83.321	-0.111	33.891	54.961	134.108	1006.133	-0.147	26.078
2015-07-27 06:28:00	435825	25.984	25.978	26.061	26.188	26.270	27.167	26.984	26.997	27.031	-0.311	-0.110	-0.502	-0.502	0.312	0.466	-0.015	-0.177	0.454	2.822	-0.255	0.939	27.525	83.423	-0.097	33.891	55.043	63.453	1006.186	0.022	26.051
2015-07-27 06:29:00	435826	25.970	25.965	26.047	26.172	26.254	27.166	26.980	26.992	27.029	-0.263	-0.119	-0.527	-0.504	0.318	0.485	0.033	-0.164	0.094	2.729	-0.265	0.902	27.522	83.414	-0.057	33.891	55.021	158.769	1006.159	-0.133	26.037
2015-07-27 06:30:00	435827	25.952	25.945	26.026	26.151	26.235	27.162	26.974	26.992	27.024	-0.208	-0.118	-0.497	-0.489	0.314	0.539	-0.045	-0.181	-0.056	2.688	-0.265	0.931	27.521	83.475	-0.142	33.893	55.020	135.549	1006.180	-0.013	26.018
2015-07-27 06:31:00	435828	25.924	25.906	25.992	26.121	26.208	27.156	26.971	26.991	27.013	-0.158	-0.117	-0.474	-0.484	0.358	0.550	-0.105	-0.209	0.274	2.862	-0.265	0.981	27.520	83.478	0.120	33.895	55.077	178.815	1006.141	-0.202	25.983
2015-07-27 06:32:00	435829	25.922	25.890	25.975	26.106	26.186	27.178	26.992	27.008	27.018	-0.363	-0.111	-0.518	-0.511	0.322	0.655	0.019	-0.199	0.076	2.625	-0.270	0.829	27.525	83.405	0.516	33.898	54.998	167.606	1006.166	-0.093	25.964
2015-07-27 06:33:00	435830	25.947	25.921	25.999	26.128	26.192	27.208	27.022	27.024	27.031	-0.380	-0.122	-0.492	-0.474	0.286	0.429	0.015	-0.178	-0.567	2.674	-0.269	0.935	27.536	83.290	0.480	33.900	55.124	172.621	1006.164	-0.186	25.980
2015-07-27 06:34:00	435831	25.972	25.947	26.022	26.150	26.215	27.228	27.039	27.044	27.041	-0.171	-0.124	-0.494	-0.512	0.342	0.547	-0.046	-0.169	-0.018	2.644	-0.270	0.863	27.544	83.293	0.672	33.900	55.104	170.657	1006.158	-0.102	26.005
2015-07-27 06:35:00	435832	25.992	25.972	26.044	26.169	26.238	27.251	27.057	27.060	27.054	-0.177	-0.103	-0.526	-0.488	0.303	0.593	-0.055	-0.184	-0.095	2.612	-0.266	0.797	27.547	83.161	0.255	33.897	55.027	171.528	1006.172	-0.064	26.023
2015-07-27 06:36:00	435833	25.998	25.966	26.039	26.167	26.243	27.262	27.067	27.069	27.061	-0.259	-0.122	-0.504	-0.489	0.369	0.491	-0.160	-0.170	-1.067	2.540	-0.255	0.838	27.554	83.091	0.487	33.894	55.008	163.609	1006.155	-0.107	26.024
2015-07-27 06:37:00	435834	26.029	26.009	26.078	26.204	26.265	27.287	27.087	27.089	27.078	-0.210	-0.117	-0.498	-0.482	0.317	0.515	0.020	-0.171	-0.580	2.626	-0.264	0.850	27.565	83.164	0.476	33.892	55.008	179.919	1006.175	-0.110	26.053
2015-07-27 06:38:00	435835	26.053	26.036	26.103	26.230	26.297	27.299	27.100	27.104	27.092	-0.259	-0.108	-0.519	-0.490	0.317	0.639	-0.013	-0.174	0.209	2.607	-0.265	0.837	27.571	83.108	0.371	33.888	55.167	174.769	1006.190	-0.169	26.080
2015-07-27 06:39:00	435836	26.085	26.068	26.132	26.260	26.331	27.315	27.113	27.119	27.107	-0.321	-0.139	-0.538	-0.509	0.313	0.492	-0.044	-0.180	0.230	2.525	-0.273	0.800	27.576	83.052	0.407	33.885	55.113	166.232	1006.199	-0.110	26.108
2015-07-27 06:40:00	435837	26.093	26.074	26.145	26.271	26.351	27.324	27.121	27.126	27.116	-0.345	-0.154	-0.507	-0.457	0.309	0.557	-0.298	-0.188	0.651	2.600	-0.262	0.818	27.585	83.007	0.284	33.883	55.135	162.538	1006.177	-0.139	26.120
2015-07-27 06:41:00	435838	26.090	26.069	26.142	26.269	26.352	27.329	27.125	27.137	27.122	-0.209	-0.146	-0.508	-0.495	0.308	0.553	-0.249	-0.191	-0.630	2.571	-0.275	0.799	27.589	83.031	0.197	33.878	55.189	180.345	1006.170	-0.095	26.121
2015-07-27 06:42:00	435839	26.078	26.059	26.134	26.259	26.345	27.326	27.124	27.141	27.121	-0.167	-0.126	-0.504	-0.469	0.325	0.572	-0.181	-0.192	-0.271	2.564	-0.275	0.820	27.591	83.027	0.151	33.874	55.125	167.441	1006.163	-0.139	26.117
2015-07-27 06:43:00	435840	26.079	26.055	26.127	26.247	26.335	27.330	27.127	27.147	27.124	-0.263	-0.104	-0.464	-0.503	0.329	0.572	0.008	-0.193	-0.177	2.657	-0.265	0.874	27.593	83.111	0.373	33.873	55.112	174.987	1006.164	-0.145	26.113
2015-07-27 06:44:00	435841	26.089	26.048	26.115	26.232	26.324	27.325	27.128	27.158	27.128	-0.241	-0.118	-0.474	-0.502	0.321	0.521	-0.053	-0.181	0.013	2.476	-0.268	0.751	27.592	83.186	0.149	33.871	55.141	222.015	1006.159	-0.180	26.111
2015-07-27 06:45:00	435842	26.084	26.039	26.103	26.221	26.313	27.323	27.129	27.166	27.128	-0.313	-0.113	-0.498	-0.506	0.301	0.417	-0.090	-0.157	0.088	2.492	-0.279	0.781	27.596	83.027	-0.074	33.869	55.089	209.351	1006.147	-0.081	26.102
2015-07-27 06:46:00	435843	26.071	26.022	26.091	26.210	26.300	27.313	27.121	27.166	27.125	-0.245	-0.102	-0.463	-0.478	0.334	0.473	-0.053	-0.172	0.580	2.675	-0.257	0.865	27.599	83.092	0.224	33.869	55.139	193.978	1006.171	-0.148	26.089
2015-07-27 06:47:00	435844	26.074	26.032	26.100	26.216	26.300	27.320	27.126	27.171	27.126	-0.180	-0.111	-0.463	-0.487	0.345	0.500	-0.000	-0.157	0.341	2.659	-0.273	0.861	27.597	82.873	0.140	33.868	55.251	171.995	1006.173	-0.239	26.094
2015-07-27 06:48:00	435845	26.075	26.031	26.100	26.218	26.299	27.320	27.127	27.175	27.127	-0.294	-0.102	-0.464	-0.479	0.333	0.584	-0.128	-0.154	0.273	2.771	-0.273	0.980	27.596	82.863	0.172	33.864	55.220	191.001	1006.186	-0.230	26.100
2015-07-27 06:49:00	435846	26.082	26.044	26.111	26.228	26.303	27.322	27.130	27.179	27.129	-0.277	-0.066	-0.455	-0.511	0.340	0.540	-0.109	-0.164	-0.497	2.725	-0.287	0.813	27.595	82.847	0.285	33.865	55.225	201.404	1006.195	-0.205	26.105
2015-07-27 06:50:00	435847	26.086	26.040	26.109	26.224	26.300	27.333	27.140	27.187	27.134	-0.279	-0.048	-0.426	-0.514	0.345	0.594	-0.101	-0.185	-0.405	2.687	-0.269	0.863	27.601	82.736	0.288	33.864	55.351	176.551	1006.195	-0.098	26.103
2015-07-27 06:51:00	435848	26.090	26.042	26.111	26.226	26.306	27.333	27.140	27.183	27.134	-0.109	-0.015	-0.408	-0.501	0.384	0.611	-0.074	-0.124	0.575	2.560	-0.258	0.846	27.607	82.755	0.067	33.865	55.222	187.595	1006.209	-0.072	26.102
2015-07-27 06:52:00	435849	26.093	26.044	26.114	26.233	26.309	27.342	27.146	27.187	27.137	-0.291	-0.031	-0.383	-0.490	0.425	0.498	-0.054	-0.120	0.383	2.634	-0.260	0.826	27.610	82.660	0.624	33.865	55.290	175.847	1006.230	-0.125	26.101
2015-07-27 06:53:00	435850	26.116	26.075	26.145	26.263	26.335	27.355	27.156	27.194	27.148	-0.053	0.021	-0.340	-0.513	0.409	0.576	0.048	-0.130	-0.858	2.716	-0.296	0.855	27.612	82.573	0.406	33.864	55.340	183.111	1006.245	-0.223	26.118
2015-07-27 06:54:00	435851	26.129	26.074	26.145	26.263	26.342	27.347	27.153	27.195	27.150	-0.242	0.133	-0.224	-0.433	0.513	0.611	-0.025	-0.071	0.821	2.755	-0.273	0.945	27.608	82.943	0.302	33.861	55.275	199.998	1006.262	-0.108	26.129
2015-07-27 06:55:00	435852	26.138	26.072	26.140	26.261	26.334	27.345	27.152	27.200	27.150	-0.202	0.162	-0.211	-0.373	0.585	0.817	0.198	-0.068	0.528	2.736	-0.299	0.908	27.597	82.959	0.637	33.856	55.266	174.853	1006.259	-0.084	26.129
2015-07-27 06:56:00	435853	26.160	26.106	26.174	26.291	26.357	27.360	27.165	27.207	27.161	-0.383	0.263	-0.107	-0.248	0.680	0.651	0.103	-0.042	0.009	2.929	-0.281	0.957	27.596	82.944	0.284	33.855	55.248	153.338	1006.281	-0.130	26.150
2015-07-27 06:57:00	435854	26.151	26.097	26.164	26.281	26.358	27.362	27.166	27.209	27.166	-0.112	0.357	0.010	-0.222	0.719	0.642	0.048	0.044	0.238	2.855	-0.313	0.919	27.596	82.991	0.194	33.850	55.311	207.468	1006.273	-0.188	26.148
2015-07-27 06:58:00	435855	26.160	26.101	26.166	26.279	26.353	27.353	27.162	27.211	27.161	-0.145	0.442	0.036	-0.116	0.786	0.871	0.198	0.068	-1.000	2.850	-0.276	0.979	27.593	83.079	0.421	33.846	55.381	182.455	1006.311	-0.178	26.156
2015-07-27 06:59:00	435856	26.163	26.105	26.170	26.284	26.361	27.357	27.164	27.216	27.163	-0.075	0.652	0.243	0.048	0.950	0.958	0.414	0.185	-0.032	3.159	-0.235	1.240	27.588	83.187	0.528	33.844	55.413	184.549	1006.286	-0.135	26.163
2015-07-27 07:00:00	435857	26.172	26.117	26.182	26.295	26.369	27.356	27.162	27.212	27.163	-0.194	0.710	0.321	0.117	1.031	0.874	0.359	0.176	-0.372	3.188	-0.284	1.243	27.581	83.262	0.462	33.842	55.347	175.385	1006.278	-0.218	26.170
2015-07-27 07:01:00	435858	26.181	26.124	26.190	26.305	26.379	27.360	27.163	27.215	27.165	-0.281	0.805	0.403	0.241	1.118	1.053	0.421	0.235	-0.135	3.271	-0.279	1.274	27.571	83.329	0.585	33.842	55.471	153.604	1006.321	-0.165	26.176
2015-07-27 07:02:00	435859	26.196	26.146	26.206	26.315	26.389	27.363	27.162	27.219	27.173	-0.207	1.003	0.578	0.404	1.265	1.110	0.572	0.318	-0.122	3.259	-0.255	1.298	27.567	83.313	0.364	33.838	55.365	179.968	1006.300	-0.091	26.195
2015-07-27 07:03:00	435860	26.206	26.160	26.221	26.323	26.399	27.360	27.162	27.218	27.172	-0.163	1.234	0.825	0.574	1.477	1.119	0.588	0.459	0.985	3.356	0.141	1.391	27.562	83.454	0.317	33.833	55.399	194.944	1006.339	-0.067	26.211
2015-07-27 07:04:00	435861	26.202	26.140	26.206	26.310	26.388	27.352	27.157	27.216	27.167	-0.259	1.396	0.977	0.770	1.587	1.408	0.752	0.530	-0.112	3.521	0.321	1.499	27.551	83.526	0.360	33.829	55.370	168.998	1006.355	-0.045	26.201
2015-07-27 07:05:00	435862	26.216	26.165	26.226	26.330	26.398	27.353	27.161	27.212	27.165	-0.231	1.483	1.089	0.807	1.640	1.229	0.798	0.620	0.667	3.660	0.426	1.560	27.539	83.358	0.208	33.826	55.452	186.121	1006.384	-0.081	26.220
2015-07-27 07:06:00	435863	26.213	26.153	26.213	26.324	26.400	27.350	27.162	27.213	27.164	-0.274	1.614	1.202	0.930	1.781	1.382	0.834	0.673	0.061	3.794	0.593	1.614	27.540	83.453	0.091	33.823	55.451	194.728	1006.379	-0.211	26.217
2015-07-27 07:07:00	435864	26.221	26.161	26.220	26.334	26.402	27.354	27.167	27.213	27.164	-0.335	1.810	1.375	1.138	1.935	1.481	0.898	0.771	0.890	3.819	0.806	1.687	27.540	83.387	0.589	33.821	55.521	168.328	1006.376	-0.200	26.216
2015-07-27 07:08:00	435865	26.244	26.186	26.244	26.356	26.421	27.370	27.181	27.221	27.173	-0.212	2.146	1.691	1.373	2.203	1.509	0.998	0.955	1.219	3.969	1.129	1.942	27.546	83.442	0.537	33.819	55.502	170.437	1006.403	-0.118	26.238
2015-07-27 07:09:00	435866	26.279	26.230	26.283	26.393	26.452	27.382	27.190	27.226	27.179	-0.122	2.449	2.016	1.755	2.471	1.795	1.510	1.094	1.881	4.544	1.529	2.274	27.550	83.543	0.835	33.815	55.589	169.250	1006.426	-0.257	26.276
2015-07-27 07:10:00	435867	26.315	26.268	26.321	26.428	26.489	27.399	27.203	27.238	27.191	-0.108	2.834	2.392	2.057	2.817	1.891	1.343	1.223	0.700	4.601	1.963	2.264	27.551	83.554	0.496	33.813	55.527	169.499	1006.421	-0.179	26.320
2015-07-27 07:11:00	435868	26.328	26.281	26.337	26.445	26.509	27.403	27.210	27.241	27.199	3.275	3.216	2.730	2.420	3.150	1.997	1.490	1.438	1.434	5.102	2.379	2.832	27.554	83.645	0.549	33.812	55.538	165.017	1006.410	2.474	26.337
2015-07-27 07:12:00	435869	26.346	26.299	26.357	26.458	26.527	27.415	27.218	27.247	27.209	3.801	3.567	3.068	2.743	3.430	2.463	1.638	1.627	0.867	5.399	2.781	3.136	27.558	83.730	0.446	33.813	55.515	172.946	1006.424	3.964	26.352
2015-07-27 07:13:00	435870	26.346	26.297	26.360	26.464	26.535	27.415	27.221	27.249	27.212	4.236	3.919	3.387	3.047	3.711	2.496	2.143	1.854	3.107	5.623	3.154	3.199	27.560	83.712	0.283	33.813	55.585	170.599	1006.438	4.412	26.350
2015-07-27 07:14:00	435871	26.356	26.298	26.363	26.468	26.538	27.413	27.226	27.254	27.217	4.491	4.328	3.797	3.408	4.075	2.788	2.104	2.078	2.830	6.286	3.595	4.050	27.557	83.717	0.391	33.811	55.558	170.948	1006.430	4.815	26.356
2015-07-27 07:15:00	435872	26.392	26.339	26.399	26.497	26.556	27.415	27.236	27.262	27.225	4.896	4.799	4.256	3.828	4.419	2.870	2.348	2.337	2.675	6.674	4.131	4.357	27.552	83.592	0.479	33.813	55.556	179.484	1006.456	5.258	26.398
2015-07-27 07:16:00	435873	26.421	26.362	26.421	26.515	26.573	27.430	27.249	27.278	27.238	5.488	5.306	4.731	4.307	4.869	3.188	2.596	2.563	2.189	7.159	4.724	4.824	27.553	83.607	0.611	33.814	55.664	178.752	1006.461	5.614	26.421
2015-07-27 07:17:00	435874	26.446	26.389	26.449	26.545	26.600	27.442	27.260	27.289	27.249	6.081	5.820	5.207	4.760	5.325	3.452	2.938	2.740	2.064	7.652	5.289	5.162	27.554	83.527	0.397	33.815	55.653	176.127	1006.467	6.032	26.449
2015-07-27 07:18:00	435875	26.466	26.408	26.465	26.561	26.618	27.454	27.273	27.301	27.262	6.531	6.264	5.688	5.173	5.707	3.625	3.232	2.942	2.965	7.910	5.786	5.555	27.559	83.556	0.540	33.816	55.685	163.627	1006.452	6.563	26.468
2015-07-27 07:19:00	435876	26.503	26.453	26.506	26.599	26.650	27.465	27.287	27.311	27.276	7.365	6.794	6.236	5.666	6.179	3.812	3.307	3.198	3.180	8.261	6.374	5.760	27.564	83.623	0.873	33.817	55.742	171.522	1006.455	7.108	26.505
2015-07-27 07:20:00	435877	26.534	26.483	26.539	26.633	26.685	27.484	27.303	27.326	27.293	7.657	7.428	6.772	6.264	6.699	4.342	3.774	3.462	3.480	9.117	7.041	6.821	27.569	83.604	0.368	33.819	55.607	177.425	1006.451	7.683	26.536
2015-07-27 07:21:00	435878	26.551	26.499	26.557	26.648	26.705	27.490	27.314	27.337	27.305	8.277	8.032	7.397	6.844	7.235	4.577	4.277	3.699	2.535	9.838	7.690	7.554	27.572	83.582	0.482	33.820	55.671	178.999	1006.456	8.282	26.552
2015-07-27 07:22:00	435879	26.569	26.512	26.570	26.657	26.716	27.496	27.323	27.348	27.316	8.884	8.697	8.087	7.517	7.868	4.887	4.346	3.992	3.272	10.523	8.392	8.013	27.570	83.609	0.143	33.823	55.598	172.793	1006.457	8.747	26.567
2015-07-27 07:23:00	435880	26.587	26.527	26.585	26.673	26.731	27.508	27.337	27.361	27.328	9.617	9.386	8.746	8.167	8.437	5.237	4.636	4.269	4.415	11.307	9.076	9.067	27.575	83.586	0.450	33.825	55.669	176.907	1006.447	9.528	26.584
2015-07-27 07:24:00	435881	26.616	26.557	26.617	26.702	26.757	27.525	27.352	27.377	27.344	10.379	10.150	9.512	8.863	9.159	5.577	5.075	4.554	4.227	11.861	9.874	9.669	27.579	83.544	0.560	33.826	55.692	172.645	1006.433	10.151	26.608
2015-07-27 07:25:00	435882	26.656	26.601	26.662	26.743	26.790	27.546	27.371	27.394	27.363	11.039	10.817	10.145	9.522	9.744	6.154	5.312	4.773	4.444	12.412	10.505	10.214	27.585	83.534	0.700	33.830	55.630	164.189	1006.465	10.852	26.645
2015-07-27 07:26:00	435883	26.693	26.640	26.702	26.780	26.827	27.565	27.387	27.409	27.384	11.377	11.343	10.700	10.064	10.273	6.437	5.715	5.051	4.880	13.007	11.157	10.886	27.593	83.599	0.636	33.833	55.733	177.465	1006.442	11.241	26.688
2015-07-27 07:27:00	435884	26.722	26.659	26.719	26.799	26.847	27.577	27.401	27.423	27.399	12.076	11.949	11.312	10.660	10.893	6.780	6.082	5.239	4.671	13.375	11.867	11.028	27.596	83.515	0.433	33.837	55.610	163.910	1006.462	11.913	26.714
2015-07-27 07:28:00	435885	26.751	26.691	26.751	26.828	26.873	27.597	27.420	27.439	27.417	13.029	12.811	12.158	11.495	11.663	7.373	6.589	5.644	5.581	14.409	12.670	11.992	27.601	83.347	0.500	33.839	55.632	168.507	1006.466	12.889	26.747
2015-07-27 07:29:00	435886	26.780	26.721	26.779	26.855	26.899	27.615	27.441	27.456	27.435	13.600	13.632	12.964	12.337	12.469	7.796	6.843	5.921	5.604	15.039	13.579	12.676	27.612	83.291	0.465	33.843	55.668	168.144	1006.472	13.501	26.780
2015-07-27 07:30:00	435887	26.812	26.746	26.805	26.881	26.925	27.630	27.456	27.474	27.453	14.629	14.732	14.067	13.382	13.483	8.512	7.398	6.480	6.479	16.105	14.709	13.713	27.620	83.512	0.575	33.847	55.611	173.592	1006.450	14.675	26.804
2015-07-27 07:31:00	435888	26.839	26.768	26.828	26.904	26.947	27.639	27.464	27.484	27.466	16.135	16.060	15.387	14.671	14.649	9.193	8.149	7.121	7.301	17.503	16.105	15.114	27.616	83.615	0.497	33.852	55.661	179.941	1006.450	15.797	26.824
2015-07-27 07:32:00	435889	26.872	26.800	26.857	26.931	26.967	27.653	27.479	27.499	27.483	17.725	17.652	17.001	16.219	16.150	9.854	8.676	7.782	7.734	19.185	17.702	16.723	27.610	83.716	0.584	33.856	55.696	164.447	1006.420	17.036	26.851
2015-07-27 07:33:00	435890	26.927	26.861	26.912	26.982	27.008	27.676	27.503	27.520	27.510	19.195	19.460	18.729	17.936	17.808	10.956	9.482	8.469	9.068	20.771	19.488	18.391	27.610	83.716	1.042	33.858	55.752	163.053	1006.454	18.688	26.906
2015-07-27 07:34:00	435891	26.996	26.930	26.979	27.042	27.061	27.699	27.525	27.540	27.538	21.196	21.394	20.655	19.809	19.644	11.842	10.417	9.285	9.951	22.630	21.437	20.530	27.612	83.719	0.910	33.860	55.759	165.807	1006.438	20.175	26.972
2015-07-27 07:35:00	435892	27.059	26.988	27.033	27.093	27.110	27.723	27.548	27.561	27.567	23.136	23.455	22.772	21.855	21.557	13.140	11.494	10.182	11.887	24.640	23.567	22.322	27.609	83.786	0.815	33.862	55.787	164.737	1006.449	21.821	27.029
2015-07-27 07:36:00	435893	27.112	27.033	27.080	27.137	27.153	27.745	27.569	27.582	27.595	25.378	25.733	25.004	23.998	23.655	14.199	12.521	11.089	11.776	26.916	25.879	24.651	27.605	83.836	0.705	33.864	55.766	165.166	1006.439	23.674	27.076
2015-07-27 07:37:00	435894	27.178	27.098	27.142	27.196	27.205	27.777	27.600	27.611	27.632	27.798	28.093	27.404	26.331	25.864	15.527	13.327	12.006	13.588	29.608	28.202	27.156	27.608	83.869	0.967	33.867	55.781	161.974	1006.453	25.456	27.135
2015-07-27 07:38:00	435895	27.249	27.167	27.208	27.259	27.263	27.810	27.631	27.640	27.672	29.882	30.469	29.821	28.750	28.229	16.907	14.331	12.870	15.562	31.826	30.586	29.384	27.614	83.820	0.874	33.869	55.764	168.153	1006.462	27.430	27.203
2015-07-27 07:39:00	435896	27.314	27.224	27.267	27.315	27.317	27.837	27.656	27.667	27.708	32.295	32.818	32.230	31.179	30.573	18.274	15.176	13.707	16.968	33.958	32.918	31.572	27.611	83.885	0.871	33.870	55.747	178.251	1006.460	29.276	27.262
