Tm	Rec_ID	AvgTSi00	AvgTSi10NE	AvgTSi20NE	AvgTSi30NE	AvgTSi40NE	AvgTSi90E	AvgTSi90S	AvgTSi90W	AvgTSi90N	AvgGSi00	AvgGSi10NE	AvgGSi20NE	AvgGSi30NE	AvgGSi40NE	AvgGSi90E	AvgGSi90S	AvgGSi90W	AvgGSi90N	AvgSPN1Glob	AvgCMP11	AvgSPN1Diff	AvgTamb	AvgHamb	AvgWindSp	AvgTcab	AvgHcab	AvgWindDir	AvgP	AvgGaSi00	AvgTaSi00
2015-07-22 13:00:00	429017	52.549	51.244	51.451	51.074	50.197	38.124	37.056	38.157	42.182	555.882	573.404	573.551	553.105	532.270	125.998	98.336	109.743	251.431	582.566	565.156	207.316	32.814	58.660	1.907	43.242	40.916	164.736	1005.812	521.401	51.495
2015-07-22 13:01:00	429018	53.179	51.900	51.899	51.284	49.875	37.895	37.010	38.029	42.408	990.583	1012.099	1006.512	961.298	915.368	150.936	126.293	136.531	407.752	1006.710	1035.344	170.777	32.794	58.528	2.302	43.262	40.880	158.212	1005.812	902.682	51.394
2015-07-22 13:02:00	429019	54.452	53.208	53.077	52.209	50.530	37.713	36.924	37.956	42.826	985.519	1006.108	999.832	954.225	907.943	152.086	125.780	138.569	409.791	1005.449	1031.322	167.677	32.718	58.570	2.722	43.281	40.777	151.803	1005.794	898.166	52.529
2015-07-22 13:03:00	429020	55.280	53.959	53.752	52.713	50.958	37.614	36.816	37.932	43.080	989.530	1009.466	1002.616	956.128	909.311	154.232	126.168	140.302	412.457	1016.569	1035.020	195.766	32.603	59.028	1.997	43.291	40.699	144.713	1005.778	901.560	53.231
2015-07-22 13:04:00	429021	56.624	55.136	54.826	53.629	51.614	37.760	36.999	38.069	43.527	993.964	1012.854	1005.237	957.525	909.887	155.083	127.667	142.604	415.160	1018.251	1039.963	214.829	32.574	59.280	0.606	43.297	40.604	136.994	1005.715	907.498	54.263
2015-07-22 13:05:00	429022	57.722	56.262	56.024	54.758	52.667	38.035	37.288	38.266	43.976	991.490	1009.053	1000.425	951.396	903.195	154.778	127.172	145.640	412.582	1010.350	1036.806	215.993	32.675	59.046	1.130	43.307	40.565	146.725	1005.717	903.142	55.399
2015-07-22 13:06:00	429023	58.434	56.838	56.659	55.360	53.287	38.148	37.488	38.441	44.401	1004.130	1020.056	1010.367	959.443	910.331	154.787	127.040	148.936	416.024	1014.707	1048.881	210.652	32.781	59.051	1.165	43.322	40.591	164.986	1005.691	913.472	56.086
2015-07-22 13:07:00	429024	58.998	57.486	57.321	55.995	53.898	38.269	37.644	38.561	44.800	991.882	1006.255	995.343	943.627	894.442	148.565	125.089	149.275	412.602	1006.247	1036.752	204.244	32.836	58.925	1.299	43.343	40.597	165.840	1005.664	898.916	56.720
2015-07-22 13:08:00	429025	59.819	58.290	58.002	56.621	54.418	38.376	37.843	38.732	45.148	1003.232	1015.487	1002.935	948.437	897.457	139.880	124.504	149.582	417.029	1025.814	1047.465	195.069	32.908	58.955	1.061	43.371	40.586	128.256	1005.646	908.630	57.487
2015-07-22 13:09:00	429026	60.270	58.657	58.425	57.063	54.938	38.441	37.902	38.939	45.253	972.342	983.643	970.272	915.566	865.196	131.012	121.793	147.049	404.989	998.834	1014.883	193.700	32.970	58.404	1.362	43.405	40.534	129.417	1005.590	879.434	58.017
2015-07-22 13:10:00	429027	60.733	59.077	58.850	57.452	55.265	38.534	38.059	39.119	45.304	986.385	997.081	983.060	927.690	876.469	133.414	124.879	146.715	409.982	1014.941	1030.421	176.347	33.012	58.586	1.235	43.444	40.511	194.331	1005.587	895.325	58.276
2015-07-22 13:11:00	429028	60.586	58.886	58.659	57.258	55.346	38.352	38.042	39.072	45.352	968.902	980.565	967.133	912.846	862.564	132.410	125.492	141.368	395.308	998.944	1012.054	168.401	33.022	58.295	2.767	43.484	40.405	161.538	1005.588	882.805	58.422
2015-07-22 13:12:00	429029	59.372	57.484	57.250	56.000	54.315	38.109	37.886	38.909	45.012	933.865	947.326	935.148	884.095	836.468	139.361	124.136	139.648	393.015	967.358	972.184	186.414	32.958	58.287	2.061	43.521	40.376	163.927	1005.560	853.090	57.228
2015-07-22 13:13:00	429030	59.582	57.809	57.477	56.249	54.080	38.218	37.991	38.978	45.107	991.424	1001.685	986.953	931.612	880.136	146.181	125.886	147.581	417.971	1024.988	1037.227	212.023	32.965	58.506	0.715	43.556	40.330	141.649	1005.522	904.764	57.183
2015-07-22 13:14:00	429031	60.078	58.446	58.277	57.035	54.662	38.524	38.324	39.242	45.407	986.000	995.448	980.560	924.986	873.958	146.403	124.637	147.865	414.096	1016.507	1031.461	218.240	33.129	57.947	1.396	43.591	40.188	109.764	1005.479	899.711	57.770
2015-07-22 13:15:00	429032	59.097	57.194	57.220	56.493	54.513	38.436	38.091	39.204	44.753	984.925	993.998	978.254	921.672	869.878	144.869	124.205	147.693	411.194	1017.627	1030.132	212.773	33.111	57.551	2.751	43.628	40.151	92.265	1005.437	898.073	57.108
2015-07-22 13:16:00	429033	58.433	56.597	56.583	56.162	54.047	38.322	37.939	39.128	44.034	988.202	996.606	979.953	922.538	870.017	143.987	125.201	146.570	410.016	1017.145	1033.229	202.831	32.971	58.389	1.949	43.666	40.010	102.240	1005.415	901.067	56.448
2015-07-22 13:17:00	429034	58.369	56.407	56.422	56.041	53.960	38.335	37.891	39.200	43.835	898.317	903.603	887.369	834.250	786.381	136.282	120.230	141.917	377.059	925.102	953.080	192.053	32.975	58.315	1.289	43.703	39.945	110.753	1005.400	821.887	56.334
2015-07-22 13:18:00	429035	58.698	56.727	56.560	56.008	53.830	38.359	37.916	39.230	43.819	980.997	988.257	970.172	910.913	857.030	137.737	125.786	139.256	383.489	1003.709	1009.639	178.663	32.987	58.269	0.737	43.740	40.010	171.829	1005.345	892.676	56.471
2015-07-22 13:19:00	429036	60.480	58.648	58.228	57.274	54.743	38.617	38.298	39.457	44.469	1016.685	1021.771	1002.599	940.792	884.400	144.298	125.377	145.741	402.541	1043.722	1059.029	198.640	33.072	57.989	0.321	43.780	39.914	157.348	1005.308	921.018	57.966
2015-07-22 13:20:00	429037	60.980	59.337	59.092	57.999	55.662	38.819	38.485	39.608	44.877	888.575	892.399	876.113	823.146	775.407	141.044	110.605	142.899	375.094	909.383	945.806	195.033	33.194	57.940	2.180	43.825	39.768	117.130	1005.310	807.216	58.924
2015-07-22 13:21:00	429038	57.383	55.761	55.958	55.431	54.244	38.699	38.143	39.538	43.840	208.309	214.777	215.799	211.848	208.978	102.252	59.937	99.589	150.016	233.955	226.723	208.077	33.270	57.749	2.100	43.870	39.762	118.473	1005.280	211.800	56.573
2015-07-22 13:22:00	429039	52.630	51.291	51.530	51.628	51.012	38.327	37.573	39.153	42.047	277.104	284.953	284.454	275.424	267.307	105.976	67.352	96.806	157.560	308.293	285.525	214.325	33.217	57.627	1.757	43.910	39.704	122.789	1005.287	273.224	52.416
2015-07-22 13:23:00	429040	51.491	50.259	50.243	50.345	49.203	38.164	37.342	38.993	41.511	626.520	630.047	617.740	579.734	545.231	120.008	92.144	126.212	279.615	647.017	662.079	207.818	33.129	58.092	2.165	43.940	39.666	117.429	1005.232	577.690	50.640
2015-07-22 13:24:00	429041	49.642	48.599	48.644	48.934	47.864	37.764	36.959	38.626	40.609	640.523	644.281	631.215	591.594	555.668	125.677	95.495	131.483	274.287	659.227	655.935	225.872	33.045	57.693	3.372	43.961	39.432	88.586	1005.164	592.095	49.097
2015-07-22 13:25:00	429042	50.478	49.495	49.244	49.320	47.614	37.548	36.719	38.441	40.509	980.765	982.513	959.905	894.606	835.001	149.105	119.947	164.180	399.158	1003.989	1021.300	240.283	32.942	58.366	1.956	43.969	39.450	122.888	1005.219	885.998	49.219
2015-07-22 13:26:00	429043	53.117	52.252	51.744	51.252	48.938	37.664	36.908	38.582	41.480	1033.107	1034.643	1010.848	942.121	879.728	153.499	124.212	173.562	421.801	1041.687	1077.623	225.198	32.939	58.198	0.928	43.967	39.193	161.723	1005.222	934.950	51.318
2015-07-22 13:27:00	429044	55.662	54.683	54.100	53.103	50.608	37.915	37.207	38.883	42.467	1023.643	1024.908	1001.593	933.631	872.192	152.060	122.535	173.369	421.589	1028.230	1067.867	212.637	32.979	58.112	0.669	43.957	39.221	153.025	1005.252	928.182	53.694
2015-07-22 13:28:00	429045	57.076	55.770	55.285	54.072	51.764	38.100	37.392	39.153	43.186	1009.312	1010.648	988.091	921.903	861.413	150.400	121.452	172.327	419.368	1021.076	1052.713	213.313	33.024	57.444	0.747	43.948	39.096	157.878	1005.204	914.818	54.973
2015-07-22 13:29:00	429046	58.340	56.994	56.523	55.184	52.790	38.329	37.676	39.386	43.812	997.814	999.794	978.331	913.328	854.661	148.485	120.881	168.544	421.177	1008.058	1040.361	196.771	33.061	57.463	0.954	43.946	39.227	133.342	1005.191	904.047	56.225
2015-07-22 13:30:00	429047	59.566	58.022	57.466	56.058	53.669	38.642	38.086	39.720	44.461	895.634	897.434	877.902	820.139	768.195	137.043	114.216	160.378	391.155	910.438	945.333	194.408	33.182	57.000	0.189	43.952	39.184	166.502	1005.167	816.575	57.409
2015-07-22 13:31:00	429048	59.611	57.955	57.475	56.063	53.930	38.766	38.215	39.807	44.689	873.521	875.607	856.323	799.480	748.619	133.563	111.488	156.445	375.077	887.643	899.308	196.166	33.279	56.246	1.752	43.965	39.224	187.465	1005.154	799.657	57.746
2015-07-22 13:32:00	429049	60.133	58.390	57.880	56.364	54.153	38.759	38.285	39.830	44.989	999.229	998.512	974.329	906.592	845.953	136.507	118.830	169.898	417.681	1019.493	1041.277	183.677	33.319	56.093	1.461	43.982	39.244	167.729	1005.186	905.045	57.994
2015-07-22 13:33:00	429050	58.441	56.537	56.359	55.113	53.617	38.554	38.122	39.747	44.740	395.046	396.635	389.409	367.261	348.961	94.385	74.687	117.557	223.046	415.874	434.396	181.704	33.296	55.870	1.785	44.000	39.120	161.040	1005.192	381.546	57.016
2015-07-22 13:34:00	429051	54.791	52.970	52.876	52.125	51.125	38.304	37.899	39.503	43.746	240.991	244.421	241.465	230.433	222.263	79.842	62.896	99.425	160.152	275.014	256.571	195.911	33.287	55.746	2.005	44.014	39.117	164.347	1005.162	245.207	54.004
2015-07-22 13:35:00	429052	51.109	49.634	49.561	49.104	48.391	37.588	37.389	38.865	42.512	280.792	282.365	277.273	262.400	250.883	83.783	66.836	107.004	180.263	321.110	302.885	205.522	33.162	55.981	2.489	44.019	39.045	136.608	1005.155	281.663	50.890
2015-07-22 13:36:00	429053	49.856	48.660	48.368	48.057	46.754	37.405	37.182	38.772	41.877	563.973	564.492	549.806	511.080	478.153	101.309	92.454	143.168	277.736	575.578	586.662	179.545	33.041	55.940	0.257	44.002	38.868	135.857	1005.150	533.621	49.162
2015-07-22 13:37:00	429054	51.337	50.358	49.790	49.185	47.240	37.581	37.384	39.022	42.312	903.629	898.700	872.049	805.296	746.957	127.066	118.039	182.956	384.734	915.802	930.549	170.934	33.018	56.439	0.822	43.973	38.806	171.749	1005.178	826.126	50.174
2015-07-22 13:38:00	429055	53.553	52.512	51.870	50.825	48.647	37.675	37.521	39.220	43.073	940.423	933.168	905.078	835.921	774.855	132.470	120.486	190.273	396.251	949.866	997.097	168.786	33.048	55.851	1.517	43.947	38.881	157.280	1005.172	856.069	52.039
2015-07-22 13:39:00	429056	52.539	51.306	50.950	50.053	48.605	37.593	37.387	39.176	42.863	234.612	238.396	236.329	227.468	220.688	95.464	70.539	108.761	156.144	247.671	255.349	191.055	33.072	56.538	1.233	43.925	38.867	149.752	1005.164	242.417	51.699
2015-07-22 13:40:00	429057	51.648	50.520	50.107	49.384	47.745	37.616	37.342	39.087	42.364	914.775	912.224	886.537	820.573	761.771	138.687	121.814	186.524	379.997	947.189	934.225	216.551	33.063	57.250	1.966	43.904	38.953	126.520	1005.140	832.553	50.586
2015-07-22 13:41:00	429058	52.805	51.563	51.113	50.292	48.337	37.645	37.302	39.210	42.388	660.528	656.393	637.477	590.533	549.698	117.115	100.688	166.470	312.718	681.013	709.672	192.874	33.026	57.621	0.852	43.882	38.797	174.380	1005.150	607.255	51.454
2015-07-22 13:42:00	429059	51.029	49.905	49.560	48.974	47.696	37.608	37.266	39.003	41.935	184.883	188.030	186.785	180.679	176.311	88.588	67.721	102.301	137.123	212.875	202.607	183.962	33.054	56.690	1.576	43.861	38.794	173.022	1005.184	188.781	50.600
2015-07-22 13:43:00	429060	48.064	46.976	46.806	46.575	45.788	37.301	36.917	38.584	40.976	179.399	183.243	182.476	177.316	173.745	92.956	69.931	100.957	131.390	203.728	196.907	179.480	32.994	56.508	1.640	43.833	38.784	169.770	1005.177	184.879	47.997
2015-07-22 13:44:00	429061	46.758	45.862	45.565	45.456	44.380	37.177	36.794	38.295	40.461	624.427	623.457	606.298	563.124	525.415	128.129	107.108	161.012	279.399	644.990	634.285	191.133	32.919	57.089	0.921	43.800	38.758	146.853	1005.188	578.687	46.306
2015-07-22 13:45:00	429062	49.201	48.296	47.715	47.029	45.227	37.137	36.921	38.536	41.236	994.822	983.881	950.421	872.652	804.853	148.921	139.522	228.091	416.589	1019.029	1036.808	212.379	32.865	57.244	2.342	43.762	38.775	165.178	1005.177	898.974	47.881
2015-07-22 13:46:00	429063	51.558	50.453	49.748	48.590	46.497	37.055	37.017	38.762	42.016	1009.460	996.523	961.362	881.337	812.065	147.512	144.691	236.499	424.427	1043.405	1052.349	260.501	32.777	57.495	2.393	43.725	38.731	162.864	1005.147	908.780	49.948
2015-07-22 13:47:00	429064	53.023	51.613	50.877	49.499	47.394	37.039	37.169	38.949	42.530	728.126	719.164	693.604	636.749	588.917	123.720	127.449	198.234	325.939	762.235	765.691	290.346	32.724	57.883	0.941	43.685	38.733	171.122	1005.167	672.291	51.400
2015-07-22 13:48:00	429065	52.692	51.063	50.470	49.147	47.408	37.124	37.285	39.125	42.534	652.928	642.379	617.388	564.712	521.231	117.587	122.432	195.339	301.754	663.805	682.767	267.798	32.764	56.279	2.848	43.651	38.819	149.501	1005.187	606.278	51.293
2015-07-22 13:49:00	429066	50.690	48.970	48.630	47.603	46.340	36.925	37.072	39.029	41.960	333.383	326.689	313.305	287.956	269.475	95.640	101.253	151.600	197.783	348.347	357.211	249.188	32.699	55.873	2.064	43.621	38.755	161.417	1005.132	323.901	49.680
2015-07-22 13:50:00	429067	48.696	47.022	46.659	45.898	44.739	36.695	36.917	38.768	41.266	652.215	639.992	612.886	557.599	512.166	116.306	127.909	202.417	290.104	678.131	665.156	225.762	32.654	55.943	2.728	43.592	38.641	162.495	1005.121	600.668	47.686
2015-07-22 13:51:00	429068	49.932	48.308	47.636	46.511	44.724	36.589	36.821	38.946	41.467	999.317	976.364	932.828	843.990	768.901	137.627	148.634	271.640	413.704	1026.782	1043.281	204.057	32.617	56.284	3.884	43.556	38.629	147.129	1005.161	903.292	48.207
2015-07-22 13:52:00	429069	51.430	49.763	48.978	47.557	45.430	36.521	36.770	39.183	41.827	983.714	960.284	916.878	828.942	754.674	135.631	142.532	273.568	406.256	1009.576	1027.757	197.487	32.543	56.585	2.571	43.517	38.633	149.614	1005.156	891.365	49.477
2015-07-22 13:53:00	429070	53.042	51.300	50.401	48.726	46.344	36.521	36.867	39.570	42.313	938.280	915.757	874.214	790.062	719.583	130.784	134.894	267.965	389.810	960.258	984.182	185.290	32.449	56.947	1.056	43.478	38.612	162.690	1005.124	850.264	50.946
2015-07-22 13:54:00	429071	53.840	51.975	51.183	49.432	47.116	36.641	37.085	39.860	42.733	785.596	768.591	734.631	665.457	608.379	120.161	122.118	238.642	335.047	804.706	816.283	180.473	32.437	56.961	2.082	43.443	38.665	182.798	1005.081	722.452	52.066
2015-07-22 13:55:00	429072	54.165	52.212	51.405	49.628	47.370	36.599	37.094	39.791	42.807	953.097	930.092	888.162	803.052	731.720	130.183	131.295	272.453	396.729	987.716	996.047	183.461	32.473	57.333	3.163	43.413	38.631	160.487	1005.091	865.047	52.323
2015-07-22 13:56:00	429073	54.788	52.789	51.907	50.048	47.691	36.625	37.070	40.040	42.971	934.452	911.882	871.120	787.587	717.830	127.637	129.610	271.048	394.425	971.346	977.450	182.502	32.489	57.730	1.100	43.384	38.678	151.946	1005.065	847.528	52.837
2015-07-22 13:57:00	429074	56.073	54.065	53.148	51.081	48.575	36.883	37.337	40.545	43.563	924.655	902.025	861.546	778.818	709.654	125.187	128.814	270.213	393.831	958.693	967.034	173.533	32.531	57.044	1.924	43.362	38.668	168.266	1005.061	838.319	54.028
2015-07-22 13:58:00	429075	54.937	52.864	52.226	50.354	48.473	36.664	37.240	40.188	43.313	445.325	436.087	417.882	382.334	354.723	93.858	95.302	176.099	237.127	460.783	484.352	166.812	32.480	57.080	2.144	43.344	38.558	173.927	1005.024	433.390	53.645
2015-07-22 13:59:00	429076	51.861	49.846	49.415	48.126	46.780	36.567	37.031	39.690	42.278	479.379	469.597	449.837	410.567	379.225	96.549	98.135	173.476	234.203	509.779	490.354	173.896	32.484	57.226	1.906	43.322	38.568	145.650	1005.046	457.179	51.059
2015-07-22 14:00:00	429077	52.557	50.710	49.988	48.593	46.531	36.752	37.206	39.981	42.479	934.906	908.935	865.383	777.929	704.395	123.137	135.097	283.083	393.805	963.297	976.729	165.063	32.546	57.307	0.873	43.300	38.524	179.502	1004.998	848.743	50.840
2015-07-22 14:01:00	429078	54.032	52.341	51.510	49.825	47.510	36.838	37.372	40.314	43.086	936.782	908.630	863.367	773.967	698.893	123.300	136.532	291.147	388.979	965.107	978.784	171.800	32.589	57.237	2.653	43.285	38.544	167.578	1004.974	850.425	52.349
2015-07-22 14:02:00	429079	54.515	52.777	51.984	50.171	48.021	36.715	37.279	40.276	43.077	874.620	847.449	804.533	720.122	649.567	117.751	131.158	282.418	365.941	902.264	921.118	181.707	32.565	57.447	2.427	43.274	38.467	139.336	1004.976	793.681	52.975
2015-07-22 14:03:00	429080	53.347	51.398	50.858	49.327	47.608	36.706	37.259	40.307	42.653	405.647	394.136	374.662	338.269	309.850	91.052	96.316	178.675	203.101	417.749	429.157	193.963	32.552	57.393	1.653	43.264	38.443	135.295	1004.965	400.945	52.295
2015-07-22 14:04:00	429081	51.507	49.582	49.120	48.018	46.417	36.740	37.201	40.201	41.934	737.611	716.041	680.109	609.342	550.706	116.280	123.270	257.269	317.741	761.735	757.630	192.236	32.606	57.051	1.676	43.258	38.389	129.648	1004.990	679.627	50.412
2015-07-22 14:05:00	429082	52.045	50.226	49.707	48.551	46.524	36.829	37.193	40.542	41.848	952.535	921.242	873.171	779.331	700.697	129.438	140.823	313.557	397.009	978.609	994.499	181.050	32.641	57.095	2.736	43.253	38.486	137.012	1004.899	863.055	50.563
2015-07-22 14:06:00	429083	53.288	51.458	50.735	49.356	47.074	36.914	37.332	40.873	42.239	947.532	915.920	867.765	774.141	695.867	130.492	145.508	315.300	393.541	976.421	990.081	180.765	32.636	57.376	0.782	43.250	38.429	147.215	1004.909	859.765	51.435
2015-07-22 14:07:00	429084	55.402	53.678	52.742	50.948	48.262	37.296	37.904	41.436	43.019	950.288	918.024	869.574	776.187	697.897	135.104	152.213	317.148	391.630	980.856	992.163	189.693	32.720	57.292	0.272	43.253	38.483	223.255	1004.816	860.248	53.422
2015-07-22 14:08:00	429085	57.598	55.687	54.618	52.469	49.638	37.775	38.501	42.023	43.740	971.327	937.255	887.558	792.227	711.869	141.648	161.708	324.075	395.796	1006.613	1012.716	237.926	32.912	56.783	0.250	43.267	38.482	126.221	1004.843	876.628	55.458
2015-07-22 14:09:00	429086	58.924	56.717	55.709	53.369	50.630	38.176	38.960	42.609	44.331	1007.724	970.535	917.575	817.428	732.933	146.487	167.755	339.410	402.588	1049.096	1048.770	287.895	33.092	56.192	1.166	43.294	38.511	127.684	1004.850	907.276	56.635
2015-07-22 14:10:00	429087	59.615	57.372	56.455	54.116	51.379	38.505	39.316	43.103	44.592	879.388	845.307	798.521	711.347	638.663	140.626	153.608	308.978	355.652	918.662	923.275	296.881	33.252	55.572	0.769	43.337	38.549	139.799	1004.862	795.006	57.469
2015-07-22 14:11:00	429088	59.576	57.412	56.537	54.339	51.685	38.830	39.664	43.412	44.707	881.208	849.671	804.095	717.198	644.865	141.696	146.368	306.447	355.952	920.656	909.472	286.841	33.390	55.218	0.255	43.393	38.435	162.361	1004.831	791.281	57.603
2015-07-22 14:12:00	429089	60.294	57.802	56.831	54.548	51.921	39.229	40.025	43.909	45.126	1036.836	997.983	944.554	841.112	754.513	151.250	154.224	351.624	417.922	1075.367	1077.692	271.900	33.567	54.382	0.919	43.463	38.503	104.949	1004.843	922.645	57.988
2015-07-22 14:13:00	429090	58.139	55.623	55.136	53.413	51.509	39.285	39.873	43.835	44.680	328.265	320.235	307.121	282.454	263.232	103.363	95.312	156.261	178.165	353.054	358.105	255.628	33.617	54.097	1.810	43.542	38.367	116.385	1004.843	311.783	56.711
2015-07-22 14:14:00	429091	54.102	51.779	51.535	50.552	49.332	39.023	39.309	42.956	43.052	264.507	261.114	253.199	236.841	224.217	98.462	87.588	132.686	149.476	298.278	279.672	249.333	33.584	54.189	2.212	43.622	38.404	110.308	1004.807	254.179	53.362
2015-07-22 14:15:00	429092	52.085	50.027	49.596	48.940	47.567	38.805	38.913	42.415	42.203	588.780	572.146	545.562	492.410	448.573	117.284	104.984	223.153	270.281	616.411	611.279	236.313	33.515	54.614	0.992	43.696	38.197	139.312	1004.821	536.714	51.059
2015-07-22 14:16:00	429093	50.284	48.623	48.348	47.854	46.702	38.583	38.590	41.978	41.670	224.517	222.456	216.599	203.523	194.394	85.685	78.925	126.092	151.589	250.589	240.426	225.749	33.467	54.591	1.417	43.760	38.170	139.816	1004.802	217.526	49.861
2015-07-22 14:17:00	429094	48.258	46.933	46.675	46.411	45.392	38.368	38.323	41.408	41.085	198.772	197.673	193.126	182.634	175.690	80.552	75.268	117.352	142.070	224.259	214.035	208.016	33.439	54.615	1.084	43.812	38.014	141.213	1004.802	195.079	48.010
2015-07-22 14:18:00	429095	46.276	45.098	44.853	44.765	43.983	38.022	37.914	40.753	40.478	182.423	182.170	178.802	170.543	165.177	78.440	72.912	110.389	134.983	202.605	197.536	186.077	33.416	54.473	1.085	43.849	37.825	175.987	1004.821	181.412	46.134
2015-07-22 14:19:00	429096	44.767	43.809	43.549	43.562	42.774	37.647	37.552	40.049	39.998	181.651	181.727	178.437	170.356	165.005	79.240	73.889	109.163	132.267	199.539	197.182	182.341	33.344	54.661	1.500	43.869	37.752	158.228	1004.820	181.788	44.687
2015-07-22 14:20:00	429097	43.678	42.910	42.609	42.690	41.864	37.354	37.258	39.519	39.541	195.375	194.903	190.792	181.459	174.929	81.620	77.680	110.310	131.848	213.532	211.403	189.547	33.275	54.639	0.467	43.874	37.611	162.420	1004.816	195.023	43.581
2015-07-22 14:21:00	429098	43.082	42.479	42.133	42.219	41.348	37.231	37.161	39.256	39.299	229.749	228.128	222.443	210.259	201.074	90.735	86.377	118.720	142.578	248.985	246.822	219.002	33.264	54.472	0.671	43.866	37.622	129.985	1004.770	227.163	43.009
2015-07-22 14:22:00	429099	43.513	42.905	42.409	42.349	41.177	37.114	37.136	39.116	39.269	668.808	647.475	613.858	548.906	494.918	127.186	126.444	264.497	290.436	681.693	681.168	223.665	33.213	54.889	0.505	43.848	37.619	192.623	1004.774	611.350	42.986
2015-07-22 14:23:00	429100	47.337	46.561	45.639	44.830	42.771	37.369	37.511	40.211	40.544	973.173	933.352	878.490	774.829	688.379	145.115	146.541	382.943	403.163	983.073	1011.687	219.324	33.218	54.627	0.024	43.827	37.436	152.378	1004.750	871.436	45.853
2015-07-22 14:24:00	429101	51.000	49.812	48.713	47.215	44.849	37.761	38.002	41.441	41.870	964.931	923.597	868.082	764.199	678.083	143.079	142.574	387.638	399.637	985.155	1003.519	211.024	33.313	54.156	0.534	43.812	37.527	140.246	1004.751	863.077	49.141
2015-07-22 14:25:00	429102	53.540	51.832	50.700	48.794	46.382	37.991	38.274	42.293	42.859	921.910	881.583	828.208	728.518	646.143	137.718	135.710	379.568	383.434	948.741	961.796	204.546	33.383	53.436	0.703	43.805	37.631	154.380	1004.746	822.410	51.420
2015-07-22 14:26:00	429103	55.108	53.001	51.858	49.730	47.388	38.228	38.487	42.915	43.421	713.284	681.264	640.080	564.398	502.867	118.473	114.710	312.765	313.156	729.970	753.578	197.680	33.472	53.303	0.516	43.812	37.617	128.092	1004.744	650.503	52.996
2015-07-22 14:27:00	429104	53.813	51.629	50.771	48.982	47.212	38.301	38.501	42.800	43.050	481.083	463.891	439.082	392.859	355.814	106.520	96.136	220.492	217.023	501.388	490.476	210.898	33.537	52.613	1.425	43.828	37.659	142.084	1004.723	450.329	52.393
2015-07-22 14:28:00	429105	54.276	51.968	51.033	49.203	47.129	38.379	38.518	43.084	43.144	953.204	909.585	853.015	746.765	659.133	135.674	131.272	401.481	397.186	974.332	990.337	213.440	33.546	52.823	0.798	43.847	37.592	127.320	1004.690	847.813	52.224
2015-07-22 14:29:00	429106	53.703	51.443	50.743	49.000	47.274	38.401	38.492	43.182	43.129	296.812	286.108	272.417	247.787	229.294	92.124	84.087	179.916	177.019	310.716	330.755	213.475	33.562	52.674	1.638	43.870	37.641	158.771	1004.687	287.031	52.307
2015-07-22 14:30:00	429107	50.890	48.782	48.242	47.050	45.847	38.185	38.198	42.288	42.283	353.058	340.634	323.159	291.931	267.574	100.276	86.682	182.429	174.325	369.593	364.342	224.242	33.486	52.900	1.394	43.893	37.629	172.809	1004.697	338.413	50.007
2015-07-22 14:31:00	429108	51.385	49.310	48.473	47.125	45.386	38.128	38.087	42.327	42.258	940.060	894.492	836.836	730.523	642.900	143.212	133.054	409.730	389.060	950.462	973.291	199.254	33.415	52.561	1.873	43.909	37.499	165.732	1004.663	839.515	49.729
2015-07-22 14:32:00	429109	53.226	51.078	50.044	48.287	46.145	38.095	38.088	42.913	42.870	950.372	905.907	848.119	740.489	651.605	141.451	137.207	420.527	397.829	961.204	989.317	187.170	33.350	52.268	1.638	43.920	37.297	182.767	1004.656	851.438	51.303
2015-07-22 14:33:00	429110	54.842	52.631	51.423	49.392	46.977	38.103	38.166	43.199	43.371	913.489	870.349	815.617	713.264	628.573	142.658	134.319	406.510	384.397	922.921	949.902	193.294	33.307	52.858	0.978	43.930	37.331	151.026	1004.606	818.678	52.816
2015-07-22 14:34:00	429111	56.088	53.911	52.721	50.502	47.900	38.351	38.446	43.860	43.746	944.027	898.858	841.928	735.324	647.365	146.814	135.867	424.621	405.445	949.561	982.883	186.930	33.357	52.840	1.125	43.943	37.260	129.599	1004.595	843.975	54.148
2015-07-22 14:35:00	429112	57.383	54.806	53.577	51.300	48.593	38.733	38.811	44.573	44.288	911.950	867.841	812.829	709.283	624.516	142.715	131.493	419.206	399.932	920.427	951.096	180.096	33.462	52.597	0.157	43.964	37.313	203.873	1004.554	814.570	55.185
2015-07-22 14:36:00	429113	58.432	55.704	54.464	52.046	49.300	39.177	39.224	45.278	45.052	914.403	870.057	814.616	710.568	625.336	142.213	131.679	423.040	400.031	926.620	951.277	186.484	33.618	52.094	0.346	43.997	37.241	124.771	1004.554	818.528	56.164
2015-07-22 14:37:00	429114	59.053	56.172	55.022	52.540	49.827	39.499	39.587	45.887	45.643	906.957	862.070	806.669	703.305	618.489	140.631	131.592	422.842	399.880	926.273	944.786	197.798	33.770	51.033	0.935	44.044	37.231	162.559	1004.563	812.901	56.614
2015-07-22 14:38:00	429115	59.051	56.082	55.053	52.652	50.067	39.586	39.601	46.153	45.629	901.706	856.397	800.435	696.738	611.815	138.117	131.858	421.305	394.220	928.372	939.600	203.225	33.874	51.549	2.662	44.102	37.245	114.647	1004.565	807.787	56.830
