Tm	Rec_ID	AvgGSi00	AvgTSi00	AvgHamb	AvgTamb
2015-06-13 20:17:00	1348423	-0.207	26.437	0.024	28.944
2015-06-13 20:18:00	1348424	-0.140	26.447	0.021	28.903
2015-06-13 20:19:00	1348425	-0.192	26.468	0.025	28.895
2015-06-13 20:20:00	1348426	-0.160	26.480	0.021	28.893
2015-06-13 20:21:00	1348427	-0.167	26.470	0.021	28.896
2015-06-13 20:22:00	1348428	-0.192	26.469	0.024	28.898
2015-06-13 20:23:00	1348429	-0.170	26.470	0.022	28.892
2015-06-13 20:24:00	1348430	-0.182	26.446	0.024	28.897
2015-06-13 20:25:00	1348431	-0.174	26.429	0.022	28.897
2015-06-13 20:26:00	1348432	-0.192	26.426	0.023	28.894
2015-06-13 20:27:00	1348433	-0.159	26.410	0.023	28.893
2015-06-13 20:28:00	1348434	-0.155	26.411	0.021	28.895
2015-06-13 20:29:00	1348435	-0.162	26.398	0.025	28.894
2015-06-13 20:30:00	1348436	-0.172	26.397	0.023	28.889
2015-06-13 20:31:00	1348437	-0.186	26.418	0.024	28.890
2015-06-13 20:32:00	1348438	-0.170	26.484	0.023	28.887
2015-06-13 20:33:00	1348439	-0.182	26.526	0.023	28.875
2015-06-13 20:34:00	1348440	-0.202	26.512	0.024	28.868
2015-06-13 20:35:00	1348441	-0.153	26.527	0.022	28.863
2015-06-13 20:36:00	1348442	-0.167	26.533	0.023	28.859
2015-06-13 20:37:00	1348443	-0.171	26.536	0.023	28.856
2015-06-13 20:38:00	1348444	-0.164	26.531	0.024	28.857
2015-06-13 20:39:00	1348445	-0.172	26.534	0.023	28.862
2015-06-13 20:40:00	1348446	-0.191	26.537	0.025	28.864
2015-06-13 20:41:00	1348447	-0.156	26.532	0.021	28.868
2015-06-13 20:42:00	1348448	-0.207	26.537	0.025	28.864
2015-06-13 20:43:00	1348449	-0.129	26.543	0.022	28.859
2015-06-13 20:44:00	1348450	-0.176	26.548	0.023	28.855
2015-06-13 20:45:00	1348451	-0.176	26.563	0.022	28.853
2015-06-13 20:46:00	1348452	-0.186	26.577	0.022	28.853
2015-06-13 20:47:00	1348453	-0.164	26.597	0.022	28.855
2015-06-13 20:48:00	1348454	-0.180	26.600	0.022	28.864
2015-06-13 20:49:00	1348455	-0.152	26.598	0.021	28.864
2015-06-13 20:50:00	1348456	-0.187	26.616	0.023	28.852
2015-06-13 20:51:00	1348457	-0.185	26.638	0.024	28.838
2015-06-13 20:52:00	1348458	-0.179	26.662	0.024	28.831
2015-06-13 20:53:00	1348459	-0.171	26.694	0.023	28.820
2015-06-13 20:54:00	1348460	-0.172	26.700	0.022	28.814
2015-06-13 20:55:00	1348461	-0.176	26.704	0.024	28.803
2015-06-13 20:56:00	1348462	-0.179	26.696	0.023	28.793
2015-06-13 20:57:00	1348463	-0.159	26.689	0.021	28.785
2015-06-13 20:58:00	1348464	-0.190	26.651	0.024	28.785
2015-06-13 20:59:00	1348465	-0.164	26.642	0.023	28.782
2015-06-13 21:00:00	1348466	-0.180	26.637	0.021	28.781
2015-06-13 21:01:00	1348467	-0.193	26.616	0.025	28.783
2015-06-13 21:02:00	1348468	-0.146	26.628	0.022	28.782
2015-06-13 21:03:00	1348469	-0.172	26.655	0.022	28.780
2015-06-13 21:04:00	1348470	-0.173	26.687	0.023	28.780
2015-06-13 21:05:00	1348471	-0.157	26.690	0.022	28.782
2015-06-13 21:06:00	1348472	-0.181	26.707	0.024	28.786
2015-06-13 21:07:00	1348473	-0.192	26.728	0.024	28.788
2015-06-13 21:08:00	1348474	-0.186	26.733	0.023	28.797
2015-06-13 21:09:00	1348475	-0.178	26.719	0.023	28.806
2015-06-13 21:10:00	1348476	-0.175	26.695	0.023	28.808
2015-06-13 21:11:00	1348477	-0.189	26.663	0.024	28.814
2015-06-13 21:12:00	1348478	-0.183	26.642	0.023	28.829
2015-06-13 21:13:00	1348479	-0.143	26.632	0.022	28.839
2015-06-13 21:14:00	1348480	-0.186	26.641	0.024	28.837
2015-06-13 21:15:00	1348481	-0.196	26.654	0.022	28.827
2015-06-13 21:16:00	1348482	-0.187	26.641	0.025	28.820
2015-06-13 21:17:00	1348483	-0.169	26.589	0.023	28.814
2015-06-13 21:18:00	1348484	-0.160	26.568	0.022	28.813
2015-06-13 21:19:00	1348485	-0.178	26.581	0.023	28.812
2015-06-13 21:20:00	1348486	-0.156	26.574	0.022	28.805
2015-06-13 21:21:00	1348487	-0.183	26.557	0.024	28.802
2015-06-13 21:22:00	1348488	-0.198	26.508	0.024	28.801
2015-06-13 21:23:00	1348489	-0.168	26.492	0.023	28.802
2015-06-13 21:24:00	1348490	-0.139	26.485	0.021	28.808
2015-06-13 21:25:00	1348491	-0.177	26.457	0.023	28.811
2015-06-13 21:26:00	1348492	-0.157	26.411	0.023	28.816
2015-06-13 21:27:00	1348493	-0.147	26.416	0.018	28.817
2015-06-13 21:28:00	1348494	-0.210	26.423	0.025	28.811
2015-06-13 21:29:00	1348495	-0.159	26.377	0.024	28.802
2015-06-13 21:30:00	1348496	-0.226	26.349	0.026	28.794
2015-06-13 21:31:00	1348497	-0.181	26.309	0.022	28.789
2015-06-13 21:32:00	1348498	-0.187	26.284	0.022	28.788
2015-06-13 21:33:00	1348499	-0.170	26.265	0.022	28.784
2015-06-13 21:34:00	1348500	-0.155	26.252	0.022	28.766
2015-06-13 21:35:00	1348501	-0.181	26.254	0.022	28.761
2015-06-13 21:36:00	1348502	-0.215	26.256	0.025	28.760
2015-06-13 21:37:00	1348503	-0.160	26.258	0.023	28.754
2015-06-13 21:38:00	1348504	-0.180	26.243	0.022	28.747
2015-06-13 21:39:00	1348505	-0.177	26.223	0.023	28.743
2015-06-13 21:40:00	1348506	-0.198	26.216	0.024	28.739
2015-06-13 21:41:00	1348507	-0.114	26.210	0.019	28.735
2015-06-13 21:42:00	1348508	-0.160	26.213	0.022	28.729
2015-06-13 21:43:00	1348509	-0.178	26.214	0.024	28.720
2015-06-13 21:44:00	1348510	-0.197	26.218	0.024	28.709
2015-06-13 21:45:00	1348511	-0.181	26.215	0.023	28.709
2015-06-13 21:46:00	1348512	-0.167	26.237	0.022	28.709
2015-06-13 21:47:00	1348513	-0.169	26.230	0.024	28.708
2015-06-13 21:48:00	1348514	-0.180	26.232	0.022	28.700
2015-06-13 21:49:00	1348515	-0.177	26.261	0.023	28.698
2015-06-13 21:50:00	1348516	-0.166	26.278	0.023	28.700
2015-06-13 21:51:00	1348517	-0.184	26.284	0.022	28.699
2015-06-13 21:52:00	1348518	-0.172	26.295	0.023	28.701
2015-06-13 21:53:00	1348519	-0.186	26.315	0.023	28.706
2015-06-13 21:54:00	1348520	-0.183	26.326	0.024	28.702
2015-06-13 21:55:00	1348521	-0.164	26.325	0.024	28.710
2015-06-13 21:56:00	1348522	-0.167	26.333	0.022	28.716
2015-06-13 21:57:00	1348523	-0.195	26.341	0.024	28.717
2015-06-13 21:58:00	1348524	-0.192	26.342	0.024	28.715
2015-06-13 21:59:00	1348525	-0.169	26.320	0.022	28.715
2015-06-13 22:00:00	1348526	-0.156	26.322	0.023	28.711
2015-06-13 22:01:00	1348527	-0.182	26.312	0.023	28.706
2015-06-13 22:02:00	1348528	-0.196	26.288	0.025	28.699
2015-06-13 22:03:00	1348529	-0.154	26.263	0.022	28.693
2015-06-13 22:04:00	1348530	-0.187	26.256	0.024	28.680
2015-06-13 22:05:00	1348531	-0.187	26.270	0.025	28.669
2015-06-13 22:06:00	1348532	-0.294	26.248	0.030	28.663
2015-06-13 22:07:00	1348533	-0.228	26.268	0.025	28.651
2015-06-13 22:08:00	1348534	-0.185	26.302	0.025	28.638
2015-06-13 22:09:00	1348535	-0.192	26.327	0.024	28.626
2015-06-13 22:10:00	1348536	-0.180	26.325	0.022	28.609
2015-06-13 22:11:00	1348537	-0.196	26.310	0.023	28.599
2015-06-13 22:12:00	1348538	-0.137	26.285	0.021	28.587
2015-06-13 22:13:00	1348539	-0.217	26.271	0.026	28.568
2015-06-13 22:14:00	1348540	-0.172	26.233	0.021	28.563
2015-06-13 22:15:00	1348541	-0.166	26.225	0.022	28.556
2015-06-13 22:16:00	1348542	-0.188	26.211	0.025	28.545
2015-06-13 22:17:00	1348543	-0.145	26.178	0.022	28.529
2015-06-13 22:18:00	1348544	-0.272	26.158	0.025	28.520
2015-06-13 22:19:00	1348545	-0.210	26.154	0.025	28.508
2015-06-13 22:20:00	1348546	-0.146	26.138	0.022	28.489
2015-06-13 22:21:00	1348547	-0.164	26.096	0.024	28.474
2015-06-13 22:22:00	1348548	-0.191	26.052	0.024	28.472
2015-06-13 22:23:00	1348549	-0.136	26.019	0.021	28.470
2015-06-13 22:24:00	1348550	-0.108	26.046	0.021	28.452
2015-06-13 22:25:00	1348551	-0.189	26.094	0.024	28.460
2015-06-13 22:26:00	1348552	-0.202	26.126	0.024	28.444
2015-06-13 22:27:00	1348553	-0.170	26.154	0.021	28.449
2015-06-13 22:28:00	1348554	-0.177	26.159	0.023	28.439
2015-06-13 22:29:00	1348555	-0.182	26.143	0.024	28.436
2015-06-13 22:30:00	1348556	-0.181	26.110	0.024	28.425
2015-06-13 22:31:00	1348557	-0.198	26.068	0.024	28.423
2015-06-13 22:32:00	1348558	-0.190	26.074	0.024	28.407
2015-06-13 22:33:00	1348559	-0.198	26.082	0.025	28.412
2015-06-13 22:34:00	1348560	-0.216	26.061	0.026	28.401
2015-06-13 22:35:00	1348561	-0.194	26.038	0.023	28.412
2015-06-13 22:36:00	1348562	-0.182	26.022	0.023	28.391
2015-06-13 22:37:00	1348563	-0.197	25.995	0.023	28.403
2015-06-13 22:38:00	1348564	-0.177	25.989	0.022	28.399
2015-06-13 22:39:00	1348565	-0.167	25.976	0.023	28.387
2015-06-13 22:40:00	1348566	-0.170	25.951	0.023	28.388
2015-06-13 22:41:00	1348567	-0.170	25.924	0.024	28.386
2015-06-13 22:42:00	1348568	-0.183	25.900	0.025	28.387
2015-06-13 22:43:00	1348569	-0.203	25.887	0.024	28.389
2015-06-13 22:44:00	1348570	-0.156	25.862	0.021	28.390
2015-06-13 22:45:00	1348571	-0.182	25.858	0.024	28.390
2015-06-13 22:46:00	1348572	-0.187	25.894	0.023	28.392
2015-06-13 22:47:00	1348573	-0.160	25.889	0.022	28.390
2015-06-13 22:48:00	1348574	-0.196	25.919	0.025	28.381
2015-06-13 22:49:00	1348575	-0.198	25.931	0.022	28.380
2015-06-13 22:50:00	1348576	-0.169	25.937	0.023	28.379
2015-06-13 22:51:00	1348577	-0.184	25.948	0.024	28.375
2015-06-13 22:52:00	1348578	-0.185	25.969	0.023	28.378
2015-06-13 22:53:00	1348579	-0.185	25.990	0.022	28.383
2015-06-13 22:54:00	1348580	-0.119	25.984	0.022	28.383
2015-06-13 22:55:00	1348581	-0.161	25.994	0.022	28.379
2015-06-13 22:56:00	1348582	-0.133	26.018	0.022	28.375
2015-06-13 22:57:00	1348583	-0.177	26.041	0.024	28.354
2015-06-13 22:58:00	1348584	-0.180	26.038	0.023	28.355
2015-06-13 22:59:00	1348585	-0.161	26.021	0.022	28.356
2015-06-13 23:00:00	1348586	-0.177	25.985	0.024	28.355
2015-06-13 23:01:00	1348587	-0.189	25.973	0.021	28.351
2015-06-13 23:02:00	1348588	-0.088	25.971	0.018	28.353
2015-06-13 23:03:00	1348589	-0.218	25.992	0.026	28.356
2015-06-13 23:04:00	1348590	-0.185	25.998	0.023	28.357
2015-06-13 23:05:00	1348591	-0.178	26.006	0.023	28.358
2015-06-13 23:06:00	1348592	-0.244	26.010	0.030	28.365
2015-06-13 23:07:00	1348593	-0.167	26.005	0.024	28.378
2015-06-13 23:08:00	1348594	-0.174	25.993	0.022	28.393
2015-06-13 23:09:00	1348595	-0.170	25.976	0.023	28.401
2015-06-13 23:10:00	1348596	-0.180	25.942	0.023	28.401
2015-06-13 23:11:00	1348597	-0.162	25.914	0.023	28.398
2015-06-13 23:12:00	1348598	-0.177	25.936	0.023	28.394
2015-06-13 23:13:00	1348599	-0.186	25.933	0.024	28.404
2015-06-13 23:14:00	1348600	-0.180	25.924	0.023	28.405
2015-06-13 23:15:00	1348601	-0.184	25.925	0.025	28.410
2015-06-13 23:16:00	1348602	-0.185	25.926	0.023	28.421
2015-06-13 23:17:00	1348603	-0.180	25.950	0.023	28.428
2015-06-13 23:18:00	1348604	-0.174	25.926	0.023	28.434
2015-06-13 23:19:00	1348605	-0.166	25.891	0.022	28.426
2015-06-13 23:20:00	1348606	-0.180	25.851	0.025	28.424
2015-06-13 23:21:00	1348607	-0.179	25.837	0.024	28.429
2015-06-13 23:22:00	1348608	-0.178	25.839	0.023	28.436
2015-06-13 23:23:00	1348609	-0.177	25.819	0.023	28.443
2015-06-13 23:24:00	1348610	-0.168	25.811	0.024	28.447
2015-06-13 23:25:00	1348611	-0.178	25.800	0.022	28.441
2015-06-13 23:26:00	1348612	-0.168	25.789	0.023	28.433
2015-06-13 23:27:00	1348613	-0.196	25.769	0.024	28.423
2015-06-13 23:28:00	1348614	-0.172	25.750	0.022	28.406
2015-06-13 23:29:00	1348615	-0.190	25.735	0.023	28.401
2015-06-13 23:30:00	1348616	-0.162	25.737	0.022	28.399
2015-06-13 23:31:00	1348617	-0.168	25.736	0.022	28.396
2015-06-13 23:32:00	1348618	-0.178	25.748	0.024	28.396
2015-06-13 23:33:00	1348619	-0.183	25.740	0.024	28.391
2015-06-13 23:34:00	1348620	-0.180	25.731	0.024	28.384
2015-06-13 23:35:00	1348621	-0.148	25.716	0.021	28.374
2015-06-13 23:36:00	1348622	-0.152	25.693	0.021	28.368
2015-06-13 23:37:00	1348623	-0.163	25.683	0.023	28.357
2015-06-13 23:38:00	1348624	-0.200	25.680	0.024	28.343
2015-06-13 23:39:00	1348625	-0.180	25.684	0.022	28.329
2015-06-13 23:40:00	1348626	-0.190	25.683	0.024	28.319
2015-06-13 23:41:00	1348627	-0.195	25.681	0.023	28.310
2015-06-13 23:42:00	1348628	-0.198	25.739	0.024	28.291
2015-06-13 23:43:00	1348629	-0.173	25.786	0.021	28.292
2015-06-13 23:44:00	1348630	-0.169	25.811	0.023	28.298
2015-06-13 23:45:00	1348631	-0.155	25.837	0.022	28.290
2015-06-13 23:46:00	1348632	-0.186	25.851	0.025	28.293
2015-06-13 23:47:00	1348633	-0.206	25.864	0.027	28.288
2015-06-13 23:48:00	1348634	-0.156	25.851	0.024	28.287
2015-06-13 23:49:00	1348635	-0.170	25.836	0.022	28.283
2015-06-13 23:50:00	1348636	-0.236	25.839	0.026	28.282
2015-06-13 23:51:00	1348637	-0.095	25.852	0.016	28.286
2015-06-13 23:52:00	1348638	-0.180	25.860	0.023	28.284
2015-06-13 23:53:00	1348639	-0.182	25.895	0.025	28.277
2015-06-13 23:54:00	1348640	-0.158	25.900	0.023	28.279
2015-06-13 23:55:00	1348641	-0.147	25.900	0.022	28.273
2015-06-13 23:56:00	1348642	-0.139	25.960	0.022	28.272
2015-06-13 23:57:00	1348643	-0.175	26.014	0.025	28.279
2015-06-13 23:58:00	1348644	-0.192	26.018	0.023	28.284
2015-06-13 23:59:00	1348645	-0.163	26.032	0.022	28.282
