Tm	Rec_ID	AvgTSi00	AvgTSi10NE	AvgTSi20NE	AvgTSi30NE	AvgTSi40NE	AvgTSi90E	AvgTSi90S	AvgTSi90W	AvgTSi90N	AvgGSi00	AvgGSi10NE	AvgGSi20NE	AvgGSi30NE	AvgGSi40NE	AvgGSi90E	AvgGSi90S	AvgGSi90W	AvgGSi90N	AvgSPN1Glob	AvgCMP11	AvgSPN1Diff	AvgTamb	AvgHamb	AvgWindSp	AvgTcab	AvgHcab	AvgWindDir	AvgP	AvgGaSi00	AvgTaSi00
2015-07-28 06:47:00	437284	25.767	25.820	25.868	25.949	26.058	27.022	26.909	26.801	26.965	-0.356	-0.067	-0.397	-0.517	0.434	0.583	-0.086	-0.168	0.282	2.455	-0.255	0.743	27.369	85.295	1.016	33.657	56.027	96.378	1005.995	-0.176	25.870
2015-07-28 06:48:00	437285	25.777	25.823	25.876	25.961	26.069	27.036	26.921	26.814	26.972	-0.266	-0.014	-0.367	-0.483	0.470	0.702	0.155	-0.151	0.308	2.511	-0.280	0.737	27.373	85.065	0.441	33.644	56.068	117.168	1006.005	-0.163	25.889
2015-07-28 06:49:00	437286	25.744	25.778	25.837	25.941	26.054	27.044	26.917	26.820	26.962	-0.308	0.014	-0.307	-0.488	0.541	0.710	0.184	-0.082	0.454	2.588	-0.259	0.829	27.388	85.010	0.404	33.631	56.143	137.089	1006.038	-0.003	25.862
2015-07-28 06:50:00	437287	25.715	25.755	25.817	25.930	26.046	27.053	26.908	26.834	26.951	-0.425	0.061	-0.261	-0.384	0.554	0.730	-0.043	-0.079	0.731	2.740	-0.266	0.901	27.402	84.913	0.047	33.618	56.191	124.466	1006.048	-0.139	25.836
2015-07-28 06:51:00	437288	25.672	25.715	25.781	25.908	26.030	27.048	26.896	26.820	26.930	-0.324	0.063	-0.259	-0.381	0.603	0.717	-0.043	-0.155	0.839	2.718	-0.335	0.819	27.411	84.878	0.580	33.608	56.153	159.070	1006.081	-0.214	25.798
2015-07-28 06:52:00	437289	25.671	25.716	25.779	25.911	26.031	27.068	26.916	26.835	26.925	-0.172	0.168	-0.162	-0.267	0.715	0.907	0.105	-0.097	-0.098	2.698	-0.320	0.969	27.428	84.891	0.094	33.599	56.242	137.383	1006.074	-0.114	25.794
2015-07-28 06:53:00	437290	25.629	25.665	25.737	25.881	26.011	27.061	26.898	26.820	26.899	-0.243	0.315	0.014	-0.063	0.874	1.165	0.239	0.024	0.230	2.905	-0.266	0.964	27.439	84.795	0.301	33.592	56.305	136.934	1006.111	-0.048	25.749
2015-07-28 06:54:00	437291	25.604	25.632	25.714	25.867	25.999	27.062	26.886	26.821	26.882	-0.221	0.457	0.178	0.117	1.099	1.283	0.207	0.048	0.226	2.959	-0.255	1.058	27.441	84.853	0.375	33.586	56.306	150.468	1006.108	-0.160	25.712
2015-07-28 06:55:00	437292	25.587	25.602	25.684	25.846	25.978	27.069	26.887	26.830	26.874	-0.217	0.632	0.372	0.366	1.343	1.554	0.377	0.147	0.958	3.112	-0.267	1.093	27.439	84.784	0.516	33.582	56.307	174.760	1006.107	-0.107	25.678
2015-07-28 06:56:00	437293	25.606	25.621	25.699	25.856	25.979	27.078	26.898	26.834	26.875	-0.144	0.965	0.706	0.719	1.635	1.942	0.545	0.257	0.852	3.289	-0.270	1.243	27.434	84.625	0.223	33.580	56.333	171.613	1006.117	-0.133	25.698
2015-07-28 06:57:00	437294	25.613	25.619	25.701	25.857	25.975	27.088	26.904	26.845	26.876	-0.353	1.269	1.034	1.004	1.893	2.045	0.795	0.473	1.146	3.467	-0.254	1.584	27.437	84.637	0.687	33.580	56.306	153.394	1006.152	-0.082	25.690
2015-07-28 06:58:00	437295	25.654	25.677	25.756	25.907	26.011	27.100	26.915	26.848	26.880	-0.252	1.503	1.281	1.270	2.117	2.263	0.935	0.642	1.245	3.710	-0.284	1.603	27.442	84.682	0.676	33.579	56.288	151.250	1006.162	-0.221	25.741
2015-07-28 06:59:00	437296	25.693	25.723	25.806	25.954	26.057	27.125	26.931	26.870	26.892	-0.056	1.685	1.512	1.518	2.382	2.474	1.123	0.808	2.483	3.644	-0.278	1.659	27.448	84.770	0.872	33.576	56.398	178.781	1006.159	-0.189	25.783
2015-07-28 07:00:00	437297	25.671	25.681	25.775	25.924	26.057	27.128	26.925	26.878	26.889	-0.310	2.011	1.815	1.780	2.701	2.710	1.367	0.961	1.207	4.063	0.116	2.003	27.448	84.769	0.094	33.572	56.397	178.300	1006.170	-0.197	25.756
2015-07-28 07:01:00	437298	25.641	25.634	25.733	25.887	26.029	27.131	26.925	26.883	26.884	-0.154	2.374	2.170	2.190	3.073	3.098	1.552	1.131	0.913	4.485	0.457	2.317	27.451	84.821	0.265	33.567	56.464	143.647	1006.183	-0.125	25.710
2015-07-28 07:02:00	437299	25.635	25.628	25.724	25.883	26.019	27.133	26.923	26.879	26.891	-0.219	2.778	2.680	2.781	3.690	3.621	1.837	1.324	1.249	4.749	0.812	2.560	27.452	84.803	0.455	33.565	56.409	137.721	1006.210	-0.083	25.693
2015-07-28 07:03:00	437300	25.668	25.655	25.749	25.906	26.037	27.155	26.944	26.893	26.907	0.735	3.330	3.287	3.517	4.413	4.348	2.023	1.498	1.751	5.220	1.335	2.918	27.464	84.796	0.032	33.560	56.384	178.234	1006.188	-0.129	25.711
2015-07-28 07:04:00	437301	25.660	25.641	25.739	25.902	26.042	27.159	26.943	26.893	26.916	3.469	3.872	3.884	4.152	5.123	5.044	2.229	1.671	2.057	5.610	1.797	3.243	27.474	84.731	-0.068	33.559	56.417	132.129	1006.232	-0.260	25.701
2015-07-28 07:05:00	437302	25.674	25.665	25.758	25.919	26.050	27.169	26.949	26.891	26.928	3.754	4.208	4.318	4.657	5.713	5.536	2.522	1.856	2.905	5.769	2.119	3.547	27.483	84.760	0.702	33.560	56.440	123.148	1006.204	0.946	25.708
2015-07-28 07:06:00	437303	25.759	25.768	25.849	25.988	26.100	27.183	26.971	26.901	26.977	4.192	4.678	4.816	5.229	6.278	6.158	2.589	2.133	3.312	5.878	2.575	3.565	27.486	84.882	1.252	33.563	56.415	101.528	1006.227	3.927	25.792
2015-07-28 07:07:00	437304	25.797	25.808	25.890	26.022	26.139	27.195	26.983	26.908	27.004	4.600	5.354	5.548	6.056	7.069	6.948	3.085	2.483	2.870	6.470	3.268	4.024	27.473	84.907	0.352	33.566	56.457	125.106	1006.271	4.558	25.839
2015-07-28 07:08:00	437305	25.845	25.864	25.934	26.054	26.164	27.203	26.988	26.910	27.011	5.218	6.173	6.480	7.006	8.079	7.792	3.565	2.849	3.697	7.459	4.072	4.884	27.464	84.984	0.770	33.570	56.414	90.365	1006.286	5.218	25.895
2015-07-28 07:09:00	437306	25.862	25.898	25.967	26.085	26.192	27.204	26.979	26.911	27.021	6.490	7.226	7.600	8.224	9.302	8.853	4.045	3.286	5.259	8.231	5.018	5.774	27.444	85.157	0.526	33.573	56.485	110.473	1006.310	6.024	25.934
2015-07-28 07:10:00	437307	25.849	25.888	25.967	26.096	26.204	27.208	26.970	26.906	27.028	7.261	8.379	8.922	9.666	10.790	9.850	4.302	3.742	5.274	9.306	6.022	6.989	27.426	85.134	0.586	33.576	56.453	114.547	1006.341	6.888	25.933
2015-07-28 07:11:00	437308	25.925	25.968	26.039	26.158	26.242	27.242	26.994	26.931	27.066	8.588	9.567	10.241	11.123	12.259	11.189	4.915	4.330	6.157	10.380	7.111	8.089	27.420	85.136	1.792	33.580	56.487	103.480	1006.362	7.798	25.987
2015-07-28 07:12:00	437309	26.021	26.068	26.138	26.236	26.318	27.276	27.022	26.961	27.117	9.478	10.814	11.605	12.590	13.797	12.378	5.520	4.952	7.358	11.290	8.323	9.090	27.423	85.172	0.632	33.582	56.426	111.030	1006.386	8.560	26.084
2015-07-28 07:13:00	437310	26.042	26.087	26.160	26.264	26.356	27.293	27.025	26.969	27.132	10.541	11.985	12.895	13.942	15.179	13.316	5.871	5.566	7.861	12.430	9.479	10.199	27.419	84.975	0.818	33.584	56.494	97.883	1006.430	9.572	26.116
2015-07-28 07:14:00	437311	26.106	26.155	26.220	26.322	26.403	27.330	27.065	26.999	27.179	11.416	12.951	13.897	14.985	16.195	13.952	6.710	6.162	8.926	13.284	10.484	10.875	27.425	84.955	1.405	33.587	56.448	106.755	1006.448	10.470	26.172
2015-07-28 07:15:00	437312	26.154	26.199	26.268	26.367	26.457	27.368	27.100	27.032	27.228	12.522	13.851	14.831	15.891	17.106	14.509	7.176	6.802	10.231	14.047	11.454	11.756	27.445	84.775	0.178	33.589	56.479	135.497	1006.479	11.347	26.228
2015-07-28 07:16:00	437313	26.154	26.190	26.270	26.382	26.480	27.400	27.110	27.054	27.247	13.208	15.361	16.976	18.783	20.356	18.728	7.797	7.534	11.709	15.128	12.544	12.720	27.464	84.784	0.058	33.593	56.469	124.887	1006.505	12.380	26.229
2015-07-28 07:17:00	437314	26.213	26.244	26.321	26.440	26.528	27.458	27.137	27.090	27.293	13.765	16.021	17.458	19.077	20.545	18.387	8.487	8.223	10.912	15.863	13.381	13.496	27.479	84.733	1.589	33.595	56.525	93.726	1006.526	13.268	26.261
2015-07-28 07:18:00	437315	26.287	26.322	26.396	26.506	26.599	27.507	27.173	27.135	27.349	14.494	16.710	18.255	19.985	21.484	19.279	8.718	8.887	12.872	16.150	14.093	13.793	27.492	84.628	0.582	33.597	56.558	97.653	1006.543	14.075	26.335
2015-07-28 07:19:00	437316	26.305	26.336	26.417	26.536	26.637	27.538	27.193	27.162	27.370	15.436	17.060	18.243	19.592	20.976	18.079	9.357	9.462	12.077	16.734	14.798	14.496	27.496	84.501	0.528	33.599	56.510	142.608	1006.595	14.880	26.360
2015-07-28 07:20:00	437317	26.342	26.363	26.451	26.579	26.677	27.584	27.234	27.208	27.400	16.024	17.877	19.196	20.645	22.072	19.534	10.074	10.247	13.746	17.496	15.609	15.222	27.518	84.608	0.929	33.601	56.471	129.341	1006.604	15.820	26.380
2015-07-28 07:21:00	437318	26.376	26.393	26.484	26.618	26.719	27.625	27.261	27.252	27.434	16.692	18.810	20.349	22.058	23.614	21.505	10.539	10.943	14.327	18.291	16.483	15.828	27.534	84.523	0.698	33.601	56.509	111.498	1006.638	16.439	26.408
2015-07-28 07:22:00	437319	26.396	26.436	26.525	26.662	26.760	27.662	27.279	27.275	27.458	17.748	20.159	22.079	24.305	26.115	24.492	11.297	11.598	15.280	19.083	17.541	16.357	27.543	84.492	0.164	33.601	56.545	142.432	1006.675	17.353	26.450
2015-07-28 07:23:00	437320	26.398	26.441	26.548	26.697	26.802	27.718	27.297	27.300	27.480	18.619	22.147	24.937	28.042	30.351	29.552	11.950	12.453	17.117	20.491	18.928	17.470	27.554	84.452	0.225	33.605	56.572	167.038	1006.675	18.270	26.456
2015-07-28 07:24:00	437321	26.422	26.488	26.622	26.801	26.891	27.894	27.318	27.332	27.552	20.656	33.399	45.700	59.599	67.986	81.311	13.299	15.399	32.983	25.035	23.681	20.293	27.564	84.306	-0.066	33.613	56.471	204.210	1006.680	19.437	26.470
2015-07-28 07:25:00	437322	26.431	26.575	26.802	27.068	27.158	28.345	27.337	27.380	27.721	22.000	39.964	57.432	76.980	88.689	109.682	14.259	17.559	42.872	27.263	26.862	21.092	27.587	84.403	0.127	33.623	56.493	104.454	1006.698	20.326	26.467
2015-07-28 07:26:00	437323	26.516	26.732	27.027	27.358	27.482	28.761	27.372	27.429	27.879	23.197	42.743	61.431	82.302	94.851	117.082	15.014	18.284	45.530	29.048	28.597	21.917	27.610	84.311	1.153	33.632	56.555	100.037	1006.706	21.307	26.531
2015-07-28 07:27:00	437324	26.657	26.928	27.273	27.646	27.799	29.119	27.443	27.496	28.031	25.514	46.784	66.748	89.000	102.432	124.915	15.942	19.502	48.615	31.627	31.480	23.268	27.637	84.345	1.705	33.641	56.587	101.315	1006.685	22.999	26.655
2015-07-28 07:28:00	437325	26.774	27.106	27.517	27.942	28.123	29.500	27.503	27.567	28.191	28.674	53.252	76.572	102.394	117.946	142.646	16.931	21.412	55.453	34.790	35.669	25.681	27.671	84.169	0.343	33.650	56.568	104.024	1006.663	25.076	26.774
2015-07-28 07:29:00	437326	26.827	27.208	27.682	28.161	28.402	29.784	27.533	27.617	28.325	28.278	49.977	69.931	91.952	105.453	123.612	17.267	21.257	51.470	34.181	34.663	26.552	27.692	83.876	0.670	33.659	56.489	126.047	1006.677	26.157	26.839
2015-07-28 07:30:00	437327	26.897	27.331	27.859	28.388	28.638	30.089	27.573	27.675	28.446	29.503	59.687	87.993	119.290	138.478	169.569	18.530	23.972	65.089	37.491	38.720	26.377	27.713	83.955	0.610	33.670	56.535	139.317	1006.682	26.944	26.908
2015-07-28 07:31:00	437328	26.944	27.471	28.096	28.712	28.979	30.603	27.606	27.733	28.630	30.914	66.904	100.533	137.637	160.520	200.019	19.394	25.703	73.955	39.895	42.089	25.819	27.734	84.045	0.030	33.686	56.513	134.701	1006.706	28.113	26.957
2015-07-28 07:32:00	437329	26.981	27.615	28.359	29.087	29.393	31.163	27.646	27.799	28.839	31.821	68.869	103.379	141.451	164.974	205.242	19.869	26.306	75.824	41.149	43.271	25.863	27.761	83.969	-0.035	33.703	56.541	158.598	1006.724	29.029	26.991
2015-07-28 07:33:00	437330	27.058	27.753	28.568	29.364	29.751	31.556	27.697	27.864	28.993	31.661	65.832	97.375	132.165	153.765	189.584	19.618	25.466	70.231	40.373	42.172	26.201	27.795	83.670	0.886	33.722	56.567	110.584	1006.748	29.374	27.060
2015-07-28 07:34:00	437331	27.159	27.865	28.697	29.518	29.950	31.715	27.758	27.925	29.062	31.424	60.330	86.503	115.301	133.189	162.068	19.509	24.121	63.041	39.479	40.323	27.165	27.836	83.679	0.203	33.745	56.464	139.889	1006.752	29.736	27.166
2015-07-28 07:35:00	437332	27.202	27.905	28.746	29.577	30.043	31.720	27.793	27.960	29.087	32.730	57.031	78.817	102.758	117.651	139.923	19.786	22.709	55.471	40.472	39.753	29.067	27.868	83.615	-0.073	33.766	56.388	217.458	1006.776	31.054	27.211
2015-07-28 07:36:00	437333	27.275	28.015	28.878	29.732	30.184	31.957	27.836	28.006	29.178	35.428	70.859	102.532	137.201	158.676	191.313	21.009	26.162	72.262	46.078	46.806	29.515	27.905	83.417	0.566	33.789	56.421	109.323	1006.785	32.655	27.277
2015-07-28 07:37:00	437334	27.370	28.145	29.044	29.933	30.379	32.152	27.880	28.059	29.255	36.171	75.879	111.367	150.149	174.280	213.013	21.455	27.272	80.053	47.417	49.081	28.670	27.939	83.218	0.887	33.814	56.384	140.818	1006.768	33.384	27.368
2015-07-28 07:38:00	437335	27.459	28.312	29.278	30.228	30.664	32.469	27.944	28.126	29.424	37.809	82.058	121.772	165.117	192.113	235.094	21.888	28.378	86.562	50.061	52.132	28.116	27.977	83.237	0.185	33.838	56.346	143.253	1006.775	34.135	27.453
2015-07-28 07:39:00	437336	27.543	28.463	29.489	30.494	30.965	32.819	27.985	28.184	29.565	37.423	82.454	122.446	166.077	193.225	235.271	21.765	29.041	87.515	49.640	52.599	26.548	28.023	83.067	1.106	33.862	56.343	92.839	1006.787	34.289	27.537
2015-07-28 07:40:00	437337	27.601	28.496	29.529	30.547	31.099	32.754	28.009	28.218	29.572	28.933	45.449	59.944	75.805	85.945	98.252	17.730	21.011	45.520	33.531	34.973	25.026	28.046	82.823	0.364	33.885	56.255	150.850	1006.784	30.041	27.606
2015-07-28 07:41:00	437338	27.589	28.329	29.234	30.154	30.767	32.185	28.024	28.218	29.408	25.306	32.943	38.991	45.745	50.475	49.976	16.849	17.664	30.182	28.499	28.222	24.906	28.060	82.582	0.016	33.909	56.279	144.352	1006.799	28.564	27.611
2015-07-28 07:42:00	437339	27.557	28.178	28.963	29.781	30.344	31.660	28.029	28.209	29.248	25.457	30.970	35.276	40.136	43.680	41.307	16.942	17.332	28.086	28.373	27.719	25.366	28.072	82.583	0.272	33.934	56.223	123.151	1006.823	29.031	27.591
2015-07-28 07:43:00	437340	27.526	28.048	28.721	29.445	29.938	31.163	28.018	28.190	29.071	26.127	31.069	34.925	39.234	42.413	38.834	17.338	17.422	27.507	29.022	28.381	26.393	28.066	82.670	0.996	33.960	56.187	112.166	1006.829	29.608	27.568
2015-07-28 07:44:00	437341	27.515	27.945	28.513	29.154	29.565	30.706	28.002	28.163	28.884	27.593	33.646	38.727	44.358	48.340	45.834	17.733	17.987	31.482	30.646	30.009	27.623	28.047	83.053	1.850	33.985	56.086	97.225	1006.832	30.355	27.557
2015-07-28 07:45:00	437342	27.505	27.868	28.352	28.934	29.268	30.362	27.970	28.128	28.724	27.822	35.240	41.180	47.783	52.286	51.166	18.102	18.668	31.880	31.822	31.342	28.172	28.018	83.409	1.843	34.008	56.187	95.583	1006.809	30.866	27.551
2015-07-28 07:46:00	437343	27.495	27.795	28.207	28.740	29.020	30.079	27.958	28.107	28.610	27.047	32.859	37.533	42.810	46.565	44.170	18.077	18.357	29.394	30.197	30.137	27.585	27.985	83.637	0.887	34.026	56.088	111.365	1006.861	30.237	27.544
2015-07-28 07:47:00	437344	27.444	27.723	28.112	28.623	28.852	29.939	27.943	28.085	28.564	29.041	37.001	43.753	51.218	56.163	56.371	19.068	19.062	32.849	32.730	32.599	28.773	27.947	83.580	0.400	34.043	56.041	129.161	1006.877	31.272	27.499
2015-07-28 07:48:00	437345	27.426	27.681	28.046	28.531	28.741	29.795	27.941	28.068	28.518	28.663	34.313	38.807	43.951	47.450	45.272	19.384	18.536	28.538	31.658	31.778	29.083	27.925	83.886	0.928	34.058	56.009	105.341	1006.918	31.639	27.476
2015-07-28 07:49:00	437346	27.416	27.642	27.976	28.428	28.616	29.633	27.934	28.047	28.451	29.527	35.597	40.332	45.728	49.355	47.154	19.773	18.787	28.260	33.035	32.851	29.824	27.904	83.934	0.719	34.071	56.047	111.652	1006.920	32.374	27.463
2015-07-28 07:50:00	437347	27.414	27.630	27.949	28.382	28.540	29.555	27.939	28.037	28.421	31.093	39.527	46.532	54.301	59.356	60.015	19.602	19.756	32.506	34.745	35.087	29.702	27.887	83.880	0.327	34.084	56.025	126.783	1006.927	33.263	27.456
2015-07-28 07:51:00	437348	27.410	27.621	27.940	28.368	28.519	29.516	27.958	28.039	28.435	29.115	35.464	40.336	45.789	49.584	47.562	19.184	18.847	28.463	32.741	32.838	29.809	27.883	83.928	0.162	34.094	55.967	150.230	1006.958	32.442	27.449
2015-07-28 07:52:00	437349	27.409	27.607	27.914	28.328	28.482	29.447	27.971	28.038	28.426	29.364	35.665	40.707	46.427	50.320	48.622	19.526	18.775	29.003	32.366	32.892	29.781	27.886	83.857	0.426	34.102	55.851	135.018	1006.992	32.641	27.443
2015-07-28 07:53:00	437350	27.460	27.662	27.953	28.354	28.465	29.460	27.982	28.042	28.421	39.615	62.981	82.445	103.574	117.000	123.576	23.198	24.377	53.321	47.454	47.722	32.887	27.882	84.094	0.950	34.108	55.910	117.539	1007.019	39.658	27.478
2015-07-28 07:54:00	437351	27.626	27.948	28.328	28.786	28.834	29.979	28.046	28.113	28.635	41.839	67.703	89.127	112.207	126.637	140.250	23.441	27.211	60.356	49.471	52.581	32.473	27.898	84.250	0.543	34.114	55.968	136.032	1007.008	41.331	27.612
2015-07-28 07:55:00	437352	27.721	28.079	28.515	29.010	29.126	30.230	28.093	28.171	28.774	43.836	71.088	93.797	118.348	133.841	148.748	24.714	27.412	62.198	51.313	53.592	33.333	27.931	83.961	0.134	34.118	56.036	141.392	1007.013	43.185	27.710
2015-07-28 07:56:00	437353	27.862	28.367	28.921	29.511	29.579	30.897	28.151	28.253	29.030	64.271	122.226	170.559	222.216	254.834	291.843	31.701	37.740	107.387	79.951	83.655	34.653	27.965	83.759	0.543	34.123	55.947	142.326	1007.007	56.587	27.816
2015-07-28 07:57:00	437354	28.097	28.830	29.588	30.326	30.429	31.950	28.231	28.368	29.437	71.789	138.410	193.508	252.252	289.207	332.204	33.999	41.342	121.039	89.726	94.831	35.416	28.004	83.675	0.709	34.133	55.966	146.967	1007.008	62.387	28.021
2015-07-28 07:58:00	437355	28.330	29.262	30.205	31.089	31.281	32.849	28.318	28.477	29.826	73.160	138.786	192.895	250.494	286.747	326.816	33.872	41.709	121.039	90.132	96.256	36.481	28.039	83.672	0.204	34.144	55.991	190.718	1007.033	64.267	28.242
2015-07-28 07:59:00	437356	28.469	29.474	30.530	31.493	31.892	33.206	28.384	28.557	30.026	50.502	79.649	103.513	129.168	145.537	157.239	28.344	31.234	68.963	57.910	61.636	37.999	28.086	83.537	-0.024	34.157	56.018	140.782	1007.031	50.110	28.408
2015-07-28 08:00:00	437357	28.573	29.596	30.666	31.641	32.093	33.371	28.448	28.622	30.137	62.800	107.709	144.278	183.178	207.842	231.382	31.078	35.858	91.804	74.957	79.371	40.338	28.129	83.238	0.653	34.172	56.020	189.375	1007.054	59.009	28.505
2015-07-28 08:01:00	437358	28.598	29.532	30.550	31.479	32.036	32.975	28.459	28.636	30.099	57.752	92.127	119.974	149.802	168.855	181.003	30.942	32.669	74.477	68.168	69.230	42.015	28.121	83.219	0.534	34.190	56.035	179.963	1007.072	56.347	28.556
2015-07-28 08:02:00	437359	28.712	29.703	30.743	31.689	32.141	33.216	28.511	28.688	30.212	70.660	117.759	155.892	196.424	222.181	250.023	35.286	38.822	97.341	83.361	86.445	44.993	28.117	83.497	0.134	34.211	55.991	147.173	1007.060	66.193	28.648
2015-07-28 08:03:00	437360	28.932	30.073	31.212	32.237	32.606	33.896	28.610	28.793	30.466	93.142	165.342	223.622	285.109	323.853	357.554	39.439	47.832	132.228	113.607	117.052	49.282	28.148	83.278	0.499	34.232	56.057	172.138	1007.096	82.339	28.834
2015-07-28 08:04:00	437361	29.116	30.317	31.548	32.629	33.107	34.163	28.677	28.877	30.657	73.003	112.203	143.558	176.597	197.363	205.738	34.316	39.560	87.754	84.692	87.458	53.535	28.181	83.137	0.759	34.258	56.003	171.973	1007.120	69.532	29.037
2015-07-28 08:05:00	437362	29.154	30.226	31.390	32.417	33.006	33.681	28.691	28.884	30.570	62.275	82.336	97.941	114.429	124.785	120.564	32.359	32.235	59.692	69.753	69.876	58.967	28.180	83.022	0.993	34.294	55.924	164.170	1007.123	63.166	29.096
2015-07-28 08:06:00	437363	29.165	30.078	31.109	32.024	32.604	33.047	28.692	28.875	30.411	69.090	91.825	109.509	128.060	139.583	135.029	34.966	34.687	63.895	78.273	77.282	64.242	28.158	83.297	1.155	34.331	55.883	156.674	1007.130	69.100	29.108
2015-07-28 08:07:00	437364	29.352	30.334	31.343	32.259	32.555	33.343	28.745	28.935	30.507	127.280	213.664	282.406	354.344	399.691	428.954	50.381	57.848	160.096	151.542	153.104	70.854	28.143	83.607	0.406	34.367	55.836	172.813	1007.146	110.948	29.225
2015-07-28 08:08:00	437365	29.867	31.227	32.493	33.596	33.716	34.906	28.877	29.103	31.121	151.408	255.599	338.177	424.214	478.265	510.395	54.593	67.638	194.387	178.773	184.984	79.538	28.172	83.596	0.829	34.403	55.737	169.815	1007.140	129.310	29.666
2015-07-28 08:09:00	437366	30.371	31.958	33.439	34.691	34.926	36.152	29.010	29.283	31.678	155.861	259.487	341.508	426.502	480.039	506.651	54.850	68.777	198.455	181.712	189.629	79.398	28.215	83.282	0.369	34.444	55.720	197.121	1007.126	133.838	30.121
2015-07-28 08:10:00	437367	30.744	32.440	34.080	35.436	35.858	36.842	29.125	29.429	32.065	114.670	173.058	218.639	265.455	294.926	302.991	44.804	53.436	133.976	127.845	136.252	76.169	28.269	83.111	0.181	34.486	55.657	181.370	1007.151	106.129	30.510
2015-07-28 08:11:00	437368	30.797	32.333	33.914	35.216	35.883	36.365	29.188	29.488	31.997	95.833	134.044	163.602	194.041	213.421	201.944	41.696	44.379	100.382	104.953	106.655	75.722	28.312	82.948	0.289	34.534	55.517	188.342	1007.149	92.678	30.625
2015-07-28 08:12:00	437369	30.986	32.560	34.132	35.435	35.949	36.559	29.265	29.578	32.150	148.876	242.021	315.144	390.800	438.446	456.477	52.739	62.734	182.237	171.918	179.272	75.594	28.341	82.825	1.290	34.583	55.526	159.347	1007.178	129.822	30.757
2015-07-28 08:13:00	437370	31.166	32.752	34.385	35.713	36.306	36.781	29.315	29.673	32.343	108.647	157.777	195.852	234.685	259.034	255.641	43.174	49.292	122.364	117.817	127.702	72.276	28.361	82.759	1.190	34.634	55.434	160.381	1007.157	101.298	30.958
2015-07-28 08:14:00	437371	31.013	32.332	33.792	34.994	35.698	35.742	29.303	29.640	32.076	84.356	105.811	121.988	138.186	148.238	126.470	39.462	39.891	81.861	88.117	92.761	75.713	28.359	82.936	0.476	34.684	55.416	171.336	1007.174	84.209	30.874
2015-07-28 08:15:00	437372	30.951	32.141	33.438	34.537	35.086	35.257	29.374	29.677	31.923	86.719	107.792	123.526	139.150	148.777	125.367	41.171	39.886	81.918	91.785	95.190	80.172	28.379	82.978	-0.088	34.734	55.330	155.261	1007.178	85.799	30.824
2015-07-28 08:16:00	437373	31.007	32.162	33.369	34.423	34.806	35.153	29.479	29.742	31.898	128.014	188.141	234.983	283.024	313.253	308.774	53.585	53.323	138.066	145.575	145.336	85.453	28.431	82.715	0.113	34.782	55.218	166.416	1007.187	114.849	30.867
2015-07-28 08:17:00	437374	31.352	32.692	34.015	35.137	35.360	36.083	29.601	29.876	32.241	151.074	229.124	289.458	351.115	389.482	394.713	57.181	64.888	169.926	177.139	179.503	92.913	28.497	82.429	0.533	34.831	55.152	116.021	1007.229	130.900	31.126
2015-07-28 08:18:00	437375	31.485	32.772	34.127	35.262	35.705	36.128	29.681	29.961	32.309	99.315	122.899	140.457	157.779	168.508	145.015	46.045	47.541	90.772	112.475	109.043	95.932	28.559	82.121	0.164	34.881	55.156	157.760	1007.238	94.925	31.305
2015-07-28 08:19:00	437376	31.447	32.570	33.793	34.833	35.334	35.457	29.713	29.990	32.174	102.222	125.082	141.977	158.541	168.796	140.946	46.439	48.183	92.793	113.784	111.653	97.455	28.590	81.948	1.135	34.933	55.011	163.852	1007.249	98.104	31.306
2015-07-28 08:20:00	437377	31.497	32.578	33.712	34.708	35.012	35.296	29.715	30.019	32.171	169.810	253.453	318.144	384.503	426.369	424.628	61.970	69.431	183.565	194.682	194.165	99.129	28.585	82.237	1.025	34.982	54.883	158.747	1007.246	147.761	31.301
2015-07-28 08:21:00	437378	31.967	33.321	34.634	35.763	35.837	36.657	29.819	30.192	32.718	206.778	319.752	407.426	497.266	553.672	555.705	66.852	84.123	232.178	241.917	243.268	104.140	28.580	82.359	0.970	35.030	54.874	150.068	1007.249	174.846	31.640
2015-07-28 08:22:00	437379	32.489	34.092	35.637	36.950	37.040	38.037	29.948	30.396	33.316	214.911	330.616	420.307	512.061	569.717	570.343	67.969	87.133	242.648	249.784	252.235	104.622	28.612	82.453	0.197	35.076	54.809	178.442	1007.243	181.564	32.083
2015-07-28 08:23:00	437380	32.999	34.821	36.577	38.049	38.284	39.017	30.096	30.577	33.815	170.495	247.843	307.430	367.587	405.385	398.397	58.006	74.529	192.725	191.128	199.442	100.754	28.669	82.095	0.394	35.127	54.716	182.347	1007.243	150.741	32.604
2015-07-28 08:24:00	437381	32.894	34.437	36.132	37.532	38.226	38.295	30.131	30.637	33.703	105.385	130.871	150.012	168.533	180.312	149.217	45.077	51.303	108.763	115.946	116.486	107.030	28.734	81.577	1.000	35.181	54.707	140.976	1007.254	103.863	32.639
2015-07-28 08:25:00	437382	32.604	33.872	35.359	36.624	37.311	37.267	30.090	30.612	33.356	128.517	170.526	202.374	233.953	253.556	230.623	50.985	57.969	130.699	147.265	144.149	109.462	28.759	81.572	1.459	35.236	54.503	151.683	1007.240	121.679	32.371
