Tm	Rec_ID	AvgGSi00	AvgTSi00	AvgHamb	AvgTamb
2015-06-14 06:49:00	1349055	0.119	25.301	0.023	26.912
2015-06-14 06:50:00	1349056	0.209	25.323	0.023	26.917
2015-06-14 06:51:00	1349057	0.281	25.356	0.022	26.901
2015-06-14 06:52:00	1349058	0.392	25.371	0.024	26.893
2015-06-14 06:53:00	1349059	0.453	25.393	0.027	26.898
2015-06-14 06:54:00	1349060	0.538	25.417	0.026	26.888
2015-06-14 06:55:00	1349061	0.579	25.450	0.022	26.880
2015-06-14 06:56:00	1349062	0.385	25.471	0.029	26.855
2015-06-14 06:57:00	1349063	0.378	25.485	0.022	26.815
2015-06-14 06:58:00	1349064	0.247	25.509	0.026	26.794
2015-06-14 06:59:00	1349065	0.344	25.520	0.023	26.765
2015-06-14 07:00:00	1349066	0.423	25.531	0.025	26.754
2015-06-14 07:01:00	1349067	0.389	25.502	0.025	26.722
2015-06-14 07:02:00	1349068	0.314	25.472	0.024	26.686
2015-06-14 07:03:00	1349069	0.315	25.429	0.023	26.631
2015-06-14 07:04:00	1349070	0.339	25.382	0.024	26.568
2015-06-14 07:05:00	1349071	0.361	25.304	0.023	26.481
2015-06-14 07:06:00	1349072	0.386	25.232	0.025	26.399
2015-06-14 07:07:00	1349073	0.392	25.158	0.024	26.307
2015-06-14 07:08:00	1349074	0.413	25.093	0.025	26.226
2015-06-14 07:09:00	1349075	0.508	25.031	0.023	26.163
2015-06-14 07:10:00	1349076	0.578	24.998	0.025	26.116
2015-06-14 07:11:00	1349077	0.642	24.976	0.024	26.081
2015-06-14 07:12:00	1349078	0.669	24.957	0.025	26.066
2015-06-14 07:13:00	1349079	0.702	24.935	0.025	26.045
2015-06-14 07:14:00	1349080	0.604	24.908	0.025	26.015
2015-06-14 07:15:00	1349081	0.651	24.907	0.021	26.001
2015-06-14 07:16:00	1349082	0.633	24.891	0.028	25.995
2015-06-14 07:17:00	1349083	0.826	24.866	0.023	25.981
2015-06-14 07:18:00	1349084	0.949	24.833	0.024	25.959
2015-06-14 07:19:00	1349085	1.096	24.810	0.023	25.960
2015-06-14 07:20:00	1349086	1.104	24.786	0.030	25.955
2015-06-14 07:21:00	1349087	1.417	24.752	0.025	25.935
2015-06-14 07:22:00	1349088	1.621	24.662	0.022	25.870
2015-06-14 07:23:00	1349089	1.809	24.562	0.020	25.816
2015-06-14 07:24:00	1349090	2.088	24.325	0.020	25.773
2015-06-14 07:25:00	1349091	2.306	23.926	0.024	25.719
2015-06-14 07:26:00	1349092	2.692	23.582	0.025	25.674
2015-06-14 07:27:00	1349093	3.043	23.280	0.023	25.627
2015-06-14 07:28:00	1349094	3.357	23.094	0.024	25.574
2015-06-14 07:29:00	1349095	3.545	22.973	0.028	25.511
2015-06-14 07:30:00	1349096	3.696	22.915	0.025	25.467
2015-06-14 07:31:00	1349097	3.872	22.876	0.023	25.425
2015-06-14 07:32:00	1349098	3.983	22.843	0.024	25.374
2015-06-14 07:33:00	1349099	4.402	22.842	0.024	25.342
2015-06-14 07:34:00	1349100	4.514	22.855	0.026	25.324
2015-06-14 07:35:00	1349101	4.945	22.828	0.024	25.276
2015-06-14 07:36:00	1349102	5.116	22.821	0.024	25.243
2015-06-14 07:37:00	1349103	5.397	22.851	0.024	25.238
2015-06-14 07:38:00	1349104	5.450	22.839	0.024	25.208
2015-06-14 07:39:00	1349105	5.454	22.832	0.025	25.178
2015-06-14 07:40:00	1349106	5.522	22.863	0.025	25.181
2015-06-14 07:41:00	1349107	6.123	22.883	0.025	25.176
2015-06-14 07:42:00	1349108	6.431	22.851	0.024	25.135
2015-06-14 07:43:00	1349109	6.807	22.869	0.025	25.133
2015-06-14 07:44:00	1349110	8.056	22.852	0.024	25.109
2015-06-14 07:45:00	1349111	8.748	22.845	0.025	25.089
2015-06-14 07:46:00	1349112	9.039	22.824	0.026	25.060
2015-06-14 07:47:00	1349113	9.070	22.832	0.024	25.053
2015-06-14 07:48:00	1349114	8.646	22.852	0.025	25.066
2015-06-14 07:49:00	1349115	8.540	22.833	0.026	25.048
2015-06-14 07:50:00	1349116	8.331	22.829	0.024	25.040
2015-06-14 07:51:00	1349117	8.220	22.830	0.024	25.027
2015-06-14 07:52:00	1349118	8.264	22.841	0.032	25.023
2015-06-14 07:53:00	1349119	10.540	22.848	0.031	24.999
2015-06-14 07:54:00	1349120	11.553	22.869	0.026	24.998
2015-06-14 07:55:00	1349121	11.375	22.873	0.023	24.987
2015-06-14 07:56:00	1349122	11.737	22.810	0.025	24.937
2015-06-14 07:57:00	1349123	13.267	22.788	0.025	24.909
2015-06-14 07:58:00	1349124	13.880	22.770	0.025	24.870
2015-06-14 07:59:00	1349125	14.162	22.732	0.024	24.830
2015-06-14 08:00:00	1349126	14.120	22.753	0.023	24.828
2015-06-14 08:01:00	1349127	13.860	22.700	0.025	24.778
2015-06-14 08:02:00	1349128	13.675	22.664	0.025	24.738
2015-06-14 08:03:00	1349129	13.935	22.679	0.025	24.729
2015-06-14 08:04:00	1349130	14.882	22.686	0.024	24.719
2015-06-14 08:05:00	1349131	15.607	22.674	0.024	24.702
2015-06-14 08:06:00	1349132	16.556	22.693	0.026	24.697
2015-06-14 08:07:00	1349133	17.066	22.715	0.028	24.698
2015-06-14 08:08:00	1349134	17.168	22.741	0.025	24.701
2015-06-14 08:09:00	1349135	17.314	22.709	0.025	24.683
2015-06-14 08:10:00	1349136	17.272	22.686	0.027	24.668
2015-06-14 08:11:00	1349137	16.749	22.669	0.028	24.649
2015-06-14 08:12:00	1349138	18.030	22.639	0.025	24.626
2015-06-14 08:13:00	1349139	18.558	22.648	0.025	24.629
2015-06-14 08:14:00	1349140	18.816	22.676	0.023	24.637
2015-06-14 08:15:00	1349141	19.574	22.717	0.025	24.662
2015-06-14 08:16:00	1349142	19.628	22.733	0.023	24.660
2015-06-14 08:17:00	1349143	20.701	22.733	0.025	24.657
2015-06-14 08:18:00	1349144	21.063	22.728	0.026	24.651
2015-06-14 08:19:00	1349145	21.398	22.768	0.021	24.667
2015-06-14 08:20:00	1349146	21.542	22.801	0.024	24.682
2015-06-14 08:21:00	1349147	21.687	22.813	0.024	24.687
2015-06-14 08:22:00	1349148	21.722	22.789	0.021	24.671
2015-06-14 08:23:00	1349149	21.440	22.806	0.028	24.679
2015-06-14 08:24:00	1349150	21.450	22.802	0.026	24.673
2015-06-14 08:25:00	1349151	22.001	22.827	0.023	24.684
2015-06-14 08:26:00	1349152	22.590	22.840	0.023	24.683
2015-06-14 08:27:00	1349153	23.123	22.806	0.030	24.658
2015-06-14 08:28:00	1349154	23.822	22.794	0.023	24.650
2015-06-14 08:29:00	1349155	24.815	22.813	0.025	24.648
2015-06-14 08:30:00	1349156	26.951	22.801	0.024	24.631
2015-06-14 08:31:00	1349157	29.086	22.853	0.023	24.645
2015-06-14 08:32:00	1349158	30.391	22.851	0.027	24.633
2015-06-14 08:33:00	1349159	31.093	22.887	0.024	24.634
2015-06-14 08:34:00	1349160	32.395	22.893	0.027	24.629
2015-06-14 08:35:00	1349161	32.532	22.913	0.026	24.625
2015-06-14 08:36:00	1349162	35.271	22.965	0.025	24.634
2015-06-14 08:37:00	1349163	35.719	22.988	0.027	24.638
2015-06-14 08:38:00	1349164	36.327	22.961	0.023	24.617
2015-06-14 08:39:00	1349165	36.780	22.969	0.026	24.615
2015-06-14 08:40:00	1349166	34.882	22.985	0.026	24.615
2015-06-14 08:41:00	1349167	34.940	23.016	0.027	24.619
2015-06-14 08:42:00	1349168	35.324	23.069	0.027	24.634
2015-06-14 08:43:00	1349169	35.361	23.097	0.021	24.648
2015-06-14 08:44:00	1349170	36.480	23.157	0.024	24.684
2015-06-14 08:45:00	1349171	37.528	23.182	0.026	24.705
2015-06-14 08:46:00	1349172	38.750	23.186	0.025	24.713
2015-06-14 08:47:00	1349173	39.626	23.176	0.027	24.712
2015-06-14 08:48:00	1349174	40.857	23.122	0.020	24.686
2015-06-14 08:49:00	1349175	40.862	23.107	0.029	24.674
2015-06-14 08:50:00	1349176	42.247	23.127	0.029	24.678
2015-06-14 08:51:00	1349177	43.261	23.203	0.028	24.720
2015-06-14 08:52:00	1349178	46.909	23.228	0.027	24.734
2015-06-14 08:53:00	1349179	50.284	23.258	0.026	24.745
2015-06-14 08:54:00	1349180	52.306	23.300	0.023	24.757
2015-06-14 08:55:00	1349181	54.289	23.300	0.027	24.753
2015-06-14 08:56:00	1349182	53.347	23.346	0.026	24.766
2015-06-14 08:57:00	1349183	50.635	23.352	0.026	24.783
2015-06-14 08:58:00	1349184	54.732	23.387	0.029	24.793
2015-06-14 08:59:00	1349185	54.117	23.399	0.031	24.801
2015-06-14 09:00:00	1349186	52.559	23.417	0.018	24.822
2015-06-14 09:01:00	1349187	52.330	23.349	0.028	24.796
2015-06-14 09:02:00	1349188	46.797	23.336	0.026	24.795
2015-06-14 09:03:00	1349189	48.610	23.374	0.025	24.813
2015-06-14 09:04:00	1349190	48.313	23.425	0.026	24.836
2015-06-14 09:05:00	1349191	52.409	23.457	0.026	24.850
2015-06-14 09:06:00	1349192	51.300	23.410	0.026	24.833
2015-06-14 09:07:00	1349193	51.234	23.411	0.025	24.831
2015-06-14 09:08:00	1349194	49.572	23.432	0.026	24.849
2015-06-14 09:09:00	1349195	47.947	23.423	0.025	24.855
2015-06-14 09:10:00	1349196	42.120	23.436	0.019	24.866
2015-06-14 09:11:00	1349197	43.087	23.414	0.027	24.869
2015-06-14 09:12:00	1349198	47.761	23.385	0.030	24.866
2015-06-14 09:13:00	1349199	48.296	23.377	0.025	24.868
2015-06-14 09:14:00	1349200	48.976	23.368	0.026	24.860
2015-06-14 09:15:00	1349201	52.940	23.328	0.025	24.847
2015-06-14 09:16:00	1349202	51.839	23.369	0.026	24.861
2015-06-14 09:17:00	1349203	50.278	23.379	0.025	24.867
2015-06-14 09:18:00	1349204	48.889	23.416	0.026	24.889
2015-06-14 09:19:00	1349205	47.249	23.339	0.027	24.861
2015-06-14 09:20:00	1349206	47.782	23.360	0.025	24.884
2015-06-14 09:21:00	1349207	49.091	23.417	0.025	24.909
2015-06-14 09:22:00	1349208	52.480	23.465	0.025	24.932
2015-06-14 09:23:00	1349209	53.687	23.488	0.027	24.943
2015-06-14 09:24:00	1349210	50.411	23.462	0.025	24.938
2015-06-14 09:25:00	1349211	50.512	23.454	0.026	24.941
2015-06-14 09:26:00	1349212	51.140	23.459	0.026	24.952
2015-06-14 09:27:00	1349213	45.848	23.378	0.026	24.940
2015-06-14 09:28:00	1349214	48.477	23.387	0.027	24.955
2015-06-14 09:29:00	1349215	54.901	23.402	0.027	24.961
2015-06-14 09:30:00	1349216	57.218	23.430	0.026	24.963
2015-06-14 09:31:00	1349217	55.501	23.432	0.028	24.969
2015-06-14 09:32:00	1349218	52.569	23.441	0.022	24.971
2015-06-14 09:33:00	1349219	53.890	23.448	0.027	24.989
2015-06-14 09:34:00	1349220	55.734	23.441	0.025	24.995
2015-06-14 09:35:00	1349221	57.039	23.407	0.026	24.989
2015-06-14 09:36:00	1349222	56.342	23.398	0.028	24.987
2015-06-14 09:37:00	1349223	55.444	23.389	0.025	24.985
2015-06-14 09:38:00	1349224	55.162	23.378	0.029	24.992
2015-06-14 09:39:00	1349225	55.385	23.379	0.024	24.990
2015-06-14 09:40:00	1349226	56.011	23.427	0.022	25.002
2015-06-14 09:41:00	1349227	56.145	23.462	0.028	25.016
2015-06-14 09:42:00	1349228	55.118	23.506	0.033	25.030
2015-06-14 09:43:00	1349229	52.656	23.492	0.025	25.019
2015-06-14 09:44:00	1349230	53.746	23.479	0.029	25.013
2015-06-14 09:45:00	1349231	54.970	23.502	0.027	25.024
2015-06-14 09:46:00	1349232	52.832	23.480	0.025	25.019
2015-06-14 09:47:00	1349233	52.136	23.455	0.026	25.013
2015-06-14 09:48:00	1349234	51.698	23.470	0.027	25.014
2015-06-14 09:49:00	1349235	50.789	23.491	0.028	25.028
2015-06-14 09:50:00	1349236	47.715	23.513	0.024	25.050
2015-06-14 09:51:00	1349237	43.490	23.504	0.027	25.056
2015-06-14 09:52:00	1349238	41.520	23.512	0.026	25.063
2015-06-14 09:53:00	1349239	36.218	23.492	0.023	25.061
2015-06-14 09:54:00	1349240	38.710	23.462	0.021	25.053
2015-06-14 09:55:00	1349241	45.061	23.479	0.026	25.057
2015-06-14 09:56:00	1349242	48.154	23.485	0.031	25.056
2015-06-14 09:57:00	1349243	56.760	23.506	0.033	25.049
2015-06-14 09:58:00	1349244	57.090	23.540	0.031	25.056
2015-06-14 09:59:00	1349245	55.730	23.529	0.030	25.054
2015-06-14 10:00:00	1349246	50.591	23.571	0.023	25.070
2015-06-14 10:01:00	1349247	48.747	23.607	0.024	25.091
2015-06-14 10:02:00	1349248	53.524	23.643	0.026	25.099
2015-06-14 10:03:00	1349249	58.067	23.631	0.020	25.093
2015-06-14 10:04:00	1349250	61.059	23.647	0.032	25.100
2015-06-14 10:05:00	1349251	62.230	23.678	0.029	25.101
2015-06-14 10:06:00	1349252	62.233	23.731	0.019	25.120
2015-06-14 10:07:00	1349253	60.989	23.728	0.019	25.118
2015-06-14 10:08:00	1349254	60.403	23.726	0.023	25.117
2015-06-14 10:09:00	1349255	62.092	23.750	0.027	25.133
2015-06-14 10:10:00	1349256	63.937	23.754	0.026	25.140
2015-06-14 10:11:00	1349257	64.820	23.766	0.027	25.140
2015-06-14 10:12:00	1349258	67.399	23.766	0.025	25.139
2015-06-14 10:13:00	1349259	69.198	23.753	0.027	25.136
2015-06-14 10:14:00	1349260	70.586	23.831	0.028	25.172
2015-06-14 10:15:00	1349261	73.099	23.896	0.023	25.196
2015-06-14 10:16:00	1349262	77.266	23.936	0.026	25.214
2015-06-14 10:17:00	1349263	81.433	23.957	0.026	25.222
2015-06-14 10:18:00	1349264	84.414	23.962	0.026	25.213
2015-06-14 10:19:00	1349265	87.339	23.971	0.028	25.211
2015-06-14 10:20:00	1349266	89.572	23.967	0.025	25.209
2015-06-14 10:21:00	1349267	90.385	23.990	0.026	25.217
2015-06-14 10:22:00	1349268	89.304	24.017	0.027	25.229
2015-06-14 10:23:00	1349269	93.610	24.022	0.027	25.228
2015-06-14 10:24:00	1349270	96.509	24.049	0.026	25.235
2015-06-14 10:25:00	1349271	97.743	24.050	0.027	25.241
2015-06-14 10:26:00	1349272	97.716	24.083	0.026	25.243
2015-06-14 10:27:00	1349273	97.723	24.124	0.027	25.252
2015-06-14 10:28:00	1349274	99.249	24.130	0.027	25.260
2015-06-14 10:29:00	1349275	100.421	24.158	0.028	25.275
2015-06-14 10:30:00	1349276	101.070	24.084	0.027	25.259
2015-06-14 10:31:00	1349277	101.394	24.126	0.028	25.268
2015-06-14 10:32:00	1349278	105.249	24.204	0.029	25.291
2015-06-14 10:33:00	1349279	106.643	24.282	0.026	25.297
2015-06-14 10:34:00	1349280	106.634	24.396	0.024	25.326
2015-06-14 10:35:00	1349281	105.723	24.380	0.029	25.332
2015-06-14 10:36:00	1349282	108.852	24.329	0.027	25.322
2015-06-14 10:37:00	1349283	112.563	24.348	0.027	25.324
2015-06-14 10:38:00	1349284	118.098	24.456	0.031	25.343
2015-06-14 10:39:00	1349285	121.895	24.612	0.029	25.383
2015-06-14 10:40:00	1349286	119.129	24.642	0.028	25.397
2015-06-14 10:41:00	1349287	119.509	24.635	0.027	25.406
2015-06-14 10:42:00	1349288	127.588	24.627	0.028	25.422
2015-06-14 10:43:00	1349289	134.690	24.639	0.026	25.412
2015-06-14 10:44:00	1349290	142.688	24.654	0.027	25.416
2015-06-14 10:45:00	1349291	151.671	24.671	0.027	25.410
2015-06-14 10:46:00	1349292	160.100	24.823	0.029	25.424
2015-06-14 10:47:00	1349293	167.593	24.915	0.028	25.441
2015-06-14 10:48:00	1349294	167.744	25.028	0.028	25.455
2015-06-14 10:49:00	1349295	175.070	25.162	0.031	25.488
2015-06-14 10:50:00	1349296	180.530	25.271	0.027	25.495
2015-06-14 10:51:00	1349297	182.952	25.512	0.027	25.543
2015-06-14 10:52:00	1349298	188.530	25.592	0.029	25.562
2015-06-14 10:53:00	1349299	180.559	25.668	0.029	25.561
2015-06-14 10:54:00	1349300	182.617	25.705	0.029	25.586
2015-06-14 10:55:00	1349301	187.199	25.911	0.028	25.639
2015-06-14 10:56:00	1349302	183.267	25.903	0.026	25.647
2015-06-14 10:57:00	1349303	192.694	25.875	0.028	25.638
2015-06-14 10:58:00	1349304	203.972	26.159	0.030	25.686
2015-06-14 10:59:00	1349305	206.983	26.273	0.029	25.743
2015-06-14 11:00:00	1349306	206.103	26.122	0.027	25.730
2015-06-14 11:01:00	1349307	205.699	25.898	0.028	25.701
2015-06-14 11:02:00	1349308	202.516	25.901	0.027	25.715
2015-06-14 11:03:00	1349309	200.563	25.892	0.028	25.735
2015-06-14 11:04:00	1349310	183.999	26.014	0.028	25.782
2015-06-14 11:05:00	1349311	181.770	26.181	0.030	25.842
2015-06-14 11:06:00	1349312	189.726	26.082	0.028	25.838
2015-06-14 11:07:00	1349313	196.767	26.005	0.028	25.845
2015-06-14 11:08:00	1349314	194.067	25.976	0.029	25.856
2015-06-14 11:09:00	1349315	183.038	25.898	0.027	25.847
2015-06-14 11:10:00	1349316	178.673	25.779	0.023	25.844
2015-06-14 11:11:00	1349317	184.091	25.722	0.027	25.845
2015-06-14 11:12:00	1349318	166.810	25.825	0.028	25.870
2015-06-14 11:13:00	1349319	175.968	25.939	0.028	25.903
2015-06-14 11:14:00	1349320	197.565	26.081	0.028	25.935
2015-06-14 11:15:00	1349321	205.320	26.107	0.030	25.929
2015-06-14 11:16:00	1349322	207.740	26.127	0.028	25.920
2015-06-14 11:17:00	1349323	205.700	26.223	0.025	25.948
2015-06-14 11:18:00	1349324	205.782	26.180	0.021	25.962
2015-06-14 11:19:00	1349325	202.794	25.983	0.023	25.922
2015-06-14 11:20:00	1349326	183.580	25.972	0.027	25.898
2015-06-14 11:21:00	1349327	164.784	25.878	0.026	25.913
2015-06-14 11:22:00	1349328	172.349	25.859	0.032	25.933
2015-06-14 11:23:00	1349329	175.077	25.983	0.022	25.954
2015-06-14 11:24:00	1349330	177.175	26.017	0.031	25.968
2015-06-14 11:25:00	1349331	189.983	26.128	0.028	25.993
2015-06-14 11:26:00	1349332	196.960	26.268	0.030	26.022
2015-06-14 11:27:00	1349333	210.903	26.326	0.027	26.020
2015-06-14 11:28:00	1349334	229.709	26.456	0.030	26.015
2015-06-14 11:29:00	1349335	237.788	26.694	0.029	26.042
2015-06-14 11:30:00	1349336	245.113	26.844	0.034	26.057
2015-06-14 11:31:00	1349337	259.936	27.141	0.031	26.086
2015-06-14 11:32:00	1349338	261.977	27.426	0.029	26.089
2015-06-14 11:33:00	1349339	266.364	27.543	0.026	26.071
2015-06-14 11:34:00	1349340	260.776	27.874	0.030	26.086
2015-06-14 11:35:00	1349341	267.032	28.300	0.036	26.141
2015-06-14 11:36:00	1349342	276.315	28.460	0.029	26.176
2015-06-14 11:37:00	1349343	280.614	28.417	0.026	26.143
2015-06-14 11:38:00	1349344	285.711	28.460	0.033	26.134
2015-06-14 11:39:00	1349345	288.869	28.559	0.031	26.124
2015-06-14 11:40:00	1349346	296.396	28.598	0.030	26.130
2015-06-14 11:41:00	1349347	304.795	28.813	0.029	26.170
2015-06-14 11:42:00	1349348	313.004	29.096	0.025	26.224
2015-06-14 11:43:00	1349349	320.986	29.220	0.032	26.208
2015-06-14 11:44:00	1349350	323.203	29.477	0.030	26.120
2015-06-14 11:45:00	1349351	326.503	29.724	0.034	26.141
2015-06-14 11:46:00	1349352	330.780	29.829	0.038	26.226
2015-06-14 11:47:00	1349353	333.352	30.165	0.028	26.336
2015-06-14 11:48:00	1349354	333.804	30.504	0.030	26.393
2015-06-14 11:49:00	1349355	335.175	30.568	0.030	26.406
2015-06-14 11:50:00	1349356	335.110	30.584	0.032	26.411
2015-06-14 11:51:00	1349357	334.978	30.865	0.029	26.400
2015-06-14 11:52:00	1349358	333.331	31.080	0.029	26.420
2015-06-14 11:53:00	1349359	331.969	31.268	0.032	26.425
2015-06-14 11:54:00	1349360	330.622	31.462	0.033	26.432
2015-06-14 11:55:00	1349361	330.244	31.525	0.032	26.425
2015-06-14 11:56:00	1349362	330.808	31.498	0.030	26.481
2015-06-14 11:57:00	1349363	333.168	31.659	0.031	26.441
2015-06-14 11:58:00	1349364	337.200	31.827	0.022	26.559
2015-06-14 11:59:00	1349365	341.897	31.912	0.027	26.637
2015-06-14 12:00:00	1349366	346.168	32.067	0.030	26.678
2015-06-14 12:01:00	1349367	349.668	32.226	0.027	26.529
2015-06-14 12:02:00	1349368	352.475	32.316	0.028	26.541
2015-06-14 12:03:00	1349369	353.833	32.139	0.030	26.623
2015-06-14 12:04:00	1349370	349.012	32.222	0.032	26.669
2015-06-14 12:05:00	1349371	333.780	32.073	0.036	26.646
2015-06-14 12:06:00	1349372	330.974	32.004	0.032	26.627
2015-06-14 12:07:00	1349373	336.602	32.180	0.029	26.697
2015-06-14 12:08:00	1349374	342.453	32.239	0.031	26.704
2015-06-14 12:09:00	1349375	344.244	32.115	0.032	26.617
2015-06-14 12:10:00	1349376	341.297	32.126	0.032	26.710
2015-06-14 12:11:00	1349377	328.341	32.351	0.025	26.608
2015-06-14 12:12:00	1349378	318.470	32.220	0.031	26.604
2015-06-14 12:13:00	1349379	313.433	31.858	0.032	26.655
2015-06-14 12:14:00	1349380	319.631	31.908	0.026	26.601
2015-06-14 12:15:00	1349381	331.075	32.099	0.029	26.544
2015-06-14 12:16:00	1349382	330.951	31.860	0.036	26.601
2015-06-14 12:17:00	1349383	326.825	31.680	0.029	26.708
2015-06-14 12:18:00	1349384	312.915	31.748	0.030	26.746
2015-06-14 12:19:00	1349385	316.304	32.211	0.026	26.791
2015-06-14 12:20:00	1349386	326.751	32.323	0.029	26.812
2015-06-14 12:21:00	1349387	333.899	32.289	0.030	26.799
2015-06-14 12:22:00	1349388	336.353	32.299	0.031	26.867
2015-06-14 12:23:00	1349389	330.582	32.258	0.028	26.817
2015-06-14 12:24:00	1349390	322.187	32.430	0.033	26.864
2015-06-14 12:25:00	1349391	310.543	32.611	0.028	26.848
2015-06-14 12:26:00	1349392	283.052	32.453	0.028	26.832
2015-06-14 12:27:00	1349393	257.530	32.271	0.028	26.806
2015-06-14 12:28:00	1349394	239.056	32.291	0.030	26.784
2015-06-14 12:29:00	1349395	244.786	32.164	0.026	26.875
2015-06-14 12:30:00	1349396	270.450	32.240	0.029	26.983
2015-06-14 12:31:00	1349397	276.779	32.187	0.029	26.928
2015-06-14 12:32:00	1349398	267.669	32.149	0.022	26.993
2015-06-14 12:33:00	1349399	254.258	32.505	0.031	26.960
2015-06-14 12:34:00	1349400	219.044	32.517	0.030	27.041
2015-06-14 12:35:00	1349401	213.887	32.185	0.031	27.091
2015-06-14 12:36:00	1349402	210.365	31.836	0.028	27.067
2015-06-14 12:37:00	1349403	207.390	31.530	0.028	27.127
2015-06-14 12:38:00	1349404	219.844	31.259	0.031	27.138
2015-06-14 12:39:00	1349405	216.769	31.011	0.024	27.072
2015-06-14 12:40:00	1349406	226.549	30.941	0.023	26.965
2015-06-14 12:41:00	1349407	209.402	31.070	0.020	26.946
2015-06-14 12:42:00	1349408	188.586	31.094	0.022	26.954
2015-06-14 12:43:00	1349409	195.305	30.973	0.025	27.058
2015-06-14 12:44:00	1349410	177.664	30.758	0.022	27.027
2015-06-14 12:45:00	1349411	171.435	30.413	0.028	27.036
2015-06-14 12:46:00	1349412	191.124	30.188	0.028	27.046
2015-06-14 12:47:00	1349413	186.981	30.180	0.028	26.990
2015-06-14 12:48:00	1349414	201.772	30.066	0.030	26.898
2015-06-14 12:49:00	1349415	187.280	29.923	0.028	26.850
2015-06-14 12:50:00	1349416	186.747	29.898	0.029	26.880
2015-06-14 12:51:00	1349417	208.759	29.850	0.024	26.899
2015-06-14 12:52:00	1349418	190.945	29.725	0.030	26.858
2015-06-14 12:53:00	1349419	187.889	29.537	0.026	26.827
2015-06-14 12:54:00	1349420	203.686	29.578	0.025	26.808
2015-06-14 12:55:00	1349421	221.002	29.718	0.027	26.791
2015-06-14 12:56:00	1349422	228.686	29.857	0.029	26.760
2015-06-14 12:57:00	1349423	208.454	30.063	0.023	26.826
2015-06-14 12:58:00	1349424	179.192	30.071	0.027	26.863
2015-06-14 12:59:00	1349425	167.109	30.068	0.029	26.894
2015-06-14 13:00:00	1349426	182.302	29.889	0.031	26.940
2015-06-14 13:01:00	1349427	220.278	29.883	0.024	26.941
2015-06-14 13:02:00	1349428	254.480	30.094	0.032	26.925
2015-06-14 13:03:00	1349429	264.204	30.208	0.032	26.976
2015-06-14 13:04:00	1349430	260.671	30.318	0.031	26.981
2015-06-14 13:05:00	1349431	244.998	30.425	0.028	26.975
2015-06-14 13:06:00	1349432	248.212	30.572	0.030	27.013
2015-06-14 13:07:00	1349433	286.012	30.852	0.027	27.016
2015-06-14 13:08:00	1349434	305.234	31.335	0.035	27.075
2015-06-14 13:09:00	1349435	301.821	31.618	0.027	27.125
2015-06-14 13:10:00	1349436	297.289	31.471	0.030	27.125
2015-06-14 13:11:00	1349437	321.961	31.485	0.032	27.122
2015-06-14 13:12:00	1349438	341.220	31.777	0.028	27.113
2015-06-14 13:13:00	1349439	359.052	32.164	0.030	27.065
2015-06-14 13:14:00	1349440	361.350	32.395	0.029	27.085
2015-06-14 13:15:00	1349441	354.659	32.370	0.027	27.090
2015-06-14 13:16:00	1349442	349.429	32.338	0.031	27.044
2015-06-14 13:17:00	1349443	350.976	32.342	0.032	27.004
2015-06-14 13:18:00	1349444	348.946	32.475	0.030	27.063
2015-06-14 13:19:00	1349445	346.183	32.720	0.035	27.162
2015-06-14 13:20:00	1349446	339.535	32.564	0.027	27.154
2015-06-14 13:21:00	1349447	334.045	32.325	0.032	27.178
2015-06-14 13:22:00	1349448	340.571	32.403	0.031	27.248
2015-06-14 13:23:00	1349449	341.423	32.397	0.033	27.303
2015-06-14 13:24:00	1349450	340.079	32.527	0.028	27.301
2015-06-14 13:25:00	1349451	336.573	32.494	0.037	27.345
2015-06-14 13:26:00	1349452	330.809	32.508	0.029	27.366
2015-06-14 13:27:00	1349453	326.444	32.223	0.031	27.363
2015-06-14 13:28:00	1349454	321.715	31.994	0.031	27.344
2015-06-14 13:29:00	1349455	317.812	31.864	0.032	27.351
2015-06-14 13:30:00	1349456	317.244	31.795	0.029	27.359
2015-06-14 13:31:00	1349457	314.898	31.671	0.031	27.355
2015-06-14 13:32:00	1349458	314.827	31.883	0.026	27.375
2015-06-14 13:33:00	1349459	315.394	31.924	0.031	27.386
2015-06-14 13:34:00	1349460	316.421	31.882	0.028	27.390
2015-06-14 13:35:00	1349461	317.143	32.189	0.022	27.419
2015-06-14 13:36:00	1349462	318.276	32.287	0.030	27.446
2015-06-14 13:37:00	1349463	320.529	32.134	0.029	27.460
2015-06-14 13:38:00	1349464	322.608	32.368	0.029	27.504
2015-06-14 13:39:00	1349465	325.516	32.652	0.021	27.552
2015-06-14 13:40:00	1349466	328.093	32.472	0.024	27.557
2015-06-14 13:41:00	1349467	330.189	32.325	0.028	27.547
2015-06-14 13:42:00	1349468	331.470	32.259	0.032	27.545
2015-06-14 13:43:00	1349469	332.286	32.314	0.038	27.585
2015-06-14 13:44:00	1349470	333.131	32.525	0.029	27.618
2015-06-14 13:45:00	1349471	333.897	32.776	0.023	27.665
2015-06-14 13:46:00	1349472	333.980	32.957	0.030	27.703
2015-06-14 13:47:00	1349473	333.873	32.928	0.030	27.718
2015-06-14 13:48:00	1349474	333.658	32.860	0.027	27.725
2015-06-14 13:49:00	1349475	333.570	32.938	0.030	27.758
2015-06-14 13:50:00	1349476	333.532	33.364	0.031	27.805
2015-06-14 13:51:00	1349477	333.226	33.514	0.027	27.848
