Tm	Rec_ID	AvgTamb	AvgHamb	AvgGSi00	AvgTSi00	AvgSPN1_G	AvgSPN1_D	AvgWind_S	AvgWind_D	AvgAir_P	AvgTmod
2015-06-13 07:58:00	155425	25.747	95.775	56.578	25.910	57.575	57.603	0.174	251.049	1004.261	25.443
2015-06-13 07:59:00	155426	25.770	95.727	58.726	25.976	59.074	59.225	-0.030	245.483	1004.321	25.493
2015-06-13 08:00:00	155427	25.783	95.627	60.553	26.050	60.877	60.822	-0.078	271.010	1004.342	25.560
2015-06-13 08:01:00	155428	25.797	95.600	62.313	26.124	62.501	62.366	-0.102	275.115	1004.391	25.645
2015-06-13 08:02:00	155429	25.812	95.569	64.032	26.208	64.117	64.194	-0.099	238.026	1004.390	25.739
2015-06-13 08:03:00	155430	25.820	95.249	66.180	26.289	65.685	65.861	-0.056	207.406	1004.414	25.839
2015-06-13 08:04:00	155431	25.826	95.033	67.795	26.367	67.503	67.423	-0.022	249.209	1004.442	25.945
2015-06-13 08:05:00	155432	25.866	95.152	69.697	26.443	69.201	69.566	-0.091	251.864	1004.439	26.049
2015-06-13 08:06:00	155433	25.898	95.016	71.708	26.522	71.522	71.277	-0.138	207.625	1004.489	26.149
2015-06-13 08:07:00	155434	25.924	94.986	74.426	26.607	73.655	73.454	-0.100	244.833	1004.555	26.254
2015-06-13 08:08:00	155435	25.953	94.889	77.319	26.693	76.371	76.048	-0.073	238.538	1004.491	26.356
2015-06-13 08:09:00	155436	25.979	94.974	81.775	26.785	80.484	79.515	0.100	253.243	1004.535	26.466
2015-06-13 08:10:00	155437	26.014	94.982	86.856	26.892	84.820	82.466	0.112	235.568	1004.536	26.588
2015-06-13 08:11:00	155438	26.038	94.849	90.473	27.012	88.317	86.085	-0.005	225.740	1004.549	26.710
2015-06-13 08:12:00	155439	26.058	94.732	96.500	27.153	93.975	90.040	-0.016	258.030	1004.553	26.842
2015-06-13 08:13:00	155440	26.084	94.686	102.913	27.301	100.183	94.174	0.176	267.473	1004.590	26.984
2015-06-13 08:14:00	155441	26.109	94.608	107.766	27.451	104.898	98.277	0.112	242.049	1004.671	27.120
2015-06-13 08:15:00	155442	26.139	94.627	112.841	27.618	109.678	102.861	-0.061	229.487	1004.615	27.262
2015-06-13 08:16:00	155443	26.174	94.610	120.018	27.804	116.444	107.763	-0.098	228.897	1004.623	27.426
2015-06-13 08:17:00	155444	26.209	94.431	126.935	28.009	122.864	112.388	-0.079	241.245	1004.616	27.595
2015-06-13 08:18:00	155445	26.241	94.323	131.331	28.209	128.346	117.373	0.088	238.881	1004.644	27.764
2015-06-13 08:19:00	155446	26.280	94.231	134.000	28.381	131.957	122.145	0.209	250.885	1004.666	27.929
2015-06-13 08:20:00	155447	26.312	93.904	136.724	28.546	134.915	125.831	0.071	259.333	1004.657	28.091
2015-06-13 08:21:00	155448	26.341	93.873	139.625	28.698	137.902	129.432	0.133	278.552	1004.680	28.272
2015-06-13 08:22:00	155449	26.373	93.651	143.126	28.822	141.173	133.303	0.155	270.358	1004.733	28.433
2015-06-13 08:23:00	155450	26.397	93.573	146.848	28.975	144.738	136.542	0.060	271.778	1004.707	28.606
2015-06-13 08:24:00	155451	26.426	93.434	150.099	29.148	147.193	138.644	-0.014	277.252	1004.759	28.791
2015-06-13 08:25:00	155452	26.465	93.488	153.382	29.340	149.460	140.612	0.079	254.971	1004.748	28.976
2015-06-13 08:26:00	155453	26.509	93.194	157.111	29.512	152.477	142.444	-0.020	219.247	1004.749	29.141
2015-06-13 08:27:00	155454	26.537	92.841	160.033	29.677	154.556	144.349	-0.068	236.207	1004.718	29.309
2015-06-13 08:28:00	155455	26.581	92.483	161.906	29.823	156.330	145.698	0.031	278.430	1004.724	29.498
2015-06-13 08:29:00	155456	26.637	92.642	163.631	29.972	158.648	146.998	0.088	228.573	1004.748	29.678
2015-06-13 08:30:00	155457	26.699	92.576	166.377	30.126	162.472	148.271	0.003	231.619	1004.767	29.841
2015-06-13 08:31:00	155458	26.757	92.400	170.860	30.289	168.179	149.803	0.186	256.665	1004.809	30.001
2015-06-13 08:32:00	155459	26.801	92.001	178.979	30.399	176.224	151.331	0.518	274.515	1004.776	30.125
2015-06-13 08:33:00	155460	26.839	92.220	181.304	30.498	178.116	152.755	0.188	270.613	1004.861	30.241
2015-06-13 08:34:00	155461	26.890	91.841	179.549	30.646	176.743	154.019	0.464	268.805	1004.808	30.392
2015-06-13 08:35:00	155462	26.919	91.630	191.825	30.713	189.136	155.926	0.423	271.435	1004.862	30.482
2015-06-13 08:36:00	155463	26.957	91.513	230.663	30.935	226.164	157.971	0.232	253.031	1004.802	30.631
2015-06-13 08:37:00	155464	27.002	91.222	244.414	31.376	237.982	159.274	0.126	276.003	1004.825	30.878
2015-06-13 08:38:00	155465	27.075	91.216	257.556	31.781	251.591	161.101	0.269	274.214	1004.815	31.112
2015-06-13 08:39:00	155466	27.142	90.470	254.421	32.142	248.454	162.430	0.400	269.082	1004.859	31.349
2015-06-13 08:40:00	155467	27.207	90.488	245.694	32.454	240.065	164.286	0.343	259.888	1004.863	31.577
2015-06-13 08:41:00	155468	27.270	90.131	227.646	32.620	221.445	163.670	0.339	270.540	1004.876	31.737
2015-06-13 08:42:00	155469	27.318	89.633	209.837	32.671	205.392	162.991	0.583	274.622	1004.910	31.863
2015-06-13 08:43:00	155470	27.345	89.160	198.028	32.640	195.375	163.223	0.523	271.840	1004.937	31.911
2015-06-13 08:44:00	155471	27.371	89.100	191.636	32.512	190.607	165.703	0.642	262.979	1004.929	31.950
2015-06-13 08:45:00	155472	27.406	88.884	193.232	32.394	191.484	168.554	0.714	276.992	1004.991	31.951
2015-06-13 08:46:00	155473	27.423	88.894	196.322	32.322	192.554	171.049	0.129	259.486	1005.004	31.936
2015-06-13 08:47:00	155474	27.454	88.774	195.828	32.373	191.188	172.433	0.632	224.174	1005.038	31.999
2015-06-13 08:48:00	155475	27.491	88.338	192.549	32.379	188.645	174.662	0.520	226.596	1005.072	32.060
2015-06-13 08:49:00	155476	27.558	88.580	192.853	32.426	188.978	179.042	0.431	234.720	1005.119	32.147
2015-06-13 08:50:00	155477	27.621	88.337	196.405	32.447	193.151	186.419	0.663	229.627	1005.135	32.208
2015-06-13 08:51:00	155478	27.672	88.112	201.811	32.495	199.334	195.658	0.006	255.007	1005.147	32.261
2015-06-13 08:52:00	155479	27.722	88.102	209.052	32.685	205.434	203.888	-0.066	228.283	1005.194	32.393
2015-06-13 08:53:00	155480	27.767	87.340	215.974	32.921	210.712	209.281	-0.077	253.802	1005.205	32.562
2015-06-13 08:54:00	155481	27.818	87.369	222.430	33.178	215.926	214.613	0.019	248.982	1005.208	32.686
2015-06-13 08:55:00	155482	27.890	87.573	228.513	33.346	221.763	219.505	0.304	258.755	1005.218	32.813
2015-06-13 08:56:00	155483	27.940	87.295	233.382	33.466	226.454	223.489	0.161	242.467	1005.275	32.950
2015-06-13 08:57:00	155484	27.988	87.231	238.568	33.715	230.472	226.649	-0.058	268.084	1005.222	33.164
2015-06-13 08:58:00	155485	28.045	87.026	243.896	34.032	234.431	230.107	-0.018	224.582	1005.255	33.388
2015-06-13 08:59:00	155486	28.107	86.386	249.373	34.322	239.598	234.585	0.025	240.529	1005.243	33.609
2015-06-13 09:00:00	155487	28.145	86.113	255.148	34.545	246.529	240.356	0.067	289.215	1005.271	33.710
2015-06-13 09:01:00	155488	28.165	85.340	261.160	34.745	252.473	246.113	0.357	243.431	1005.301	33.847
2015-06-13 09:02:00	155489	28.199	85.621	268.387	34.856	261.086	251.836	0.382	234.867	1005.267	33.964
2015-06-13 09:03:00	155490	28.232	85.743	273.450	35.009	266.838	256.661	0.388	261.321	1005.287	34.110
2015-06-13 09:04:00	155491	28.259	85.608	278.446	35.111	271.904	260.542	0.666	273.486	1005.295	34.245
2015-06-13 09:05:00	155492	28.263	85.346	285.172	35.252	280.808	264.280	0.065	199.525	1005.335	34.383
2015-06-13 09:06:00	155493	28.295	85.467	287.194	35.592	283.631	262.930	0.032	248.253	1005.371	34.605
2015-06-13 09:07:00	155494	28.363	85.492	279.412	35.814	276.941	256.202	0.535	266.596	1005.391	34.846
2015-06-13 09:08:00	155495	28.410	84.855	269.768	35.756	269.991	254.061	0.746	253.190	1005.338	34.910
2015-06-13 09:09:00	155496	28.440	84.832	263.429	35.755	262.617	251.368	0.661	253.827	1005.376	34.966
2015-06-13 09:10:00	155497	28.479	84.839	260.436	35.815	258.019	254.139	0.754	252.634	1005.336	35.067
2015-06-13 09:11:00	155498	28.520	84.588	264.752	35.792	261.661	259.615	0.605	256.658	1005.408	35.120
2015-06-13 09:12:00	155499	28.562	84.682	291.276	35.906	289.303	273.260	0.170	246.597	1005.367	35.219
2015-06-13 09:13:00	155500	28.626	84.511	396.835	36.412	388.559	281.217	0.190	259.652	1005.378	35.469
2015-06-13 09:14:00	155501	28.713	84.188	493.673	37.470	481.021	273.678	0.044	269.159	1005.294	36.033
2015-06-13 09:15:00	155502	28.808	83.502	365.542	38.373	364.401	271.596	0.433	235.968	1005.328	36.677
2015-06-13 09:16:00	155503	28.896	83.510	354.442	38.409	357.596	271.914	0.941	228.467	1005.287	36.925
2015-06-13 09:17:00	155504	28.987	83.566	532.196	38.892	531.943	268.866	0.734	224.664	1005.241	37.231
2015-06-13 09:18:00	155505	29.093	82.720	321.022	39.452	319.423	249.933	1.586	247.854	1005.232	37.725
2015-06-13 09:19:00	155506	29.116	81.755	267.160	38.791	272.040	255.209	1.155	232.095	1005.205	37.651
2015-06-13 09:20:00	155507	29.166	82.461	393.089	38.415	410.587	286.977	1.367	263.038	1005.181	37.516
2015-06-13 09:21:00	155508	29.195	82.432	524.258	38.892	534.375	291.916	1.695	262.045	1005.196	37.652
2015-06-13 09:22:00	155509	29.231	82.311	604.361	39.765	609.615	286.535	1.267	225.003	1005.202	37.988
2015-06-13 09:23:00	155510	29.301	82.251	608.682	40.953	615.810	276.442	0.319	267.507	1005.215	38.720
2015-06-13 09:24:00	155511	29.401	82.339	612.016	41.900	617.656	272.073	0.858	241.276	1005.193	39.512
2015-06-13 09:25:00	155512	29.499	82.024	432.585	42.593	434.248	269.659	0.983	250.719	1005.201	40.161
2015-06-13 09:26:00	155513	29.559	81.693	304.521	41.952	322.904	276.503	1.343	212.033	1005.210	40.110
2015-06-13 09:27:00	155514	29.617	82.247	565.459	41.145	570.129	314.449	1.248	232.220	1005.166	39.849
2015-06-13 09:28:00	155515	29.721	81.812	706.828	41.736	699.506	336.806	1.654	240.184	1005.235	40.153
2015-06-13 09:29:00	155516	29.790	81.405	728.622	42.428	714.593	355.874	1.562	254.511	1005.200	40.798
2015-06-13 09:30:00	155517	29.787	81.602	650.054	42.762	643.625	342.368	1.786	254.172	1005.168	41.342
2015-06-13 09:31:00	155518	29.796	81.720	590.935	42.910	589.281	333.331	1.559	251.500	1005.206	41.805
2015-06-13 09:32:00	155519	29.791	81.278	356.679	41.994	380.122	350.888	2.651	241.154	1005.113	41.763
2015-06-13 09:33:00	155520	29.738	80.062	345.329	40.504	367.424	319.133	2.573	243.390	1005.127	41.153
2015-06-13 09:34:00	155521	29.720	80.729	495.122	39.917	506.312	275.059	2.761	246.800	1005.070	40.677
2015-06-13 09:35:00	155522	29.740	80.877	236.968	39.023	255.809	239.584	1.708	235.853	1005.070	40.238
2015-06-13 09:36:00	155523	29.743	80.795	517.505	38.271	513.867	251.352	2.148	238.738	1005.051	39.631
2015-06-13 09:37:00	155524	29.772	79.682	640.252	39.077	627.437	245.097	2.804	244.262	1005.026	39.680
2015-06-13 09:38:00	155525	29.790	79.536	493.108	39.659	485.981	230.714	2.144	253.219	1004.988	39.934
2015-06-13 09:39:00	155526	29.771	79.359	549.564	39.165	549.613	229.452	2.299	244.661	1005.022	39.814
2015-06-13 09:40:00	155527	29.808	79.780	661.729	39.870	651.500	217.921	2.222	232.741	1004.973	40.080
2015-06-13 09:41:00	155528	29.876	77.878	669.502	40.591	659.807	217.884	2.500	240.042	1004.939	40.561
2015-06-13 09:42:00	155529	29.951	76.112	630.512	41.185	621.541	216.639	2.344	232.506	1004.962	41.007
2015-06-13 09:43:00	155530	30.004	74.577	391.038	41.081	397.676	216.590	2.365	235.406	1004.909	41.183
2015-06-13 09:44:00	155531	30.048	75.159	336.231	40.289	353.017	222.896	1.575	215.406	1004.885	40.922
2015-06-13 09:45:00	155532	30.066	73.963	347.334	39.524	365.485	222.937	3.047	196.291	1004.900	40.329
2015-06-13 09:46:00	155533	30.045	73.352	382.351	38.514	397.808	220.490	3.024	213.707	1004.925	39.436
2015-06-13 09:47:00	155534	30.060	73.105	457.429	38.055	465.957	218.642	2.651	220.045	1004.919	38.937
2015-06-13 09:48:00	155535	30.090	72.644	574.046	38.461	569.635	216.311	1.213	200.388	1004.911	38.933
2015-06-13 09:49:00	155536	30.122	72.360	645.258	39.462	632.561	213.852	1.855	221.737	1004.978	39.337
2015-06-13 09:50:00	155537	30.199	71.767	575.300	40.323	564.220	213.903	1.948	201.585	1004.932	39.906
2015-06-13 09:51:00	155538	30.258	70.702	467.102	40.543	463.959	217.225	2.739	195.757	1004.948	40.187
2015-06-13 09:52:00	155539	30.271	70.168	342.194	39.635	351.735	226.366	3.381	196.569	1004.949	39.911
2015-06-13 09:53:00	155540	30.242	70.412	343.839	38.387	355.744	236.679	3.004	190.031	1004.944	39.046
2015-06-13 09:54:00	155541	30.184	70.368	361.462	37.699	371.599	245.160	2.189	200.121	1004.952	38.651
2015-06-13 09:55:00	155542	30.154	69.701	444.259	37.614	444.334	251.583	2.340	203.579	1004.946	38.400
2015-06-13 09:56:00	155543	30.090	69.714	381.224	37.473	389.731	256.205	2.762	202.513	1004.920	38.232
2015-06-13 09:57:00	155544	30.054	69.552	334.091	37.213	351.199	263.324	2.382	201.060	1004.917	38.022
2015-06-13 09:58:00	155545	30.044	69.802	337.915	36.869	356.765	271.486	3.038	198.654	1004.929	37.821
2015-06-13 09:59:00	155546	30.054	69.525	348.033	36.591	365.516	280.665	1.988	202.985	1004.949	37.634
2015-06-13 10:00:00	155547	30.060	69.376	390.596	36.624	400.416	291.249	2.079	187.503	1004.929	37.571
2015-06-13 10:01:00	155548	30.081	69.426	573.104	37.092	559.456	304.298	1.981	198.034	1004.934	37.686
2015-06-13 10:02:00	155549	30.151	69.443	617.298	38.396	594.500	309.270	1.644	184.606	1004.974	38.386
2015-06-13 10:03:00	155550	30.148	69.088	466.704	39.183	462.493	318.193	1.613	181.485	1004.935	39.096
2015-06-13 10:04:00	155551	30.184	69.631	493.620	39.335	490.054	329.683	1.937	186.714	1004.891	39.388
2015-06-13 10:05:00	155552	30.215	69.539	609.381	39.748	588.167	331.602	2.643	213.093	1004.966	39.699
2015-06-13 10:06:00	155553	30.315	68.367	540.706	40.315	526.315	335.489	2.540	210.380	1004.961	40.164
2015-06-13 10:07:00	155554	30.437	68.037	536.611	40.699	524.354	339.609	2.583	211.619	1004.951	40.501
2015-06-13 10:08:00	155555	30.558	67.482	535.086	40.923	525.839	344.988	2.568	221.475	1004.914	40.677
2015-06-13 10:09:00	155556	30.677	67.425	664.901	41.205	644.467	351.617	2.705	215.562	1004.892	40.882
2015-06-13 10:10:00	155557	30.793	66.972	766.401	42.150	734.390	355.496	2.515	222.023	1004.816	41.463
2015-06-13 10:11:00	155558	30.926	65.710	669.187	43.094	645.678	358.445	2.996	226.597	1004.833	42.214
2015-06-13 10:12:00	155559	31.031	64.809	458.927	42.980	467.757	369.559	2.935	217.868	1004.778	42.404
2015-06-13 10:13:00	155560	31.109	65.189	439.646	42.151	458.416	380.169	2.787	224.481	1004.828	42.111
2015-06-13 10:14:00	155561	31.219	65.469	496.205	41.566	505.383	385.390	2.357	229.198	1004.767	41.899
2015-06-13 10:15:00	155562	31.285	65.321	622.164	41.623	613.652	388.879	2.906	234.344	1004.778	41.793
2015-06-13 10:16:00	155563	31.297	64.816	764.873	42.276	742.188	389.753	2.649	241.820	1004.762	42.026
2015-06-13 10:17:00	155564	31.314	64.492	820.259	43.409	791.999	390.017	3.419	228.303	1004.750	42.627
2015-06-13 10:18:00	155565	31.362	63.692	754.241	44.311	735.281	393.394	2.697	214.779	1004.743	43.276
2015-06-13 10:19:00	155566	31.485	63.724	856.151	44.881	832.817	401.626	2.848	231.914	1004.765	44.011
2015-06-13 10:20:00	155567	31.629	63.502	863.369	45.551	838.888	405.850	2.633	209.235	1004.728	44.805
2015-06-13 10:21:00	155568	31.766	63.190	750.455	45.881	736.648	415.764	2.849	212.040	1004.716	45.539
2015-06-13 10:22:00	155569	31.870	62.939	613.495	45.652	617.673	427.951	2.037	197.436	1004.758	45.874
2015-06-13 10:23:00	155570	31.950	63.140	607.578	45.325	614.830	437.730	1.900	222.262	1004.780	46.019
2015-06-13 10:24:00	155571	32.036	63.420	674.205	45.364	674.034	442.483	1.774	196.580	1004.786	46.103
2015-06-13 10:25:00	155572	32.113	62.049	746.775	45.603	738.079	443.434	2.488	240.295	1004.782	46.250
2015-06-13 10:26:00	155573	32.119	58.009	774.898	45.824	761.419	438.475	2.567	253.620	1004.775	46.361
2015-06-13 10:27:00	155574	32.085	58.242	707.456	45.889	698.632	433.150	2.087	236.133	1004.802	46.483
2015-06-13 10:28:00	155575	32.067	59.252	659.704	45.730	655.858	427.560	2.417	242.692	1004.818	46.477
2015-06-13 10:29:00	155576	32.061	60.653	608.748	45.485	607.728	418.817	1.757	208.206	1004.852	46.393
2015-06-13 10:30:00	155577	32.102	60.604	662.281	45.669	651.271	405.301	0.810	232.465	1004.834	46.592
2015-06-13 10:31:00	155578	32.174	60.512	789.658	46.399	763.549	386.911	0.934	212.093	1004.845	46.974
2015-06-13 10:32:00	155579	32.225	60.427	952.380	47.520	913.341	364.072	1.925	255.571	1004.800	47.621
2015-06-13 10:33:00	155580	32.058	61.638	969.450	48.542	929.128	342.698	2.034	252.914	1004.868	48.127
2015-06-13 10:34:00	155581	31.741	62.145	937.429	49.192	901.687	327.763	2.701	243.837	1004.844	48.514
2015-06-13 10:35:00	155582	31.719	61.466	918.356	49.271	887.234	314.999	3.095	241.834	1004.848	49.162
2015-06-13 10:36:00	155583	31.808	59.435	917.217	49.478	889.047	302.930	3.275	245.358	1004.796	49.593
2015-06-13 10:37:00	155584	31.943	59.940	905.369	49.538	881.885	294.614	3.138	238.232	1004.800	49.810
2015-06-13 10:38:00	155585	32.069	59.907	890.904	49.758	871.076	287.796	1.747	220.984	1004.789	50.128
2015-06-13 10:39:00	155586	32.211	59.891	883.724	50.127	864.615	279.880	2.179	231.479	1004.822	50.528
2015-06-13 10:40:00	155587	32.346	59.805	876.451	50.257	859.709	273.448	1.959	197.914	1004.782	50.867
2015-06-13 10:41:00	155588	32.389	59.402	871.016	50.389	857.243	268.213	2.923	224.918	1004.823	50.861
2015-06-13 10:42:00	155589	32.540	58.905	869.587	50.057	858.368	265.800	2.141	207.079	1004.821	51.005
2015-06-13 10:43:00	155590	32.712	59.092	868.335	50.075	858.643	262.951	2.336	238.627	1004.811	51.511
2015-06-13 10:44:00	155591	32.875	59.060	863.179	50.121	853.228	260.085	2.052	227.141	1004.838	51.772
2015-06-13 10:45:00	155592	33.036	58.823	732.941	50.125	722.107	253.968	1.949	228.113	1004.797	51.833
2015-06-13 10:46:00	155593	33.110	58.591	662.636	49.232	658.210	257.850	2.244	234.503	1004.790	51.717
2015-06-13 10:47:00	155594	33.129	58.435	585.759	48.398	588.311	259.554	1.736	224.280	1004.823	51.239
2015-06-13 10:48:00	155595	33.137	58.476	661.342	47.705	658.160	262.451	1.756	243.589	1004.831	50.616
2015-06-13 10:49:00	155596	33.081	58.665	648.477	47.084	651.701	270.154	2.236	257.927	1004.797	50.076
2015-06-13 10:50:00	155597	33.008	59.300	893.089	47.451	878.702	275.837	1.237	227.094	1004.796	49.861
2015-06-13 10:51:00	155598	32.968	59.408	645.122	48.052	642.228	271.291	1.924	239.064	1004.766	50.022
2015-06-13 10:52:00	155599	32.924	59.539	627.411	46.933	627.719	280.850	1.910	231.499	1004.774	49.610
2015-06-13 10:53:00	155600	32.905	59.869	516.749	46.142	518.259	278.693	1.920	239.523	1004.703	49.216
2015-06-13 10:54:00	155601	32.857	58.841	567.544	45.212	564.098	286.560	3.001	231.246	1004.735	48.568
2015-06-13 10:55:00	155602	32.810	58.916	740.686	45.006	718.624	291.250	2.136	204.729	1004.711	48.165
2015-06-13 10:56:00	155603	32.840	58.908	799.403	46.007	770.868	299.064	2.107	215.457	1004.696	48.417
2015-06-13 10:57:00	155604	32.956	58.912	873.959	47.091	842.174	312.215	1.510	216.928	1004.727	48.829
2015-06-13 10:58:00	155605	33.050	57.973	923.917	48.108	891.860	322.468	2.420	246.529	1004.682	49.195
2015-06-13 10:59:00	155606	33.035	58.840	924.345	48.824	897.913	333.782	1.731	246.102	1004.681	49.756
2015-06-13 11:00:00	155607	33.029	58.749	907.192	49.519	886.444	342.527	1.874	239.855	1004.763	50.371
2015-06-13 11:01:00	155608	33.049	58.366	931.792	50.212	915.702	348.206	1.587	181.945	1004.739	51.026
2015-06-13 11:02:00	155609	33.062	58.316	939.215	50.911	924.281	355.124	1.371	187.300	1004.746	51.974
2015-06-13 11:03:00	155610	33.133	58.227	944.433	51.616	931.838	362.473	1.959	221.929	1004.737	52.778
2015-06-13 11:04:00	155611	33.154	57.848	949.988	51.680	940.069	370.338	2.859	238.633	1004.799	52.932
2015-06-13 11:05:00	155612	33.115	55.702	950.721	51.309	942.877	375.693	2.164	234.012	1004.798	53.006
2015-06-13 11:06:00	155613	33.137	56.562	957.384	51.482	951.246	378.118	1.354	240.307	1004.787	53.239
2015-06-13 11:07:00	155614	33.193	57.415	955.238	51.999	950.399	378.569	1.815	240.455	1004.706	53.741
2015-06-13 11:08:00	155615	33.257	58.066	961.380	52.074	957.731	377.848	2.132	236.975	1004.715	54.145
2015-06-13 11:09:00	155616	33.356	58.646	964.143	52.255	962.028	376.563	2.939	214.029	1004.736	54.423
2015-06-13 11:10:00	155617	33.499	57.679	965.522	52.498	965.226	377.090	2.900	211.313	1004.701	54.805
2015-06-13 11:11:00	155618	33.605	57.429	973.959	52.571	975.805	375.342	2.341	238.669	1004.716	54.895
2015-06-13 11:12:00	155619	33.659	57.242	978.121	52.487	980.680	371.119	2.086	231.628	1004.704	54.901
2015-06-13 11:13:00	155620	33.766	57.781	978.866	52.751	980.789	366.062	1.949	218.916	1004.662	55.081
2015-06-13 11:14:00	155621	33.902	57.079	913.088	52.742	914.816	359.986	2.296	219.906	1004.733	55.290
2015-06-13 11:15:00	155622	33.950	56.828	957.387	52.456	959.088	355.731	1.518	236.849	1004.668	55.537
2015-06-13 11:16:00	155623	33.896	57.749	1001.633	52.944	998.420	345.072	2.367	216.995	1004.608	55.652
2015-06-13 11:17:00	155624	33.894	57.281	909.994	52.883	909.022	341.033	2.438	225.613	1004.559	55.729
2015-06-13 11:18:00	155625	33.877	56.647	719.099	52.479	724.815	334.927	2.721	232.704	1004.575	55.578
2015-06-13 11:19:00	155626	33.897	56.064	427.701	50.667	461.413	330.647	3.001	209.620	1004.607	54.869
2015-06-13 11:20:00	155627	33.765	55.699	393.610	48.272	432.541	333.153	2.929	202.678	1004.650	53.035
2015-06-13 11:21:00	155628	33.667	55.469	371.573	46.344	412.139	333.981	2.159	222.863	1004.678	51.383
2015-06-13 11:22:00	155629	33.629	55.724	368.189	44.800	406.235	334.394	3.514	218.085	1004.638	49.867
2015-06-13 11:23:00	155630	33.482	55.402	381.039	43.321	413.664	332.371	1.889	200.957	1004.651	48.384
2015-06-13 11:24:00	155631	33.355	55.698	408.421	42.620	431.641	331.719	1.095	236.931	1004.701	47.310
2015-06-13 11:25:00	155632	33.253	57.181	452.334	42.298	463.973	333.966	2.364	231.139	1004.712	46.528
2015-06-13 11:26:00	155633	33.151	58.094	483.529	42.215	487.714	341.408	2.091	211.515	1004.728	46.010
2015-06-13 11:27:00	155634	33.077	58.718	608.974	42.576	593.076	348.725	1.482	177.211	1004.729	45.786
2015-06-13 11:28:00	155635	32.802	58.297	753.689	43.344	717.957	347.005	1.877	168.883	1004.777	45.898
2015-06-13 11:29:00	155636	32.516	59.371	758.763	44.527	715.439	340.042	1.265	195.319	1004.770	46.478
2015-06-13 11:30:00	155637	32.449	59.665	694.169	45.378	658.695	339.391	2.145	200.675	1004.793	47.070
2015-06-13 11:31:00	155638	32.433	59.568	563.115	45.134	548.834	344.823	2.047	176.285	1004.836	47.297
2015-06-13 11:32:00	155639	32.222	59.787	537.943	44.613	530.777	346.986	1.558	152.742	1004.843	47.287
2015-06-13 11:33:00	155640	31.964	59.961	575.662	44.128	559.761	345.081	2.490	161.341	1004.756	47.215
2015-06-13 11:34:00	155641	31.742	59.591	671.017	43.970	641.290	338.742	2.138	146.791	1004.752	47.250
2015-06-13 11:35:00	155642	31.537	61.672	790.921	44.373	750.250	328.662	2.039	150.679	1004.706	47.480
2015-06-13 11:36:00	155643	31.484	62.700	797.007	45.314	755.732	319.094	0.991	226.600	1004.737	47.889
2015-06-13 11:37:00	155644	31.582	62.107	799.035	46.450	759.591	312.290	1.355	232.255	1004.685	48.760
2015-06-13 11:38:00	155645	31.736	61.228	904.326	47.438	860.326	305.596	1.874	233.358	1004.678	49.378
2015-06-13 11:39:00	155646	31.920	59.986	825.811	48.128	788.536	301.780	1.981	173.805	1004.753	50.011
2015-06-13 11:40:00	155647	31.975	59.512	833.303	48.349	798.101	298.763	2.650	190.824	1004.708	50.619
2015-06-13 11:41:00	155648	32.079	58.577	1022.636	48.937	982.558	286.954	2.346	197.926	1004.714	50.946
2015-06-13 11:42:00	155649	32.211	57.911	1003.261	49.865	964.665	272.635	2.054	210.319	1004.657	51.642
2015-06-13 11:43:00	155650	32.400	57.961	1020.535	50.819	982.802	258.401	2.179	197.175	1004.689	52.396
2015-06-13 11:44:00	155651	32.634	58.330	1005.369	51.624	969.616	241.763	2.813	218.424	1004.673	53.053
2015-06-13 11:45:00	155652	32.876	58.071	979.614	52.028	946.379	225.706	2.220	208.087	1004.610	53.670
2015-06-13 11:46:00	155653	33.051	57.520	956.501	52.103	927.390	211.688	1.761	189.935	1004.603	54.400
2015-06-13 11:47:00	155654	33.019	58.997	936.752	52.273	911.100	197.826	1.840	159.567	1004.635	54.611
2015-06-13 11:48:00	155655	32.850	59.519	937.955	52.223	915.820	187.322	1.124	231.618	1004.587	54.417
2015-06-13 11:49:00	155656	32.876	60.029	932.603	52.461	911.577	174.809	2.183	211.238	1004.480	54.743
2015-06-13 11:50:00	155657	32.962	59.355	921.412	52.526	902.173	166.550	2.085	187.955	1004.511	55.176
2015-06-13 11:51:00	155658	32.990	59.106	919.814	52.558	901.202	160.381	1.805	189.951	1004.482	55.252
2015-06-13 11:52:00	155659	33.087	58.340	922.815	52.817	902.936	155.573	2.955	222.031	1004.481	55.412
2015-06-13 11:53:00	155660	33.243	57.836	926.819	52.492	905.732	153.075	2.604	237.875	1004.481	55.504
2015-06-13 11:54:00	155661	33.366	57.058	918.453	52.148	901.217	152.987	3.495	231.449	1004.442	55.446
2015-06-13 11:55:00	155662	33.458	56.728	915.609	52.210	896.954	152.751	2.791	224.829	1004.488	55.125
2015-06-13 11:56:00	155663	33.508	56.802	843.794	52.112	817.498	153.052	2.960	208.044	1004.525	54.669
2015-06-13 11:57:00	155664	33.537	56.827	626.161	51.085	606.295	161.827	2.672	181.473	1004.544	54.300
2015-06-13 11:58:00	155665	33.484	57.015	568.344	49.139	560.928	176.113	1.956	207.762	1004.508	53.705
2015-06-13 11:59:00	155666	33.452	57.616	642.028	48.019	628.216	178.555	2.040	181.395	1004.510	52.915
2015-06-13 12:00:00	155667	33.304	58.596	653.664	47.454	638.692	176.454	1.985	191.427	1004.489	52.340
