Tm	Rec_ID	AvgTamb	AvgHamb	AvgGSi00	AvgTSi00	AvgSPN1_G	AvgSPN1_D	AvgWind_S	AvgWind_D	AvgAir_P	AvgTmod
2015-06-14 11:55:00	157102	26.137	96.123	300.853	29.905	267.532	267.648	1.588	220.405	1005.480	30.192
2015-06-14 11:56:00	157103	26.186	96.015	298.417	30.082	266.777	266.971	1.675	235.878	1005.475	30.557
2015-06-14 11:57:00	157104	26.199	95.168	297.454	30.203	265.705	266.045	1.478	249.877	1005.459	30.822
2015-06-14 11:58:00	157105	26.234	95.667	296.948	30.340	264.775	264.949	1.244	238.719	1005.472	31.102
2015-06-14 11:59:00	157106	26.306	95.700	295.745	30.431	262.703	261.767	1.582	213.911	1005.414	31.413
2015-06-14 12:00:00	157107	26.352	95.366	296.639	30.592	263.211	260.234	1.614	225.531	1005.433	31.716
2015-06-14 12:01:00	157108	26.394	94.967	298.047	30.648	265.217	260.598	1.963	235.940	1005.430	31.907
2015-06-14 12:02:00	157109	26.420	94.610	296.607	30.654	263.841	258.362	1.338	242.017	1005.417	32.109
2015-06-14 12:03:00	157110	26.439	94.237	292.065	30.788	260.219	257.045	2.178	257.415	1005.397	32.243
2015-06-14 12:04:00	157111	26.473	94.400	299.745	30.860	265.943	261.074	1.980	225.352	1005.367	32.337
2015-06-14 12:05:00	157112	26.520	94.163	307.228	30.972	272.036	266.594	2.188	243.100	1005.318	32.466
2015-06-14 12:06:00	157113	26.540	93.591	310.217	31.051	275.676	270.066	2.488	254.765	1005.340	32.549
2015-06-14 12:07:00	157114	26.554	93.115	313.053	31.118	279.092	273.499	2.328	241.910	1005.298	32.546
2015-06-14 12:08:00	157115	26.578	93.144	310.102	31.225	277.484	272.147	1.921	218.722	1005.290	32.635
2015-06-14 12:09:00	157116	26.618	92.992	289.691	31.311	258.415	257.171	2.153	236.758	1005.321	32.754
2015-06-14 12:10:00	157117	26.638	92.444	275.346	31.225	245.405	244.131	2.580	246.708	1005.364	32.747
2015-06-14 12:11:00	157118	26.658	92.564	297.649	31.187	266.287	264.372	2.309	242.895	1005.318	32.709
2015-06-14 12:12:00	157119	26.694	92.577	320.562	31.320	285.927	282.135	2.230	244.563	1005.326	32.710
2015-06-14 12:13:00	157120	26.688	91.484	331.997	31.483	294.313	289.327	2.105	258.253	1005.311	32.749
2015-06-14 12:14:00	157121	26.695	91.943	337.233	31.708	299.220	292.876	1.821	226.623	1005.317	32.861
2015-06-14 12:15:00	157122	26.743	92.076	336.062	31.961	298.437	289.516	1.603	220.016	1005.316	33.078
2015-06-14 12:16:00	157123	26.791	92.041	328.101	32.155	292.593	285.128	2.472	249.886	1005.322	33.279
2015-06-14 12:17:00	157124	26.816	91.494	320.476	32.178	285.626	278.111	2.607	243.976	1005.318	33.356
2015-06-14 12:18:00	157125	26.811	90.865	325.798	32.123	293.128	281.068	2.854	244.390	1005.321	33.357
2015-06-14 12:19:00	157126	26.829	91.051	330.744	32.205	296.595	288.577	2.256	251.210	1005.354	33.376
2015-06-14 12:20:00	157127	26.832	90.961	332.264	32.247	297.891	289.989	2.532	247.112	1005.337	33.380
2015-06-14 12:21:00	157128	26.868	91.597	335.222	32.377	300.365	290.455	1.916	244.310	1005.338	33.440
2015-06-14 12:22:00	157129	26.891	91.249	337.145	32.487	301.482	290.848	2.659	255.326	1005.287	33.491
2015-06-14 12:23:00	157130	26.894	91.091	330.811	32.469	294.245	286.429	2.857	241.081	1005.251	33.530
2015-06-14 12:24:00	157131	26.905	90.911	317.721	32.486	283.402	278.847	2.456	251.833	1005.265	33.522
2015-06-14 12:25:00	157132	26.919	90.618	310.280	32.433	277.735	272.035	3.205	258.156	1005.249	33.497
2015-06-14 12:26:00	157133	26.911	90.330	305.263	32.310	272.933	266.968	3.047	248.493	1005.185	33.363
2015-06-14 12:27:00	157134	26.912	90.479	299.578	32.151	267.132	261.472	3.337	255.878	1005.240	33.212
2015-06-14 12:28:00	157135	26.925	90.797	302.278	32.045	270.812	265.170	2.389	223.132	1005.204	33.136
2015-06-14 12:29:00	157136	26.952	90.911	307.190	32.052	275.290	270.270	2.676	248.606	1005.219	33.121
2015-06-14 12:30:00	157137	26.960	90.518	308.623	32.069	277.943	274.448	3.008	250.855	1005.176	33.106
2015-06-14 12:31:00	157138	26.958	90.250	301.125	32.069	270.255	265.164	2.729	250.359	1005.204	33.060
2015-06-14 12:32:00	157139	26.974	90.565	297.107	32.095	265.213	262.672	2.214	234.286	1005.170	33.043
2015-06-14 12:33:00	157140	27.017	91.068	285.717	32.188	255.528	254.127	1.650	232.704	1005.215	33.087
2015-06-14 12:34:00	157141	27.042	90.996	270.156	32.271	242.827	241.608	1.655	220.812	1005.155	33.122
2015-06-14 12:35:00	157142	27.075	91.291	253.308	32.279	227.783	225.639	1.428	221.580	1005.176	33.231
2015-06-14 12:36:00	157143	27.096	90.571	246.109	32.150	221.492	219.367	1.880	239.957	1005.158	33.241
2015-06-14 12:37:00	157144	27.109	90.586	246.262	31.961	222.733	218.194	2.036	235.401	1005.146	33.137
2015-06-14 12:38:00	157145	27.105	90.074	247.946	31.831	221.784	217.149	2.651	260.215	1005.135	32.967
2015-06-14 12:39:00	157146	27.098	90.360	260.832	31.689	232.476	229.250	2.574	258.573	1005.106	32.822
2015-06-14 12:40:00	157147	27.093	90.415	265.987	31.637	236.164	233.901	2.490	253.595	1005.117	32.729
2015-06-14 12:41:00	157148	27.088	90.282	279.613	31.642	246.642	244.775	2.841	258.084	1005.133	32.646
2015-06-14 12:42:00	157149	27.085	90.184	278.786	31.682	245.668	237.346	2.858	251.378	1005.037	32.593
2015-06-14 12:43:00	157150	27.085	90.247	280.599	31.674	248.017	244.050	2.190	246.869	1005.040	32.530
2015-06-14 12:44:00	157151	27.105	90.793	262.131	31.733	230.978	222.839	1.397	236.078	1005.011	32.586
2015-06-14 12:45:00	157152	27.120	90.807	219.624	31.720	195.990	189.345	2.279	229.419	1004.980	32.654
2015-06-14 12:46:00	157153	27.121	90.692	243.344	31.626	214.654	204.137	1.470	231.597	1004.963	32.600
2015-06-14 12:47:00	157154	27.129	90.558	287.230	31.770	253.716	247.196	3.107	253.975	1004.962	32.585
2015-06-14 12:48:00	157155	27.140	90.403	308.240	31.932	269.920	264.429	2.654	239.921	1004.935	32.571
2015-06-14 12:49:00	157156	27.159	90.421	306.288	32.083	267.890	261.950	2.477	236.859	1004.880	32.656
2015-06-14 12:50:00	157157	27.180	90.335	285.929	32.218	253.769	247.639	2.215	243.735	1004.905	32.784
2015-06-14 12:51:00	157158	27.196	90.009	282.618	32.241	248.739	244.288	2.731	258.172	1004.895	32.820
2015-06-14 12:52:00	157159	27.212	90.133	286.358	32.172	254.144	253.159	2.788	227.252	1004.868	32.809
2015-06-14 12:53:00	157160	27.236	89.854	280.241	32.141	250.962	249.030	2.836	242.082	1004.836	32.849
2015-06-14 12:54:00	157161	27.259	89.833	275.787	32.160	244.583	241.864	2.456	234.760	1004.835	32.872
2015-06-14 12:55:00	157162	27.303	90.004	267.994	32.189	236.162	231.583	2.503	242.098	1004.759	32.874
2015-06-14 12:56:00	157163	27.331	89.881	270.877	32.102	240.857	238.281	1.613	237.811	1004.772	32.845
2015-06-14 12:57:00	157164	27.345	89.792	272.414	32.189	241.088	237.510	1.760	236.965	1004.700	32.912
2015-06-14 12:58:00	157165	27.361	89.704	262.771	32.203	232.207	228.361	2.035	237.435	1004.731	32.966
2015-06-14 12:59:00	157166	27.391	89.614	268.136	32.169	240.553	237.710	2.259	245.501	1004.696	32.986
2015-06-14 13:00:00	157167	27.404	89.201	274.717	32.146	243.284	237.574	2.584	228.120	1004.675	33.004
2015-06-14 13:01:00	157168	27.413	89.012	259.388	32.169	233.360	226.342	1.713	258.871	1004.660	33.018
2015-06-14 13:02:00	157169	27.405	88.664	239.742	32.090	213.188	206.543	3.021	251.038	1004.629	32.981
2015-06-14 13:03:00	157170	27.398	88.487	228.112	31.916	203.247	195.907	2.184	235.883	1004.617	32.879
2015-06-14 13:04:00	157171	27.409	88.369	227.666	31.780	204.077	194.406	2.434	263.754	1004.544	32.748
2015-06-14 13:05:00	157172	27.402	88.631	212.092	31.663	190.479	183.635	1.798	234.991	1004.548	32.623
2015-06-14 13:06:00	157173	27.411	89.097	202.331	31.604	187.355	184.628	1.482	247.220	1004.556	32.552
2015-06-14 13:07:00	157174	27.423	88.999	210.418	31.496	191.333	182.305	2.821	219.865	1004.478	32.468
2015-06-14 13:08:00	157175	27.423	88.556	198.377	31.387	181.873	174.010	2.022	217.128	1004.460	32.348
2015-06-14 13:09:00	157176	27.442	88.564	210.784	31.411	192.795	187.522	1.824	211.399	1004.430	32.266
2015-06-14 13:10:00	157177	27.473	88.629	232.232	31.488	210.892	208.502	1.959	222.913	1004.370	32.270
2015-06-14 13:11:00	157178	27.499	88.165	247.221	31.546	224.677	222.842	2.603	244.387	1004.413	32.338
2015-06-14 13:12:00	157179	27.493	87.483	250.167	31.622	227.017	223.678	1.990	238.831	1004.381	32.347
2015-06-14 13:13:00	157180	27.505	87.885	247.975	31.791	226.081	225.732	1.745	239.468	1004.350	32.397
2015-06-14 13:14:00	157181	27.536	88.105	265.414	31.975	241.301	239.742	2.304	216.489	1004.337	32.480
2015-06-14 13:15:00	157182	27.580	88.068	272.072	32.133	245.178	241.502	2.134	209.855	1004.308	32.621
2015-06-14 13:16:00	157183	27.623	87.876	265.275	32.329	242.480	238.143	1.658	207.428	1004.301	32.773
2015-06-14 13:17:00	157184	27.655	87.558	285.111	32.519	255.406	249.201	1.152	206.827	1004.218	32.950
2015-06-14 13:18:00	157185	27.695	87.614	299.584	32.826	271.616	265.203	1.750	212.407	1004.228	33.179
2015-06-14 13:19:00	157186	27.747	87.607	301.561	33.012	272.407	270.072	2.189	213.046	1004.220	33.365
2015-06-14 13:20:00	157187	27.805	87.371	296.607	33.180	269.455	264.113	2.055	210.831	1004.220	33.535
2015-06-14 13:21:00	157188	27.850	86.894	285.913	33.225	260.048	253.375	2.150	204.117	1004.183	33.755
2015-06-14 13:22:00	157189	27.894	86.428	278.921	33.225	255.080	248.079	2.178	224.078	1004.175	33.847
2015-06-14 13:23:00	157190	27.926	85.991	273.107	33.132	245.828	241.858	2.328	213.193	1004.132	33.964
2015-06-14 13:24:00	157191	27.957	85.725	272.343	33.013	246.618	244.121	2.218	213.492	1004.166	34.014
2015-06-14 13:25:00	157192	27.986	85.464	285.458	32.971	261.438	257.706	2.622	211.080	1004.115	34.023
2015-06-14 13:26:00	157193	28.003	84.652	297.925	33.018	272.834	271.106	2.695	226.803	1004.104	34.038
2015-06-14 13:27:00	157194	28.033	84.336	297.403	33.097	269.576	267.109	2.783	219.770	1004.096	34.034
2015-06-14 13:28:00	157195	28.066	83.754	292.247	33.118	264.811	263.296	2.785	208.307	1004.047	34.051
2015-06-14 13:29:00	157196	28.089	83.396	285.898	33.064	260.490	258.831	2.539	212.945	1004.028	34.048
2015-06-14 13:30:00	157197	28.129	83.529	280.276	33.091	255.485	251.954	2.586	224.380	1004.017	34.056
2015-06-14 13:31:00	157198	28.160	83.002	278.839	33.061	253.714	252.984	2.772	229.986	1004.042	34.047
2015-06-14 13:32:00	157199	28.196	82.731	275.980	33.064	249.600	246.803	2.186	207.941	1004.014	34.079
2015-06-14 13:33:00	157200	28.240	82.523	275.659	33.114	250.445	250.332	2.727	222.927	1004.049	34.081
2015-06-14 13:34:00	157201	28.271	81.665	283.010	33.081	256.463	256.629	2.924	216.629	1004.031	34.010
2015-06-14 13:35:00	157202	28.291	81.360	284.467	33.037	258.238	258.356	2.416	218.984	1003.983	34.006
2015-06-14 13:36:00	157203	28.314	81.327	282.892	33.107	256.011	255.659	2.358	214.077	1004.033	34.043
2015-06-14 13:37:00	157204	28.354	81.402	277.442	33.162	250.534	249.090	2.441	222.872	1004.003	34.048
2015-06-14 13:38:00	157205	28.390	81.538	275.561	33.119	249.483	247.896	2.448	215.489	1004.021	34.091
2015-06-14 13:39:00	157206	28.411	80.989	282.544	33.225	255.011	253.476	2.415	207.525	1004.034	34.113
2015-06-14 13:40:00	157207	28.430	80.689	286.954	33.258	259.118	259.137	2.605	211.712	1003.983	34.108
2015-06-14 13:41:00	157208	28.428	80.478	289.192	33.216	261.503	261.806	2.442	216.802	1003.987	34.028
2015-06-14 13:42:00	157209	28.448	80.608	291.371	33.279	263.238	261.985	2.019	211.050	1004.038	34.096
2015-06-14 13:43:00	157210	28.450	80.337	293.370	33.329	265.284	265.468	2.042	220.381	1003.986	34.196
2015-06-14 13:44:00	157211	28.451	80.119	296.651	33.438	269.887	269.856	2.631	212.354	1003.971	34.219
2015-06-14 13:45:00	157212	28.443	79.930	299.799	33.468	272.078	272.249	2.989	202.246	1003.986	34.164
2015-06-14 13:46:00	157213	28.445	79.838	302.026	33.429	273.537	273.887	2.687	223.954	1003.996	34.176
2015-06-14 13:47:00	157214	28.455	80.259	304.869	33.456	276.460	276.605	2.018	230.556	1003.985	34.283
2015-06-14 13:48:00	157215	28.469	80.321	307.231	33.488	278.393	278.271	1.511	230.169	1003.973	34.334
2015-06-14 13:49:00	157216	28.479	80.710	308.801	33.694	279.264	278.799	1.829	222.895	1003.914	34.451
2015-06-14 13:50:00	157217	28.479	80.335	309.896	33.813	280.351	279.665	1.516	196.071	1003.939	34.593
2015-06-14 13:51:00	157218	28.484	80.323	310.145	33.991	281.548	281.644	2.048	195.189	1003.906	34.736
2015-06-14 13:52:00	157219	28.505	80.344	310.829	34.002	282.076	281.906	2.170	207.883	1003.903	34.781
2015-06-14 13:53:00	157220	28.535	80.054	310.994	34.094	283.828	283.061	2.283	218.778	1003.885	34.909
2015-06-14 13:54:00	157221	28.566	79.825	309.180	34.229	282.901	282.523	1.504	197.658	1003.885	35.032
2015-06-14 13:55:00	157222	28.596	79.491	306.520	34.313	280.928	281.097	1.996	206.691	1003.883	35.082
2015-06-14 13:56:00	157223	28.635	79.511	303.891	34.263	277.949	278.110	1.911	212.066	1003.883	35.155
2015-06-14 13:57:00	157224	28.679	79.533	301.827	34.254	275.007	275.050	2.364	212.162	1003.899	35.230
2015-06-14 13:58:00	157225	28.710	79.216	300.721	34.247	274.254	274.507	2.237	212.173	1003.886	35.297
2015-06-14 13:59:00	157226	28.750	79.460	301.937	34.313	275.477	275.691	1.557	212.492	1003.846	35.357
2015-06-14 14:00:00	157227	28.789	79.424	302.254	34.368	274.264	274.012	2.045	216.368	1003.831	35.352
2015-06-14 14:01:00	157228	28.828	79.340	302.219	34.380	274.023	273.832	2.375	217.126	1003.800	35.375
2015-06-14 14:02:00	157229	28.876	79.440	303.103	34.458	274.911	274.224	2.014	217.604	1003.828	35.386
2015-06-14 14:03:00	157230	28.922	79.093	303.060	34.469	275.495	274.080	2.554	215.934	1003.810	35.357
2015-06-14 14:04:00	157231	28.945	78.813	300.760	34.327	273.367	271.991	2.774	214.269	1003.826	35.277
2015-06-14 14:05:00	157232	28.946	78.934	296.219	34.278	269.971	267.778	2.246	211.316	1003.830	35.194
2015-06-14 14:06:00	157233	28.976	78.944	288.756	34.320	262.481	259.259	2.361	214.675	1003.830	35.178
2015-06-14 14:07:00	157234	28.995	78.804	281.120	34.286	255.276	253.571	2.902	216.343	1003.834	35.117
2015-06-14 14:08:00	157235	29.014	78.892	272.325	34.224	247.100	246.196	2.458	209.544	1003.809	35.003
2015-06-14 14:09:00	157236	29.024	78.829	268.794	34.075	243.246	241.438	1.828	222.969	1003.809	34.921
2015-06-14 14:10:00	157237	29.038	79.227	261.440	33.938	234.401	231.449	2.294	214.041	1003.756	34.843
2015-06-14 14:11:00	157238	29.046	79.181	253.584	33.895	227.412	223.825	2.490	209.894	1003.818	34.780
2015-06-14 14:12:00	157239	29.052	79.355	241.775	33.823	214.921	212.786	2.239	217.690	1003.822	34.654
2015-06-14 14:13:00	157240	29.058	79.324	224.263	33.567	201.478	200.784	2.200	208.622	1003.878	34.479
2015-06-14 14:14:00	157241	29.052	79.279	212.152	33.335	190.924	190.956	2.143	215.913	1003.820	34.355
2015-06-14 14:15:00	157242	29.048	79.536	206.679	33.074	186.780	186.085	2.204	214.174	1003.828	34.209
2015-06-14 14:16:00	157243	29.027	79.731	200.970	32.903	181.680	181.276	2.068	210.144	1003.779	34.014
2015-06-14 14:17:00	157244	29.013	79.742	194.749	32.711	175.109	173.926	1.707	208.721	1003.858	33.791
2015-06-14 14:18:00	157245	28.991	79.798	192.347	32.531	172.009	170.183	1.712	200.431	1003.797	33.652
2015-06-14 14:19:00	157246	28.957	79.952	190.326	32.375	168.414	165.106	1.689	213.294	1003.775	33.575
2015-06-14 14:20:00	157247	28.906	79.856	189.071	32.207	168.027	163.428	1.867	202.726	1003.738	33.468
2015-06-14 14:21:00	157248	28.851	80.219	188.205	32.111	164.645	159.413	2.172	200.639	1003.745	33.345
2015-06-14 14:22:00	157249	28.816	80.543	189.037	32.031	163.842	159.034	2.169	209.816	1003.707	33.182
2015-06-14 14:23:00	157250	28.797	80.504	186.267	31.950	163.057	157.089	2.201	203.752	1003.685	33.048
2015-06-14 14:24:00	157251	28.775	80.505	178.554	31.810	154.794	150.729	2.120	212.625	1003.653	32.930
2015-06-14 14:25:00	157252	28.753	80.627	162.155	31.633	142.588	137.400	2.105	206.166	1003.620	32.789
2015-06-14 14:26:00	157253	28.717	80.973	147.110	31.482	132.777	129.685	1.490	187.047	1003.628	32.658
2015-06-14 14:27:00	157254	28.671	81.117	147.226	31.377	129.478	126.330	1.714	198.072	1003.613	32.535
2015-06-14 14:28:00	157255	28.620	81.029	156.256	31.232	137.634	135.214	2.036	202.081	1003.598	32.398
2015-06-14 14:29:00	157256	28.583	81.306	160.929	31.129	138.892	134.889	1.824	204.528	1003.619	32.252
2015-06-14 14:30:00	157257	28.554	81.695	161.989	31.079	142.632	139.127	1.571	217.068	1003.642	32.173
2015-06-14 14:31:00	157258	28.529	81.550	162.052	31.027	140.956	137.948	1.619	187.405	1003.578	32.111
2015-06-14 14:32:00	157259	28.467	81.718	163.237	31.006	140.769	136.505	1.465	210.849	1003.595	32.064
2015-06-14 14:33:00	157260	28.439	82.095	165.610	31.058	146.606	141.301	1.748	224.550	1003.531	32.041
2015-06-14 14:34:00	157261	28.420	82.179	169.476	31.002	148.270	145.186	1.478	199.824	1003.513	31.987
2015-06-14 14:35:00	157262	28.366	82.091	177.579	31.056	153.417	151.746	1.734	174.232	1003.516	31.975
2015-06-14 14:36:00	157263	28.308	82.575	187.398	31.113	162.698	161.427	2.134	191.000	1003.466	31.984
2015-06-14 14:37:00	157264	28.279	82.642	195.394	31.162	170.287	169.667	2.184	201.371	1003.453	31.985
2015-06-14 14:38:00	157265	28.265	82.548	200.666	31.215	174.232	173.713	2.426	209.590	1003.437	31.973
2015-06-14 14:39:00	157266	28.247	82.276	205.895	31.263	177.695	175.592	2.393	213.930	1003.391	31.956
2015-06-14 14:40:00	157267	28.258	82.196	209.561	31.325	179.775	177.339	2.701	216.236	1003.370	32.002
2015-06-14 14:41:00	157268	28.264	82.273	213.345	31.450	183.146	181.110	2.290	187.912	1003.455	32.050
2015-06-14 14:42:00	157269	28.255	82.239	217.526	31.557	188.139	186.396	2.925	194.684	1003.401	32.102
2015-06-14 14:43:00	157270	28.253	82.343	220.245	31.567	191.359	189.763	2.200	219.128	1003.404	32.087
2015-06-14 14:44:00	157271	28.245	82.434	222.803	31.661	192.625	191.704	2.224	206.693	1003.381	32.130
2015-06-14 14:45:00	157272	28.249	82.266	224.550	31.781	193.634	192.588	2.734	211.863	1003.318	32.171
2015-06-14 14:46:00	157273	28.233	82.150	226.441	31.813	195.331	193.383	2.043	207.523	1003.272	32.182
2015-06-14 14:47:00	157274	28.242	82.554	228.683	31.962	197.353	194.610	3.292	205.027	1003.259	32.279
2015-06-14 14:48:00	157275	28.211	82.334	232.203	31.995	201.002	197.433	2.946	192.868	1003.286	32.205
2015-06-14 14:49:00	157276	28.164	82.300	235.868	31.944	204.615	200.109	2.314	191.110	1003.256	32.124
2015-06-14 14:50:00	157277	28.141	82.322	239.777	31.968	208.413	203.413	2.361	218.617	1003.196	32.203
2015-06-14 14:51:00	157278	28.161	82.847	244.312	32.063	212.367	207.739	2.386	212.817	1003.215	32.301
2015-06-14 14:52:00	157279	28.180	83.135	247.449	32.217	215.982	212.286	2.373	205.580	1003.136	32.399
2015-06-14 14:53:00	157280	28.184	83.042	250.327	32.306	219.155	216.515	3.411	206.303	1003.163	32.456
2015-06-14 14:54:00	157281	28.141	82.228	251.012	32.227	221.822	220.011	2.869	201.498	1003.168	32.446
2015-06-14 14:55:00	157282	28.127	82.804	251.137	32.219	222.667	221.103	1.933	189.666	1003.120	32.511
2015-06-14 14:56:00	157283	28.126	83.147	250.948	32.333	221.946	220.427	2.197	200.968	1003.138	32.632
2015-06-14 14:57:00	157284	28.144	83.032	251.387	32.404	222.244	220.046	2.436	225.939	1003.094	32.728
2015-06-14 14:58:00	157285	28.143	83.389	252.062	32.379	223.302	220.418	2.924	213.611	1003.010	32.740
2015-06-14 14:59:00	157286	28.124	83.372	253.326	32.293	224.447	221.416	3.160	195.298	1003.056	32.655
2015-06-14 15:00:00	157287	28.083	83.168	256.652	32.326	227.838	224.224	3.261	203.005	1003.062	32.583
2015-06-14 15:01:00	157288	28.074	83.496	260.773	32.294	230.869	226.538	2.794	221.438	1003.069	32.575
2015-06-14 15:02:00	157289	28.100	83.717	265.798	32.370	234.567	231.257	2.651	206.355	1003.018	32.699
2015-06-14 15:03:00	157290	28.111	83.572	269.540	32.466	238.257	234.842	2.680	195.170	1003.008	32.707
2015-06-14 15:04:00	157291	28.113	83.528	273.334	32.539	241.688	238.653	3.122	208.912	1002.943	32.796
2015-06-14 15:05:00	157292	28.105	83.927	277.170	32.483	246.706	243.858	2.542	203.433	1002.942	32.763
2015-06-14 15:06:00	157293	28.099	83.965	280.632	32.597	250.589	248.293	1.879	202.059	1002.911	32.861
2015-06-14 15:07:00	157294	28.103	84.201	283.965	32.755	254.985	253.135	2.891	186.827	1002.838	32.966
2015-06-14 15:08:00	157295	28.082	84.172	287.597	32.819	260.569	257.910	2.913	209.832	1002.900	32.975
2015-06-14 15:09:00	157296	28.094	84.202	290.899	32.891	265.183	263.197	3.237	221.527	1002.846	33.071
2015-06-14 15:10:00	157297	28.118	84.130	291.924	32.993	265.404	262.419	2.261	203.342	1002.891	33.149
2015-06-14 15:11:00	157298	28.163	83.890	295.659	33.231	270.787	269.589	2.364	193.921	1002.866	33.370
2015-06-14 15:12:00	157299	28.215	83.922	300.856	33.460	275.525	275.126	2.917	218.264	1002.774	33.534
2015-06-14 15:13:00	157300	28.262	83.627	304.454	33.531	279.681	280.144	2.885	215.990	1002.840	33.660
2015-06-14 15:14:00	157301	28.302	83.376	307.375	33.553	282.572	281.220	2.482	201.734	1002.795	33.783
2015-06-14 15:15:00	157302	28.335	83.418	307.608	33.585	281.996	280.658	1.824	209.468	1002.815	33.866
2015-06-14 15:16:00	157303	28.379	83.216	302.673	33.752	279.111	277.635	2.183	226.103	1002.796	34.055
2015-06-14 15:17:00	157304	28.415	83.068	295.152	33.801	271.461	269.493	2.726	213.657	1002.788	34.219
2015-06-14 15:18:00	157305	28.410	82.783	285.829	33.678	265.978	263.734	3.589	202.104	1002.667	34.061
2015-06-14 15:19:00	157306	28.355	83.133	284.782	33.476	263.766	261.010	3.387	216.546	1002.679	33.761
2015-06-14 15:20:00	157307	28.307	83.056	286.698	33.382	267.837	265.333	3.394	219.004	1002.724	33.650
2015-06-14 15:21:00	157308	28.281	82.410	263.205	33.320	247.302	242.408	3.002	211.485	1002.724	33.647
2015-06-14 15:22:00	157309	28.281	82.571	218.471	33.052	210.880	208.051	3.004	198.703	1002.674	33.568
2015-06-14 15:23:00	157310	28.265	82.817	204.946	32.683	196.379	191.582	3.054	208.038	1002.721	33.337
2015-06-14 15:24:00	157311	28.261	83.174	213.183	32.487	203.429	199.376	2.303	214.267	1002.756	33.147
2015-06-14 15:25:00	157312	28.262	83.931	202.732	32.471	194.737	191.491	3.963	207.060	1002.700	33.050
2015-06-14 15:26:00	157313	28.203	83.903	192.036	32.241	183.029	178.354	3.923	213.998	1002.713	32.647
2015-06-14 15:27:00	157314	28.136	84.395	166.722	31.940	166.221	159.319	3.477	198.761	1002.646	32.343
2015-06-14 15:28:00	157315	28.049	84.667	131.043	31.554	131.184	124.528	3.169	219.997	1002.641	31.982
2015-06-14 15:29:00	157316	27.986	85.033	111.594	31.124	113.145	105.979	2.041	186.210	1002.694	31.667
2015-06-14 15:30:00	157317	27.936	85.202	103.814	30.800	104.817	98.424	1.930	212.332	1002.681	31.458
2015-06-14 15:31:00	157318	27.918	85.481	88.642	30.508	88.663	86.065	2.613	222.986	1002.680	31.232
2015-06-14 15:32:00	157319	27.886	85.115	80.046	30.150	81.106	80.717	2.832	198.243	1002.696	30.930
2015-06-14 15:33:00	157320	27.846	85.402	82.235	29.805	82.415	81.704	3.709	202.253	1002.607	30.588
2015-06-14 15:34:00	157321	27.776	85.085	87.230	29.572	84.909	83.512	3.485	196.777	1002.647	30.218
2015-06-14 15:35:00	157322	27.712	85.632	104.930	29.420	99.085	94.983	2.665	221.364	1002.618	29.937
2015-06-14 15:36:00	157323	27.678	85.940	150.210	29.439	134.857	128.396	2.615	202.967	1002.654	29.844
2015-06-14 15:37:00	157324	27.652	85.906	196.485	29.744	175.079	169.167	2.120	203.080	1002.663	29.865
2015-06-14 15:38:00	157325	27.644	86.380	210.390	30.112	191.294	180.201	2.258	222.921	1002.635	30.011
2015-06-14 15:39:00	157326	27.637	86.687	199.300	30.401	182.177	177.242	2.932	205.776	1002.647	30.184
2015-06-14 15:40:00	157327	27.615	86.796	178.308	30.503	164.613	159.931	3.300	202.305	1002.583	30.252
2015-06-14 15:41:00	157328	27.576	86.948	151.466	30.466	142.465	138.915	3.624	192.616	1002.557	30.236
2015-06-14 15:42:00	157329	27.528	86.614	123.001	30.270	117.635	115.547	2.897	201.825	1002.584	30.170
2015-06-14 15:43:00	157330	27.502	86.031	108.253	30.044	103.380	97.997	2.857	207.403	1002.580	30.158
2015-06-14 15:44:00	157331	27.513	86.223	94.166	29.800	89.668	88.269	1.855	189.168	1002.599	30.127
2015-06-14 15:45:00	157332	27.532	86.349	84.619	29.620	81.158	80.125	1.799	217.199	1002.589	30.097
2015-06-14 15:46:00	157333	27.555	86.344	83.056	29.452	78.257	77.327	2.163	178.490	1002.573	30.029
2015-06-14 15:47:00	157334	27.565	86.685	87.545	29.315	80.465	79.071	2.323	181.836	1002.541	29.911
2015-06-14 15:48:00	157335	27.547	87.014	95.318	29.217	86.421	84.194	3.451	203.646	1002.593	29.758
2015-06-14 15:49:00	157336	27.505	86.576	99.585	29.125	90.315	86.568	3.004	179.648	1002.558	29.564
2015-06-14 15:50:00	157337	27.472	86.367	94.275	29.060	86.848	84.294	2.620	195.496	1002.575	29.487
2015-06-14 15:51:00	157338	27.456	86.552	103.403	28.995	94.689	90.478	3.001	189.626	1002.543	29.412
2015-06-14 15:52:00	157339	27.435	86.656	113.656	29.010	102.552	100.522	2.106	206.375	1002.572	29.376
2015-06-14 15:53:00	157340	27.429	86.903	122.008	29.091	109.054	108.467	2.616	210.269	1002.512	29.396
2015-06-14 15:54:00	157341	27.423	86.687	134.613	29.187	119.931	117.340	2.639	188.873	1002.524	29.431
2015-06-14 15:55:00	157342	27.420	86.763	150.408	29.335	133.049	128.648	1.567	160.475	1002.546	29.503
2015-06-14 15:56:00	157343	27.419	87.067	178.219	29.617	157.923	150.176	1.850	212.234	1002.494	29.619
2015-06-14 15:57:00	157344	27.427	86.894	210.491	29.934	186.514	178.159	2.202	221.642	1002.471	29.794
2015-06-14 15:58:00	157345	27.452	86.954	236.867	30.321	212.049	207.618	2.796	212.443	1002.456	30.064
