date_stamp,time_stamp,apparent_power,real_power,total_power
150623,07:08:01,9.08095826162e-05,0.0,0.0
150623,07:09:01,8.52906669024e-05,0.0,0.0
150623,07:10:01,8.60992659e-05,0.0,0.0
150623,07:11:01,8.9113949798e-05,0.0,0.0
150623,07:12:01,9.49333916651e-05,0.0,0.0
150623,07:13:01,9.07299545361e-05,0.0,0.0
150623,07:14:01,8.720302867e-05,0.0,0.0
150623,07:15:01,7.6275828178e-05,0.0,0.0
150623,07:16:01,7.81134367571e-05,0.0,0.0
150623,07:17:01,7.74608852225e-05,0.0,0.0
150623,07:18:01,8.39946296765e-05,0.0,0.0
150623,07:19:01,8.4970590251e-05,0.0,0.0
150623,07:20:01,8.56586702866e-05,0.0,0.0
150623,07:21:01,7.72635903559e-05,0.0,0.0
150623,07:22:01,7.37272494007e-05,0.0,0.0
150623,07:23:01,7.92472346802e-05,0.0,0.0
150623,07:24:01,8.4415791207e-05,0.0,0.0
150623,07:25:01,8.29386699479e-05,0.0,0.0
150623,07:26:01,8.05099043646e-05,0.0,0.0
150623,07:27:01,8.07822943898e-05,0.0,0.0
150623,07:28:01,8.29247219372e-05,0.0,0.0
150623,07:29:01,8.04779556347e-05,0.0,0.0
150623,07:30:01,7.72410639911e-05,0.0,0.0
150623,07:31:01,7.74506333983e-05,0.0,0.0
150623,07:32:01,6.79409495206e-05,0.0,0.0
150623,07:33:01,8.96892524906e-05,0.0,0.0
150623,07:34:01,8.20158747956e-05,0.0,0.0
150623,07:35:01,7.86395103205e-05,0.0,0.0
150623,07:36:01,7.94678926468e-05,0.0,0.0
150623,07:37:01,8.37651459733e-05,0.0,0.0
150623,07:38:01,8.32532678032e-05,0.0,0.0
150623,07:39:01,9.20054881135e-05,0.0,0.0
150623,07:40:01,8.05885792943e-05,0.0,0.0
150623,07:41:01,7.78764515417e-05,0.0,0.0
150623,07:42:01,7.89517143858e-05,0.0,0.0
150623,07:43:01,0.0183666720986,-0.0304151829332,0.0355305224657
150623,07:44:01,0.0197907872498,-0.0329004079103,0.0383941680193
150623,07:45:01,0.0170312933624,-0.0303705688566,0.0348200574517
150623,07:46:01,0.018343873322,-0.0318555347621,0.0367596633732
150623,07:47:01,0.0195345152169,-0.0305277872831,0.0362428352237
