id_sensor,date_stamp,time_stamp,mini_volts,temperature,irradiance
0,150723,03:45:00,0.0,27.202248387,0.0
0,150723,03:46:00,0.0,27.202248387,0.0
0,150723,03:47:00,0.0,27.2337118291,0.0
0,150723,03:48:00,0.0,27.2966395974,0.0
0,150723,03:49:00,0.0,27.3281039237,0.0
0,150723,03:50:00,0.0,27.3910334604,0.0
0,150723,03:51:00,0.0,27.3910334604,0.0
0,150723,03:52:00,0.0,27.3910334604,0.0
0,150723,03:53:00,0.0,27.3595685447,0.0
0,150723,03:54:00,0.0,27.3595685447,0.0
0,150723,03:55:00,0.0,27.4224986709,0.0
0,150723,03:56:00,0.0,27.4224986709,0.0
0,150723,03:57:00,0.0,27.3910334604,0.0
0,150723,03:58:00,0.0,27.3595685447,0.0
0,150723,03:59:00,0.0,27.202248387,0.0
0,150723,04:00:00,0.0,27.2651755659,0.0
0,150723,04:01:00,0.0,27.3595685447,0.0
0,150723,04:02:00,0.0,27.3281039237,0.0
0,150723,04:03:00,0.0,27.2966395974,0.0
0,150723,04:04:00,0.0,27.2966395974,0.0
0,150723,04:05:00,0.0,27.2651755659,0.0
0,150723,04:06:00,0.0,27.2651755659,0.0
0,150723,04:07:00,0.0,27.3281039237,0.0
0,150723,04:08:00,0.0,27.2651755659,0.0
0,150723,04:09:00,0.0,27.1707852396,0.0
0,150723,04:10:00,0.0,27.2337118291,0.0
0,150723,04:11:00,0.0,27.202248387,0.0
0,150723,04:12:00,0.0,27.202248387,0.0
0,150723,04:13:00,0.0,27.202248387,0.0
0,150723,04:14:00,0.0,27.139322387,0.0
0,150723,04:15:00,0.0,27.202248387,0.0
0,150723,04:16:00,0.0,27.1707852396,0.0
0,150723,04:17:00,0.0,27.202248387,0.0
0,150723,04:18:00,0.0,27.2651755659,0.0
0,150723,04:19:00,0.0,27.2966395974,0.0
0,150723,04:20:00,0.0,27.2966395974,0.0
0,150723,04:21:00,0.0,27.2651755659,0.0
0,150723,04:22:00,0.0,27.2651755659,0.0
0,150723,04:23:00,0.0,27.2337118291,0.0
0,150723,04:24:00,0.0,27.2651755659,0.0
0,150723,04:25:00,0.0,27.2651755659,0.0
0,150723,04:26:00,0.0,27.1707852396,0.0
0,150723,04:27:00,0.0,27.3281039237,0.0
0,150723,04:28:00,0.0,27.3910334604,0.0
0,150723,04:29:00,0.0,27.3281039237,0.0
0,150723,04:30:00,0.0,27.2966395974,0.0
0,150723,04:31:00,0.0,27.2966395974,0.0
0,150723,04:32:00,0.0,27.2966395974,0.0
0,150723,04:33:00,0.0,27.2651755659,0.0
0,150723,04:34:00,0.0,27.2651755659,0.0
0,150723,04:35:00,0.0,27.202248387,0.0
0,150723,04:36:00,0.0,27.202248387,0.0
0,150723,04:37:00,0.0,27.2337118291,0.0
0,150723,04:38:00,0.0,27.2651755659,0.0
0,150723,04:39:00,0.0,27.2651755659,0.0
0,150723,04:40:00,0.0,27.2651755659,0.0
0,150723,04:41:00,0.0,27.202248387,0.0
0,150723,04:42:00,0.0,27.2651755659,0.0
0,150723,04:43:00,0.0,27.2651755659,0.0
0,150723,04:44:00,0.0,27.2651755659,0.0
0,150723,04:45:00,0.0,27.3595685447,0.0
0,150723,04:46:00,0.0,27.2966395974,0.0
0,150723,04:47:00,0.0,27.3281039237,0.0
0,150723,04:48:00,0.0,27.3281039237,0.0
0,150723,04:49:00,0.0,27.3281039237,0.0
0,150723,04:50:00,0.0,27.3595685447,0.0
0,150723,04:51:00,0.0,27.2651755659,0.0
0,150723,04:52:00,0.0,27.2651755659,0.0
0,150723,04:53:00,0.0,27.4224986709,0.0
0,150723,04:54:00,0.0,27.5168960709,0.0
0,150723,04:55:00,0.0,27.5168960709,0.0
0,150723,04:56:00,0.0,27.4854299761,0.0
0,150723,04:57:00,0.0,27.4539641761,0.0
0,150723,04:58:00,0.0,27.4224986709,0.0
0,150723,04:59:00,0.0,27.4224986709,0.0
0,150723,05:00:00,0.0,27.4224986709,0.0
0,150723,05:01:00,0.0,27.3910334604,0.0
0,150723,05:02:00,0.0,27.3595685447,0.0
0,150723,05:03:00,0.0,27.3281039237,0.0
0,150723,05:04:00,0.0,27.2651755659,0.0
0,150723,05:05:00,0.0,27.202248387,0.0
0,150723,05:06:00,0.0,27.1707852396,0.0
0,150723,05:07:00,0.0,27.2337118291,0.0
0,150723,05:08:00,0.0,27.2337118291,0.0
0,150723,05:09:00,0.0,27.2337118291,0.0
0,150723,05:10:00,0.0,27.1707852396,0.0
0,150723,05:11:00,0.0,27.2337118291,0.0
0,150723,05:12:00,0.0,27.202248387,0.0
0,150723,05:13:00,0.0,27.202248387,0.0
0,150723,05:14:00,0.0,27.2651755659,0.0
0,150723,05:15:00,0.0,27.2651755659,0.0
0,150723,05:16:00,0.0,27.2966395974,0.0
0,150723,05:17:00,0.0,27.2651755659,0.0
0,150723,05:18:00,0.0,27.2966395974,0.0
0,150723,05:19:00,0.0,27.2337118291,0.0
0,150723,05:20:00,0.0,27.3595685447,0.0
0,150723,05:21:00,0.0,27.4224986709,0.0
0,150723,05:22:00,0.0,27.3910334604,0.0
0,150723,05:23:00,0.0,27.3910334604,0.0
0,150723,05:24:00,0.0,27.3910334604,0.0
0,150723,05:25:00,0.0,27.4224986709,0.0
0,150723,05:26:00,0.0,27.3595685447,0.0
0,150723,05:27:00,0.0,27.3595685447,0.0
0,150723,05:28:00,0.0,27.3595685447,0.0
0,150723,05:29:00,0.0,27.3910334604,0.0
0,150723,05:30:00,0.0,27.3595685447,0.0
0,150723,05:31:00,0.0,27.4224986709,0.0
0,150723,05:32:00,0.0,27.4539641761,0.0
0,150723,05:33:00,0.0,27.4854299761,0.0
0,150723,05:34:00,0.0,27.4854299761,0.0
0,150723,05:35:00,0.0,27.4224986709,0.0
0,150723,05:36:00,0.0,27.4539641761,0.0
0,150723,05:37:00,0.0,27.5168960709,0.0
0,150723,05:38:00,0.0,27.4539641761,0.0
0,150723,05:39:00,0.0,27.3910334604,0.0
0,150723,05:40:00,0.0,27.3910334604,0.0
0,150723,05:41:00,0.0,27.4539641761,0.0
0,150723,05:42:00,0.0,27.3910334604,0.0
0,150723,05:43:00,0.0,27.3281039237,0.0
0,150723,05:44:00,0.0,27.3595685447,0.0
0,150723,05:45:00,0.0,27.4854299761,0.0
0,150723,05:46:00,0.0,27.4539641761,0.0
0,150723,05:47:00,0.0,27.4539641761,0.0
0,150723,05:48:00,0.0,27.5483624605,0.0
0,150723,05:49:00,0.0,27.5168960709,0.0
0,150723,05:50:00,0.0,27.4539641761,0.0
0,150723,05:51:00,0.0,27.4539641761,0.0
0,150723,05:52:00,0.0,27.4224986709,0.0
0,150723,05:53:00,0.0,27.4539641761,0.0
0,150723,05:54:00,0.0,27.3910334604,0.0
0,150723,05:55:00,0.0,27.4539641761,0.0
0,150723,05:56:00,0.0,27.3595685447,0.0
0,150723,05:57:00,0.0,27.4224986709,0.0
0,150723,05:58:00,0.0,27.4224986709,0.0
0,150723,05:59:00,0.0,27.4539641761,0.0
0,150723,06:00:00,0.0,27.4539641761,0.0
0,150723,06:01:00,0.0,27.4224986709,0.0
0,150723,06:02:00,0.0,27.3910334604,0.0
0,150723,06:03:00,0.0,27.3595685447,0.0
0,150723,06:04:00,0.0,27.2966395974,0.0
0,150723,06:05:00,0.0,27.3910334604,0.0
0,150723,06:06:00,0.0,27.3595685447,0.0
0,150723,06:07:00,0.0,27.3281039237,0.0
0,150723,06:08:00,0.0,27.2966395974,0.0
0,150723,06:09:00,0.0,27.3281039237,0.0
0,150723,06:10:00,0.0,27.2651755659,0.0
0,150723,06:11:00,0.0,27.3281039237,0.0
0,150723,06:12:00,0.0,27.3595685447,0.0
0,150723,06:13:00,0.0,27.4539641761,0.0
0,150723,06:14:00,0.0,27.3910334604,0.0
0,150723,06:15:00,0.0,27.4539641761,0.0
0,150723,06:16:00,0.0,27.5168960709,0.0
0,150723,06:17:00,0.0,27.4854299761,0.0
0,150723,06:18:00,0.0,27.5168960709,0.0
0,150723,06:19:00,0.0,27.4539641761,0.0
0,150723,06:20:00,0.0,27.4539641761,0.0
0,150723,06:21:00,0.0,27.4539641761,0.0
0,150723,06:22:00,0.0,27.4539641761,0.0
0,150723,06:23:00,0.0,27.4539641761,0.0
0,150723,06:24:00,0.0,27.4854299761,0.0
0,150723,06:25:00,0.0,27.5168960709,0.0
0,150723,06:26:00,0.0,27.4539641761,0.0
0,150723,06:27:00,0.0,27.4539641761,0.0
0,150723,06:28:00,0.0,27.3910334604,0.0
0,150723,06:29:00,0.0,27.3281039237,0.0
0,150723,06:30:00,0.0,27.4224986709,0.0
0,150723,06:31:00,0.0,27.4224986709,0.0
0,150723,06:32:00,0.0,27.3595685447,0.0
0,150723,06:33:00,0.0,27.3595685447,0.0
0,150723,06:34:00,0.0,27.3595685447,0.0
0,150723,06:35:00,0.0,27.4539641761,0.0
0,150723,06:36:00,0.0,27.4854299761,0.0
0,150723,06:37:00,0.0,27.5168960709,0.0
0,150723,06:38:00,0.0,27.4854299761,0.0
0,150723,06:39:00,0.0,27.3910334604,0.0
0,150723,06:40:00,0.0,27.3281039237,0.0
0,150723,06:41:00,0.0,27.2966395974,0.0
0,150723,06:42:00,0.0,27.2337118291,0.0
0,150723,06:43:00,0.0,27.202248387,0.0
0,150723,06:44:00,0.0,27.139322387,0.0
0,150723,06:45:00,0.0,27.013473923,0.0
0,150723,06:46:00,0.0,26.9820125436,0.0
0,150723,06:47:00,0.0,26.9820125436,0.0
0,150723,06:48:00,0.0,26.9505514589,0.0
0,150723,06:49:00,0.0,26.8561699726,0.0
0,150723,06:50:00,0.0,26.8876301735,0.0
0,150723,06:51:00,0.0,26.8876301735,0.0
0,150723,06:52:00,0.0,26.8247100664,0.0
0,150723,06:53:00,0.0,26.8247100664,0.0
0,150723,06:54:00,0.0,26.8561699726,0.0
0,150723,06:55:00,0.0,26.8247100664,0.0
0,150723,06:56:00,0.0,26.8561699726,0.0
0,150723,06:57:00,0.0,26.8561699726,0.0
0,150723,06:58:00,0.0,26.8561699726,0.0
0,150723,06:59:00,0.0,26.8561699726,0.0
0,150723,07:00:00,0.0,26.8561699726,0.0
0,150723,07:01:00,0.0,26.8247100664,0.0
0,150723,07:02:00,0.0,26.8247100664,0.0
0,150723,07:03:00,0.0,26.7617911379,0.0
0,150723,07:04:00,0.0703125,26.7932504549,1.28732843164
0,150723,07:05:00,0.0,26.8247100664,0.0
0,150723,07:06:00,0.0,26.8247100664,0.0
0,150723,07:07:00,0.0,26.7932504549,0.0
0,150723,07:08:00,0.1875,26.8561699726,3.43276792041
0,150723,07:09:00,0.1796875,26.7932504549,3.28983932531
0,150723,07:10:00,0.15625,26.8876301735,2.86059497795
0,150723,07:11:00,0.203125,26.9190906689,3.71871503019
0,150723,07:12:00,0.3671875,26.9820125436,6.72208127433
0,150723,07:13:00,0.4765625,26.9505514589,8.72454046192
0,150723,07:14:00,0.515625,27.044935597,9.43922170691
0,150723,07:15:00,0.4921875,27.107859829,9.00988299434
0,150723,07:16:00,0.546875,27.1707852396,10.0106664738
0,150723,07:17:00,0.7578125,27.202248387,13.8717055551
0,150723,07:18:00,0.734375,27.2337118291,13.4424724931
0,150723,07:19:00,0.890625,27.3595685447,16.3015483384
0,150723,07:20:00,0.921875,27.4854299761,16.8724719451
0,150723,07:21:00,1.046875,27.5168960709,19.1599636807
0,150723,07:22:00,1.1640625,27.5483624605,21.3044009695
0,150723,07:23:00,1.2734375,27.5798291448,23.3057905539
0,150723,07:24:00,1.375,27.6742309668,25.163348383
0,150723,07:25:00,1.453125,27.7371669889,26.5922483988
0,150723,07:26:00,1.5234375,27.8315732334,27.8776559816
0,150723,07:27:00,1.59375,27.894512204,29.1634005672
0,150723,07:28:00,1.453125,27.9259821317,26.5897415567
0,150723,07:29:00,1.5703125,28.020393684,28.7327211842
0,150723,07:30:00,1.6328125,28.0833361935,29.8753732794
0,150723,07:31:00,2.0078125,28.2092247517,36.734394367
0,150723,07:32:00,2.171875,28.3665920863,39.7329161635
0,150723,07:33:00,2.171875,28.4295410852,39.7316677306
0,150723,07:34:00,2.125,28.5239667962,38.8723175906
0,150723,07:35:00,2.21875,28.6183951627,40.5853599442
0,150723,07:36:00,2.328125,28.7128261848,42.5840397059
0,150723,07:37:00,2.3984375,28.8072598629,43.8680673914
0,150723,07:38:00,2.53125,28.8387383458,46.296516474
0,150723,07:39:00,2.9609375,28.9961351876,54.1512395829
0,150723,07:40:00,3.625,29.0905768348,66.2928525317
0,150723,07:41:00,4.171875,29.3109510105,76.2855408976
0,150723,07:42:00,4.4375,29.5943104954,81.1312027902
0,150723,07:43:00,4.671875,29.8147177443,85.4069109496
0,150723,07:44:00,5.171875,30.0351394674,94.5370559258
0,150723,07:45:00,5.6484375,30.2870677352,103.235203095
0,150723,07:46:00,5.9375,30.6020046669,108.501291953
0,150723,07:47:00,6.234375,30.9169711586,113.908467981
0,150723,07:48:00,6.765625,31.2319672186,123.59554534
0,150723,07:49:00,6.9453125,31.5469928552,126.858186292
0,150723,07:50:00,7.2109375,31.925062672,131.685093594
0,150723,07:51:00,7.6484375,32.208643001,139.654921702
0,150723,07:52:00,8.359375,32.5552737442,152.609770215
0,150723,07:53:00,8.9765625,32.9019403176,163.848926949
0,150723,07:54:00,9.40625,33.3116833863,171.656970813
0,150723,07:55:00,8.078125,33.5953809989,147.398869059
0,150723,07:56:00,10.078125,33.9736818288,183.857578163
0,150723,07:57:00,10.140625,34.3835559084,184.960044349
0,150723,07:58:00,6.234375,34.4781493522,113.70660047
0,150723,07:59:00,8.0234375,34.8880851275,146.30684332
0,150723,08:00:00,12.1640625,35.3611502606,221.75866669
0,150723,08:01:00,7.9375,35.6450213996,144.685289412
0,150723,08:02:00,13.796875,35.9920076776,251.446981736
0,150723,08:03:00,13.8984375,36.528329895,253.230415083
0,150723,08:04:00,13.9375,37.0647379948,253.874436399
0,150723,08:05:00,13.6171875,37.4749903981,247.989314078
0,150723,08:06:00,13.2109375,37.7590407366,240.556941713
0,150723,08:07:00,12.6875,37.9484210159,231.00397352
0,150723,08:08:00,12.6953125,38.1693782138,231.120847687
0,150723,08:09:00,12.890625,38.295646017,234.661834834
0,150723,08:10:00,13.1484375,38.3587817044,239.347565741
0,150723,08:11:00,13.421875,38.5481959106,244.302101306
0,150723,08:12:00,13.6796875,38.6744780022,248.979134327
0,150723,08:13:00,13.875,38.958630127,252.498317427
0,150723,08:14:00,14.34375,39.1165028419,261.008205751
0,150723,08:15:00,15.0546875,39.2743830033,273.923414991
0,150723,08:16:00,15.9375,39.5270067529,289.950021804
0,150723,08:17:00,16.7578125,39.8743955474,304.821356022
0,150723,08:18:00,17.2421875,40.3797527243,313.553399891
0,150723,08:19:00,17.8203125,40.9799635257,323.970261238
0,150723,08:20:00,18.8203125,41.2327160826,342.107200235
0,150723,08:21:00,19.125,41.8646810437,347.536741571
0,150723,08:22:00,19.1796875,42.3071275784,348.454073366
0,150723,08:23:00,17.953125,42.4335516267,326.149605348
0,150723,08:24:00,17.828125,42.5283727997,323.863542009
0,150723,08:25:00,18.09375,42.5283727997,328.688853327
0,150723,08:26:00,18.6484375,42.4019451665,338.78646865
0,150723,08:27:00,19.0078125,42.4019451665,345.315240145
0,150723,08:28:00,19.1328125,42.1807083095,347.624239135
0,150723,08:29:00,18.2421875,42.2439173465,331.432080116
0,150723,08:30:00,7.8984375,42.2123126786,143.50453226
0,150723,08:31:00,6.875,41.2959072059,124.966750147
0,150723,08:32:00,18.1875,40.8220028746,330.671577292
0,150723,08:33:00,20.0078125,41.0747434966,363.721540393
0,150723,08:34:00,20.703125,41.2327160826,376.332121471
0,150723,08:35:00,20.7265625,41.5802820347,376.693222008
0,150723,08:36:00,9.4453125,41.4538902371,171.673822605
0,150723,08:37:00,21.625,41.359099523,393.064913312
0,150723,08:38:00,22.0625,42.1807083095,400.853757173
0,150723,08:39:00,21.7421875,43.0025190041,394.873123017
0,150723,08:40:00,21.8671875,43.5715832255,397.03136384
0,150723,08:41:00,22.3203125,43.9826343086,405.17601535
0,150723,08:42:00,21.34375,44.1723672443,387.412271427
0,150723,08:43:00,7.75,43.4767324613,140.719407173
0,150723,08:44:00,7.546875,42.5283727997,137.095609807
0,150723,08:45:00,13.59375,42.4967654433,246.946271512
0,150723,08:46:00,18.8671875,42.5283727997,342.739024519
0,150723,08:47:00,21.7734375,42.9709071652,395.446867962
0,150723,08:48:00,23.515625,43.6664366813,426.941140143
0,150723,08:49:00,24.4375,44.2672377514,443.546358074
0,150723,08:50:00,23.796875,44.710002398,431.824177962
0,150723,08:51:00,24.3671875,45.1211935355,442.083211035
0,150723,08:52:00,12.8359375,45.5324352835,232.829394741
0,150723,08:53:00,24.328125,45.9437276605,441.194875587
0,150723,08:54:00,24.6875,46.6082300368,447.565042209
0,150723,08:55:00,25.5859375,47.1779087535,463.722335967
0,150723,08:56:00,9.109375,46.639876305,165.143250041
0,150723,08:57:00,24.4765625,45.7222562421,443.935466113
0,150723,08:58:00,9.2421875,44.8681468473,167.697966504
0,150723,08:59:00,24.046875,44.5202389376,436.401744354
0,150723,09:00:00,26.2890625,44.6467467139,477.062990749
0,150723,09:01:00,28.21875,45.2160909846,511.936373871
0,150723,09:02:00,27.703125,46.1019305214,502.36177538
0,150723,09:03:00,27.046875,46.2917838458,490.415428993
0,150723,09:04:00,27.4453125,46.5765840684,497.569812077
0,150723,09:05:00,27.40625,46.7031697411,496.830518269
0,150723,09:06:00,27.1015625,46.6715228731,491.31472272
0,150723,09:07:00,9.8046875,46.5765840684,177.754088857
0,150723,09:08:00,26.9921875,46.3867145549,489.400847337
0,150723,09:09:00,27.6171875,46.8614085798,500.615287185
0,150723,09:10:00,27.984375,47.0829555515,507.215696907
0,150723,09:11:00,25.359375,47.5894038342,459.522583654
0,150723,09:12:00,28.8984375,48.1275893231,523.512590528
0,150723,09:13:00,9.3671875,47.3994767261,169.753333376
